MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(5.1896),np.float64(14.0),np.float64(6.170984455958549),np.float64(0.9766839378238342),np.float64(1278.0),np.float64(3.3108808290155443),np.float64(36.31),np.float64(-119.29),np.float64(1.019)
np.float64(4.7404),np.float64(29.0),np.float64(5.553225806451613),np.float64(1.0241935483870968),np.float64(2257.0),np.float64(3.640322580645161),np.float64(33.74),np.float64(-117.98),np.float64(2.075)
np.float64(4.0793),np.float64(52.0),np.float64(4.949799196787149),np.float64(0.9819277108433735),np.float64(1170.0),np.float64(2.3493975903614457),np.float64(37.76),np.float64(-122.47),np.float64(3.067)
np.float64(4.6827),np.float64(19.0),np.float64(5.103286384976526),np.float64(1.0657276995305165),np.float64(998.0),np.float64(2.3427230046948355),np.float64(37.26),np.float64(-121.97),np.float64(2.551)
np.float64(3.7361),np.float64(16.0),np.float64(5.022372528616025),np.float64(1.0405827263267429),np.float64(4732.0),np.float64(2.4620187304890737),np.float64(33.62),np.float64(-117.7),np.float64(1.972)
np.float64(1.6767),np.float64(30.0),np.float64(4.087947882736156),np.float64(0.9674267100977199),np.float64(779.0),np.float64(2.537459283387622),np.float64(38.05),np.float64(-122.25),np.float64(1.477)
np.float64(4.95),np.float64(24.0),np.float64(6.223642172523961),np.float64(0.9904153354632588),np.float64(922.0),np.float64(2.9456869009584663),np.float64(38.24),np.float64(-122.65),np.float64(2.436)
np.float64(1.9671),np.float64(41.0),np.float64(4.287394957983193),np.float64(0.9983193277310924),np.float64(1342.0),np.float64(2.2554621848739496),np.float64(35.36),np.float64(-119.03),np.float64(0.768)
np.float64(1.6528),np.float64(32.0),np.float64(4.544776119402985),np.float64(1.2350746268656716),np.float64(620.0),np.float64(2.3134328358208953),np.float64(40.75),np.float64(-124.21),np.float64(0.581)
np.float64(5.6779),np.float64(16.0),np.float64(6.443708609271523),np.float64(1.0198675496688743),np.float64(1456.0),np.float64(3.2141280353200883),np.float64(37.99),np.float64(-121.83),np.float64(1.647)
np.float64(6.0704),np.float64(26.0),np.float64(7.359090909090909),np.float64(1.018181818181818),np.float64(706.0),np.float64(3.209090909090909),np.float64(37.94),np.float64(-122.01),np.float64(2.68)
np.float64(4.0556),np.float64(20.0),np.float64(4.405769230769231),np.float64(1.0807692307692307),np.float64(2325.0),np.float64(2.235576923076923),np.float64(37.65),np.float64(-122.53),np.float64(2.75)
np.float64(2.6667),np.float64(52.0),np.float64(5.342512908777969),np.float64(1.1101549053356283),np.float64(1498.0),np.float64(2.5783132530120483),np.float64(34.01),np.float64(-118.32),np.float64(1.28)
np.float64(2.3221),np.float64(44.0),np.float64(4.743362831858407),np.float64(1.0553097345132743),np.float64(1760.0),np.float64(3.893805309734513),np.float64(33.96),np.float64(-118.2),np.float64(1.616)
np.float64(4.5),np.float64(15.0),np.float64(6.072115384615385),np.float64(1.0144230769230769),np.float64(665.0),np.float64(3.1971153846153846),np.float64(38.41),np.float64(-121.94),np.float64(2.609)
np.float64(2.625),np.float64(34.0),np.float64(5.597402597402597),np.float64(1.103896103896104),np.float64(391.0),np.float64(5.077922077922078),np.float64(38.67),np.float64(-121.63),np.float64(2.25)
np.float64(4.375),np.float64(25.0),np.float64(4.504424778761062),np.float64(0.9587020648967551),np.float64(707.0),np.float64(2.0855457227138645),np.float64(37.35),np.float64(-121.99),np.float64(2.122)
np.float64(3.1167),np.float64(39.0),np.float64(4.659574468085107),np.float64(1.0611702127659575),np.float64(1071.0),np.float64(2.848404255319149),np.float64(37.78),np.float64(-122.2),np.float64(1.216)
np.float64(6.2452),np.float64(21.0),np.float64(7.365714285714286),np.float64(1.0371428571428571),np.float64(1207.0),np.float64(3.4485714285714284),np.float64(33.93),np.float64(-117.91),np.float64(2.917)
np.float64(1.631),np.float64(34.0),np.float64(4.516312056737589),np.float64(1.0950354609929078),np.float64(2474.0),np.float64(3.5092198581560283),np.float64(34.02),np.float64(-118.3),np.float64(1.375)
np.float64(2.6023),np.float64(14.0),np.float64(3.7824),np.float64(1.0096),np.float64(1300.0),np.float64(2.08),np.float64(38.46),np.float64(-122.66),np.float64(2.211)
np.float64(6.3586),np.float64(23.0),np.float64(7.651761517615176),np.float64(1.065040650406504),np.float64(2050.0),np.float64(2.7777777777777777),np.float64(34.18),np.float64(-118.83),np.float64(3.483)
np.float64(3.6607),np.float64(23.0),np.float64(6.296296296296297),np.float64(1.128395061728395),np.float64(1016.0),np.float64(2.508641975308642),np.float64(39.18),np.float64(-120.99),np.float64(1.53)
np.float64(2.7101),np.float64(25.0),np.float64(4.837320574162679),np.float64(1.0606060606060606),np.float64(1559.0),np.float64(2.4864433811802233),np.float64(38.5),np.float64(-121.45),np.float64(0.995)
np.float64(2.7333),np.float64(38.0),np.float64(3.9209621993127146),np.float64(1.1443298969072164),np.float64(1028.0),np.float64(3.5326460481099655),np.float64(37.36),np.float64(-121.9),np.float64(1.825)
np.float64(7.7643),np.float64(26.0),np.float64(6.270396270396271),np.float64(0.9347319347319347),np.float64(1264.0),np.float64(2.9463869463869465),np.float64(37.33),np.float64(-122.04),np.float64(4.747)
np.float64(3.7708),np.float64(52.0),np.float64(4.611320754716981),np.float64(0.9962264150943396),np.float64(630.0),np.float64(2.3773584905660377),np.float64(37.78),np.float64(-122.27),np.float64(2.153)
np.float64(4.2851),np.float64(34.0),np.float64(5.767988252569751),np.float64(1.0073421439060206),np.float64(2315.0),np.float64(3.3994126284875184),np.float64(32.62),np.float64(-117.05),np.float64(1.445)
np.float64(2.2361),np.float64(47.0),np.float64(4.9414758269720105),np.float64(1.094147582697201),np.float64(1074.0),np.float64(2.732824427480916),np.float64(38.01),np.float64(-121.81),np.float64(1.051)
np.float64(3.6875),np.float64(15.0),np.float64(6.426294820717131),np.float64(1.1912350597609562),np.float64(655.0),np.float64(2.6095617529880477),np.float64(38.02),np.float64(-120.43),np.float64(1.86)
np.float64(5.716),np.float64(27.0),np.float64(7.15625),np.float64(0.9375),np.float64(492.0),np.float64(3.075),np.float64(37.4),np.float64(-121.83),np.float64(3.483)
np.float64(2.0227),np.float64(20.0),np.float64(7.552486187845304),np.float64(1.569060773480663),np.float64(429.0),np.float64(2.3701657458563536),np.float64(41.82),np.float64(-120.48),np.float64(0.475)
np.float64(2.1062),np.float64(21.0),np.float64(4.324281150159744),np.float64(1.0782747603833867),np.float64(1742.0),np.float64(2.7827476038338657),np.float64(34.09),np.float64(-117.94),np.float64(1.767)
np.float64(1.7083),np.float64(19.0),np.float64(4.033678756476684),np.float64(1.0194300518134716),np.float64(3157.0),np.float64(4.089378238341969),np.float64(33.71),np.float64(-116.21),np.float64(0.822)
np.float64(1.8818),np.float64(35.0),np.float64(3.6591639871382635),np.float64(0.977491961414791),np.float64(1128.0),np.float64(3.627009646302251),np.float64(33.99),np.float64(-118.28),np.float64(1.0)
np.float64(8.8742),np.float64(31.0),np.float64(5.6929460580912865),np.float64(1.0943983402489628),np.float64(1938.0),np.float64(2.0103734439834025),np.float64(33.6),np.float64(-117.88),np.float64(5.00001)
np.float64(3.5848),np.float64(47.0),np.float64(5.502923976608187),np.float64(1.0555555555555556),np.float64(797.0),np.float64(2.3304093567251463),np.float64(37.94),np.float64(-122.33),np.float64(1.408)
np.float64(6.2552),np.float64(20.0),np.float64(7.7313769751693),np.float64(1.0112866817155757),np.float64(1489.0),np.float64(3.36117381489842),np.float64(32.78),np.float64(-116.95),np.float64(2.964)
np.float64(2.1563),np.float64(22.0),np.float64(3.6532033426183843),np.float64(1.0194986072423398),np.float64(1283.0),np.float64(1.786908077994429),np.float64(32.76),np.float64(-117.13),np.float64(1.271)
np.float64(3.0341),np.float64(11.0),np.float64(4.854469854469855),np.float64(1.0467775467775469),np.float64(2430.0),np.float64(2.525987525987526),np.float64(38.43),np.float64(-122.74),np.float64(1.423)
np.float64(3.2125),np.float64(20.0),np.float64(4.398081534772182),np.float64(1.143884892086331),np.float64(1305.0),np.float64(3.129496402877698),np.float64(34.4),np.float64(-119.52),np.float64(2.51)
np.float64(1.4125),np.float64(52.0),np.float64(4.381443298969073),np.float64(1.2268041237113403),np.float64(380.0),np.float64(3.917525773195876),np.float64(35.37),np.float64(-118.97),np.float64(0.425)
np.float64(1.8973),np.float64(20.0),np.float64(4.078544061302682),np.float64(1.0076628352490422),np.float64(1845.0),np.float64(3.5344827586206895),np.float64(36.97),np.float64(-120.04),np.float64(0.516)
np.float64(4.5486),np.float64(32.0),np.float64(5.525525525525525),np.float64(0.9279279279279279),np.float64(828.0),np.float64(2.4864864864864864),np.float64(34.63),np.float64(-120.45),np.float64(1.724)
np.float64(6.3639),np.float64(10.0),np.float64(6.658385093167702),np.float64(1.0890269151138716),np.float64(1539.0),np.float64(3.186335403726708),np.float64(35.41),np.float64(-118.94),np.float64(1.43)
np.float64(4.05),np.float64(35.0),np.float64(4.074742268041237),np.float64(1.0876288659793814),np.float64(580.0),np.float64(1.4948453608247423),np.float64(37.76),np.float64(-122.44),np.float64(4.231)
np.float64(3.9844),np.float64(18.0),np.float64(6.131004366812227),np.float64(0.9868995633187773),np.float64(754.0),np.float64(3.2925764192139737),np.float64(36.6),np.float64(-119.46),np.float64(1.181)
np.float64(4.2875),np.float64(36.0),np.float64(4.297520661157025),np.float64(0.9400826446280992),np.float64(1939.0),np.float64(4.006198347107438),np.float64(34.21),np.float64(-118.37),np.float64(1.766)
np.float64(4.2159),np.float64(18.0),np.float64(5.705555555555556),np.float64(1.1444444444444444),np.float64(436.0),np.float64(2.422222222222222),np.float64(33.65),np.float64(-117.98),np.float64(2.113)
np.float64(2.9861),np.float64(28.0),np.float64(4.593253968253968),np.float64(1.0674603174603174),np.float64(1360.0),np.float64(2.6984126984126986),np.float64(33.87),np.float64(-117.9),np.float64(2.186)
np.float64(2.1067),np.float64(24.0),np.float64(4.2404181184668985),np.float64(1.0975609756097562),np.float64(1538.0),np.float64(2.6794425087108014),np.float64(38.36),np.float64(-121.98),np.float64(1.011)
np.float64(4.7),np.float64(37.0),np.float64(6.118032786885246),np.float64(0.9836065573770492),np.float64(822.0),np.float64(2.6950819672131145),np.float64(37.61),np.float64(-122.42),np.float64(3.413)
np.float64(3.8681),np.float64(31.0),np.float64(4.977777777777778),np.float64(1.0098765432098766),np.float64(1095.0),np.float64(2.7037037037037037),np.float64(33.8),np.float64(-117.83),np.float64(1.96)
np.float64(7.2574),np.float64(52.0),np.float64(8.288135593220339),np.float64(1.073446327683616),np.float64(496.0),np.float64(2.8022598870056497),np.float64(37.85),np.float64(-122.24),np.float64(3.521)
np.float64(5.2809),np.float64(28.0),np.float64(6.872727272727273),np.float64(1.018181818181818),np.float64(752.0),np.float64(2.278787878787879),np.float64(36.82),np.float64(-119.82),np.float64(1.515)
np.float64(3.024),np.float64(36.0),np.float64(4.024096385542169),np.float64(1.0040160642570282),np.float64(1312.0),np.float64(5.269076305220883),np.float64(34.27),np.float64(-118.43),np.float64(1.48)
np.float64(3.5833),np.float64(32.0),np.float64(5.829479768786127),np.float64(1.0375722543352601),np.float64(855.0),np.float64(2.4710982658959537),np.float64(40.79),np.float64(-124.13),np.float64(0.928)
np.float64(6.8322),np.float64(52.0),np.float64(7.320121951219512),np.float64(1.0548780487804879),np.float64(812.0),np.float64(2.475609756097561),np.float64(37.73),np.float64(-122.46),np.float64(3.941)
np.float64(4.163),np.float64(30.0),np.float64(4.0),np.float64(1.0),np.float64(103.0),np.float64(2.942857142857143),np.float64(38.36),np.float64(-121.98),np.float64(1.125)
np.float64(2.6929),np.float64(16.0),np.float64(4.942973523421589),np.float64(1.0631364562118126),np.float64(794.0),np.float64(1.6171079429735233),np.float64(34.11),np.float64(-117.69),np.float64(1.193)
np.float64(4.8021),np.float64(28.0),np.float64(7.033678756476684),np.float64(1.1683937823834196),np.float64(1154.0),np.float64(2.989637305699482),np.float64(37.0),np.float64(-121.79),np.float64(2.904)
np.float64(3.0893),np.float64(25.0),np.float64(3.83547557840617),np.float64(1.1285347043701799),np.float64(755.0),np.float64(1.9408740359897172),np.float64(33.87),np.float64(-117.89),np.float64(1.882)
np.float64(2.7452),np.float64(33.0),np.float64(4.9564270152505445),np.float64(1.0217864923747277),np.float64(1691.0),np.float64(3.684095860566449),np.float64(33.96),np.float64(-117.42),np.float64(0.981)
np.float64(4.285),np.float64(34.0),np.float64(5.208469055374593),np.float64(0.9641693811074918),np.float64(938.0),np.float64(3.0553745928338762),np.float64(33.87),np.float64(-117.95),np.float64(1.849)
np.float64(1.9688),np.float64(40.0),np.float64(3.8967971530249113),np.float64(1.085409252669039),np.float64(1322.0),np.float64(4.704626334519573),np.float64(34.04),np.float64(-118.19),np.float64(1.5)
np.float64(3.9825),np.float64(22.0),np.float64(5.2611940298507465),np.float64(1.0170575692963753),np.float64(2874.0),np.float64(3.0639658848614073),np.float64(34.11),np.float64(-117.76),np.float64(1.805)
np.float64(4.1947),np.float64(26.0),np.float64(4.974960876369327),np.float64(1.1001564945226916),np.float64(2142.0),np.float64(3.352112676056338),np.float64(37.53),np.float64(-121.98),np.float64(2.227)
np.float64(9.5551),np.float64(29.0),np.float64(5.626865671641791),np.float64(0.8656716417910447),np.float64(151.0),np.float64(2.253731343283582),np.float64(37.96),np.float64(-122.64),np.float64(5.00001)
np.float64(4.0194),np.float64(28.0),np.float64(5.05503144654088),np.float64(1.0251572327044025),np.float64(2066.0),np.float64(3.248427672955975),np.float64(33.76),np.float64(-117.98),np.float64(1.974)
np.float64(3.4868),np.float64(36.0),np.float64(5.227665706051873),np.float64(1.0086455331412103),np.float64(886.0),np.float64(2.553314121037464),np.float64(33.9),np.float64(-118.13),np.float64(2.084)
np.float64(3.7852),np.float64(37.0),np.float64(7.3),np.float64(1.3966666666666667),np.float64(490.0),np.float64(1.6333333333333333),np.float64(36.55),np.float64(-121.92),np.float64(4.658)
np.float64(1.7868),np.float64(25.0),np.float64(5.852739726027397),np.float64(1.5034246575342465),np.float64(632.0),np.float64(2.164383561643836),np.float64(36.13),np.float64(-117.69),np.float64(0.455)
np.float64(2.0848),np.float64(38.0),np.float64(3.4036281179138324),np.float64(0.9909297052154195),np.float64(1777.0),np.float64(4.029478458049887),np.float64(34.03),np.float64(-118.29),np.float64(1.352)
np.float64(3.9917),np.float64(17.0),np.float64(4.394136807817589),np.float64(1.0078175895765473),np.float64(2688.0),np.float64(1.7511400651465798),np.float64(33.63),np.float64(-117.95),np.float64(2.716)
np.float64(5.5789),np.float64(36.0),np.float64(5.365461847389558),np.float64(1.036144578313253),np.float64(678.0),np.float64(2.7228915662650603),np.float64(38.01),np.float64(-122.64),np.float64(2.92)
np.float64(2.6974),np.float64(29.0),np.float64(4.841328413284133),np.float64(1.033210332103321),np.float64(788.0),np.float64(2.907749077490775),np.float64(36.58),np.float64(-119.61),np.float64(0.73)
np.float64(1.8333),np.float64(38.0),np.float64(4.576923076923077),np.float64(1.1318681318681318),np.float64(570.0),np.float64(3.131868131868132),np.float64(32.66),np.float64(-117.09),np.float64(1.271)
np.float64(5.9399),np.float64(10.0),np.float64(6.0364238410596025),np.float64(1.0485651214128036),np.float64(3083.0),np.float64(3.402869757174393),np.float64(37.3),np.float64(-121.79),np.float64(2.419)
np.float64(2.4917),np.float64(27.0),np.float64(38.84090909090909),np.float64(9.272727272727273),np.float64(97.0),np.float64(2.2045454545454546),np.float64(38.94),np.float64(-119.93),np.float64(2.0)
np.float64(1.4115),np.float64(52.0),np.float64(3.3505747126436782),np.float64(0.9022988505747126),np.float64(730.0),np.float64(4.195402298850575),np.float64(34.03),np.float64(-118.2),np.float64(1.406)
np.float64(2.725),np.float64(28.0),np.float64(5.484732824427481),np.float64(1.1259541984732824),np.float64(724.0),np.float64(2.763358778625954),np.float64(34.09),np.float64(-117.69),np.float64(1.402)
np.float64(4.9312),np.float64(46.0),np.float64(6.052380952380952),np.float64(1.1238095238095238),np.float64(573.0),np.float64(2.7285714285714286),np.float64(34.2),np.float64(-118.13),np.float64(2.402)
np.float64(5.3124),np.float64(52.0),np.float64(5.348648648648648),np.float64(0.9702702702702702),np.float64(648.0),np.float64(1.7513513513513514),np.float64(37.79),np.float64(-122.44),np.float64(5.00001)
np.float64(5.347),np.float64(22.0),np.float64(6.751091703056769),np.float64(1.042212518195051),np.float64(2302.0),np.float64(3.3508005822416305),np.float64(37.72),np.float64(-121.92),np.float64(2.195)
np.float64(3.1458),np.float64(4.0),np.float64(4.879818594104308),np.float64(1.3151927437641724),np.float64(1083.0),np.float64(2.45578231292517),np.float64(34.07),np.float64(-117.57),np.float64(1.188)
np.float64(3.3836),np.float64(38.0),np.float64(5.693581780538302),np.float64(1.184265010351967),np.float64(1410.0),np.float64(2.919254658385093),np.float64(34.08),np.float64(-117.65),np.float64(1.449)
np.float64(6.1085),np.float64(52.0),np.float64(6.415041782729805),np.float64(0.9749303621169917),np.float64(859.0),np.float64(2.3927576601671308),np.float64(37.92),np.float64(-122.55),np.float64(5.00001)
np.float64(2.1917),np.float64(43.0),np.float64(4.844029244516653),np.float64(1.091795288383428),np.float64(4367.0),np.float64(3.5475223395613322),np.float64(37.79),np.float64(-122.23),np.float64(1.128)
np.float64(8.1163),np.float64(16.0),np.float64(7.8982035928143715),np.float64(1.032934131736527),np.float64(1055.0),np.float64(3.158682634730539),np.float64(37.92),np.float64(-122.01),np.float64(3.658)
np.float64(4.0202),np.float64(43.0),np.float64(4.79467680608365),np.float64(1.0316856780735109),np.float64(2139.0),np.float64(2.711026615969582),np.float64(37.72),np.float64(-122.17),np.float64(1.663)
np.float64(2.7401),np.float64(41.0),np.float64(5.412),np.float64(1.144),np.float64(751.0),np.float64(3.004),np.float64(33.94),np.float64(-118.31),np.float64(1.317)
np.float64(2.9459),np.float64(32.0),np.float64(4.656934306569343),np.float64(1.051094890510949),np.float64(2161.0),np.float64(3.9434306569343067),np.float64(34.12),np.float64(-117.92),np.float64(1.444)
np.float64(5.2759),np.float64(14.0),np.float64(6.5014381591562795),np.float64(0.986097794822627),np.float64(7600.0),np.float64(3.6433365292425695),np.float64(33.99),np.float64(-117.52),np.float64(1.829)
np.float64(3.4145),np.float64(35.0),np.float64(5.9608728367193375),np.float64(1.2310007524454476),np.float64(3431.0),np.float64(2.581640331075997),np.float64(35.54),np.float64(-117.29),np.float64(0.404)
np.float64(2.6903),np.float64(34.0),np.float64(5.729216152019003),np.float64(1.0593824228028503),np.float64(1558.0),np.float64(3.700712589073634),np.float64(35.37),np.float64(-118.93),np.float64(0.628)
np.float64(2.2813),np.float64(29.0),np.float64(4.476340694006309),np.float64(1.1451104100946372),np.float64(1696.0),np.float64(5.350157728706624),np.float64(34.0),np.float64(-118.25),np.float64(1.013)
np.float64(3.5265),np.float64(11.0),np.float64(5.285115303983228),np.float64(1.0922431865828093),np.float64(1390.0),np.float64(2.9140461215932913),np.float64(38.8),np.float64(-121.22),np.float64(1.248)
np.float64(4.2312),np.float64(16.0),np.float64(5.771754636233951),np.float64(1.042796005706134),np.float64(1684.0),np.float64(2.4022824536376604),np.float64(32.82),np.float64(-117.05),np.float64(1.97)
np.float64(3.0909),np.float64(27.0),np.float64(4.360902255639098),np.float64(1.0751879699248121),np.float64(466.0),np.float64(3.5037593984962405),np.float64(33.93),np.float64(-118.12),np.float64(1.875)
