MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(3.4107),np.float64(13.0),np.float64(5.15625),np.float64(1.125),np.float64(822.0),np.float64(12.84375),np.float64(32.75),np.float64(-115.5),np.float64(1.425)
np.float64(4.9042),np.float64(52.0),np.float64(6.356223175965665),np.float64(1.0042918454935623),np.float64(1364.0),np.float64(2.927038626609442),np.float64(34.19),np.float64(-118.3),np.float64(3.435)
np.float64(4.4),np.float64(52.0),np.float64(6.128851540616247),np.float64(1.011204481792717),np.float64(917.0),np.float64(2.5686274509803924),np.float64(37.58),np.float64(-122.37),np.float64(5.0)
np.float64(2.5726),np.float64(41.0),np.float64(3.8424015009380863),np.float64(1.127579737335835),np.float64(852.0),np.float64(1.598499061913696),np.float64(33.77),np.float64(-118.18),np.float64(1.938)
np.float64(1.5771),np.float64(12.0),np.float64(4.175903614457831),np.float64(1.0144578313253012),np.float64(1861.0),np.float64(4.48433734939759),np.float64(39.53),np.float64(-121.56),np.float64(0.652)
np.float64(3.0278),np.float64(26.0),np.float64(5.803347280334728),np.float64(1.1589958158995817),np.float64(664.0),np.float64(2.778242677824268),np.float64(34.07),np.float64(-117.39),np.float64(0.968)
np.float64(4.8092),np.float64(23.0),np.float64(5.645061728395062),np.float64(1.0679012345679013),np.float64(1277.0),np.float64(3.941358024691358),np.float64(37.32),np.float64(-121.8),np.float64(2.174)
np.float64(1.8167),np.float64(35.0),np.float64(3.9172413793103447),np.float64(1.0344827586206897),np.float64(622.0),np.float64(4.289655172413793),np.float64(37.62),np.float64(-121.01),np.float64(0.795)
np.float64(5.457),np.float64(13.0),np.float64(4.716332378223496),np.float64(1.0415472779369628),np.float64(1565.0),np.float64(2.2421203438395416),np.float64(33.92),np.float64(-117.88),np.float64(3.088)
np.float64(4.05),np.float64(21.0),np.float64(4.471317829457364),np.float64(1.0263565891472868),np.float64(2613.0),np.float64(4.051162790697674),np.float64(33.76),np.float64(-117.93),np.float64(1.779)
np.float64(3.3026),np.float64(14.0),np.float64(3.9806763285024154),np.float64(1.103059581320451),np.float64(1292.0),np.float64(2.080515297906602),np.float64(34.43),np.float64(-119.88),np.float64(2.295)
np.float64(3.2763),np.float64(29.0),np.float64(4.482470784641069),np.float64(1.0717863105175292),np.float64(1085.0),np.float64(1.8113522537562605),np.float64(34.17),np.float64(-118.44),np.float64(2.794)
np.float64(3.4286),np.float64(44.0),np.float64(4.136085626911315),np.float64(0.9923547400611621),np.float64(1676.0),np.float64(2.562691131498471),np.float64(34.16),np.float64(-118.33),np.float64(2.479)
np.float64(5.3015),np.float64(40.0),np.float64(6.696296296296296),np.float64(1.1185185185185185),np.float64(746.0),np.float64(2.762962962962963),np.float64(37.71),np.float64(-122.07),np.float64(2.549)
np.float64(10.7569),np.float64(52.0),np.float64(7.450617283950617),np.float64(0.9382716049382716),np.float64(465.0),np.float64(2.8703703703703702),np.float64(37.75),np.float64(-122.46),np.float64(5.00001)
np.float64(6.1183),np.float64(49.0),np.float64(5.869565217391305),np.float64(1.2608695652173914),np.float64(86.0),np.float64(3.739130434782609),np.float64(37.82),np.float64(-122.29),np.float64(0.75)
np.float64(1.2634),np.float64(28.0),np.float64(3.272727272727273),np.float64(0.9795454545454545),np.float64(2178.0),np.float64(4.95),np.float64(36.34),np.float64(-119.29),np.float64(0.506)
np.float64(1.7885),np.float64(40.0),np.float64(5.916817359855335),np.float64(1.1989150090415914),np.float64(1467.0),np.float64(2.6528028933092225),np.float64(41.78),np.float64(-121.62),np.float64(0.435)
np.float64(4.2212),np.float64(45.0),np.float64(5.148148148148148),np.float64(1.0407407407407407),np.float64(538.0),np.float64(1.9925925925925927),np.float64(34.16),np.float64(-118.35),np.float64(2.938)
np.float64(5.2865),np.float64(37.0),np.float64(6.169291338582677),np.float64(1.047244094488189),np.float64(1220.0),np.float64(2.4015748031496065),np.float64(34.18),np.float64(-118.04),np.float64(4.554)
np.float64(3.1607),np.float64(28.0),np.float64(3.587336244541485),np.float64(1.0676855895196506),np.float64(1142.0),np.float64(2.493449781659389),np.float64(34.26),np.float64(-118.3),np.float64(2.006)
np.float64(2.3844),np.float64(9.0),np.float64(4.140442132639792),np.float64(1.013003901170351),np.float64(1929.0),np.float64(2.5084525357607284),np.float64(38.66),np.float64(-121.37),np.float64(0.86)
np.float64(3.1359),np.float64(27.0),np.float64(4.925566343042071),np.float64(1.0695792880258899),np.float64(1229.0),np.float64(1.9886731391585761),np.float64(36.61),np.float64(-121.92),np.float64(2.68)
np.float64(3.2622),np.float64(33.0),np.float64(4.824055666003976),np.float64(1.0984095427435387),np.float64(2855.0),np.float64(2.837972166998012),np.float64(34.02),np.float64(-118.09),np.float64(2.086)
np.float64(4.9013),np.float64(45.0),np.float64(5.635220125786163),np.float64(0.9465408805031447),np.float64(829.0),np.float64(2.606918238993711),np.float64(37.56),np.float64(-122.31),np.float64(3.301)
np.float64(4.4477),np.float64(4.0),np.float64(5.752631578947368),np.float64(1.0252631578947369),np.float64(2844.0),np.float64(2.993684210526316),np.float64(33.17),np.float64(-117.06),np.float64(1.748)
np.float64(2.3),np.float64(42.0),np.float64(5.285266457680251),np.float64(1.1316614420062696),np.float64(737.0),np.float64(2.310344827586207),np.float64(33.96),np.float64(-118.33),np.float64(1.892)
np.float64(1.2656),np.float64(17.0),np.float64(6.466666666666667),np.float64(1.6),np.float64(29.0),np.float64(1.9333333333333333),np.float64(33.92),np.float64(-114.67),np.float64(0.275)
np.float64(6.2064),np.float64(29.0),np.float64(5.780238500851789),np.float64(0.9778534923339012),np.float64(1471.0),np.float64(2.5059625212947187),np.float64(34.17),np.float64(-118.58),np.float64(3.349)
np.float64(5.1149),np.float64(39.0),np.float64(5.878048780487805),np.float64(1.0276422764227642),np.float64(1571.0),np.float64(2.5544715447154474),np.float64(37.71),np.float64(-122.48),np.float64(3.142)
np.float64(2.8208),np.float64(10.0),np.float64(7.060755336617405),np.float64(1.38752052545156),np.float64(1480.0),np.float64(2.4302134646962235),np.float64(38.21),np.float64(-120.36),np.float64(1.399)
np.float64(3.6417),np.float64(43.0),np.float64(4.827651515151516),np.float64(0.9678030303030303),np.float64(1060.0),np.float64(2.007575757575758),np.float64(37.91),np.float64(-122.31),np.float64(1.784)
np.float64(1.8242),np.float64(47.0),np.float64(4.257990867579909),np.float64(1.0616438356164384),np.float64(1916.0),np.float64(4.3744292237442925),np.float64(33.99),np.float64(-118.26),np.float64(0.95)
np.float64(5.1408),np.float64(33.0),np.float64(5.359861591695502),np.float64(0.9134948096885813),np.float64(881.0),np.float64(3.0484429065743943),np.float64(34.27),np.float64(-118.47),np.float64(2.229)
np.float64(2.5658),np.float64(14.0),np.float64(4.815483870967742),np.float64(1.0916129032258064),np.float64(1277.0),np.float64(1.647741935483871),np.float64(38.29),np.float64(-122.47),np.float64(2.08)
np.float64(2.5721),np.float64(52.0),np.float64(4.306213017751479),np.float64(1.113905325443787),np.float64(1696.0),np.float64(2.5088757396449703),np.float64(37.78),np.float64(-122.44),np.float64(4.75)
np.float64(2.3229),np.float64(16.0),np.float64(5.205357142857143),np.float64(1.0446428571428572),np.float64(2372.0),np.float64(3.5297619047619047),np.float64(33.85),np.float64(-117.28),np.float64(1.18)
np.float64(5.3245),np.float64(39.0),np.float64(6.508474576271187),np.float64(1.3728813559322033),np.float64(264.0),np.float64(2.23728813559322),np.float64(35.91),np.float64(-120.51),np.float64(2.5)
np.float64(7.5372),np.float64(28.0),np.float64(6.683297180043384),np.float64(0.9978308026030369),np.float64(1260.0),np.float64(2.7331887201735356),np.float64(37.34),np.float64(-122.04),np.float64(4.326)
np.float64(2.0467),np.float64(35.0),np.float64(2.4100877192982457),np.float64(1.094298245614035),np.float64(3441.0),np.float64(3.773026315789474),np.float64(34.09),np.float64(-118.29),np.float64(1.583)
np.float64(2.5268),np.float64(44.0),np.float64(3.8461538461538463),np.float64(1.0099255583126552),np.float64(1718.0),np.float64(4.26302729528536),np.float64(34.03),np.float64(-118.21),np.float64(1.411)
np.float64(2.375),np.float64(12.0),np.float64(4.606914212548015),np.float64(1.0601792573623559),np.float64(2588.0),np.float64(3.313700384122919),np.float64(34.09),np.float64(-117.44),np.float64(1.138)
np.float64(2.8929),np.float64(16.0),np.float64(5.086092715231788),np.float64(1.0132450331125828),np.float64(1283.0),np.float64(2.1241721854304636),np.float64(34.51),np.float64(-117.32),np.float64(1.156)
np.float64(3.75),np.float64(12.0),np.float64(5.169789227166277),np.float64(1.0421545667447307),np.float64(1532.0),np.float64(1.7939110070257611),np.float64(33.93),np.float64(-117.92),np.float64(1.663)
np.float64(2.2423),np.float64(17.0),np.float64(5.800457404230989),np.float64(1.3184676958261865),np.float64(4776.0),np.float64(2.730703259005146),np.float64(33.67),np.float64(-117.38),np.float64(1.326)
np.float64(3.6905),np.float64(21.0),np.float64(4.058917197452229),np.float64(1.036624203821656),np.float64(1624.0),np.float64(2.5859872611464967),np.float64(34.2),np.float64(-118.55),np.float64(1.798)
np.float64(3.2158),np.float64(18.0),np.float64(4.105263157894737),np.float64(1.1260964912280702),np.float64(1654.0),np.float64(1.8135964912280702),np.float64(33.92),np.float64(-117.96),np.float64(2.15)
np.float64(7.5),np.float64(50.0),np.float64(6.127348643006263),np.float64(0.9874739039665971),np.float64(1031.0),np.float64(2.152400835073069),np.float64(37.84),np.float64(-122.22),np.float64(2.952)
np.float64(3.6161),np.float64(11.0),np.float64(5.640449438202247),np.float64(1.0337078651685394),np.float64(1248.0),np.float64(2.804494382022472),np.float64(36.72),np.float64(-119.57),np.float64(0.995)
np.float64(4.636),np.float64(33.0),np.float64(5.660332541567696),np.float64(1.0166270783847982),np.float64(1269.0),np.float64(3.014251781472684),np.float64(34.13),np.float64(-117.86),np.float64(2.455)
np.float64(3.6346),np.float64(39.0),np.float64(5.17799352750809),np.float64(1.1148867313915858),np.float64(1391.0),np.float64(2.250809061488673),np.float64(37.76),np.float64(-122.47),np.float64(3.38)
np.float64(4.3456),np.float64(19.0),np.float64(4.7103825136612025),np.float64(0.912568306010929),np.float64(407.0),np.float64(2.2240437158469946),np.float64(37.66),np.float64(-122.13),np.float64(1.63)
np.float64(6.0224),np.float64(15.0),np.float64(6.635802469135802),np.float64(1.0092592592592593),np.float64(1094.0),np.float64(3.376543209876543),np.float64(38.02),np.float64(-122.21),np.float64(1.985)
np.float64(4.375),np.float64(16.0),np.float64(4.908564814814815),np.float64(1.0324074074074074),np.float64(1771.0),np.float64(2.0497685185185186),np.float64(32.82),np.float64(-117.11),np.float64(1.665)
np.float64(4.976),np.float64(3.0),np.float64(6.57201646090535),np.float64(1.0345679012345679),np.float64(3664.0),np.float64(3.0156378600823044),np.float64(38.33),np.float64(-121.96),np.float64(1.583)
np.float64(2.2857),np.float64(14.0),np.float64(2.4413145539906105),np.float64(1.3708920187793427),np.float64(282.0),np.float64(1.323943661971831),np.float64(34.06),np.float64(-118.44),np.float64(5.00001)
np.float64(3.3368),np.float64(11.0),np.float64(5.923969072164948),np.float64(1.0077319587628866),np.float64(2534.0),np.float64(3.265463917525773),np.float64(34.43),np.float64(-117.26),np.float64(0.993)
np.float64(1.6302),np.float64(32.0),np.float64(3.1828703703703702),np.float64(1.037037037037037),np.float64(1698.0),np.float64(3.9305555555555554),np.float64(34.02),np.float64(-118.25),np.float64(1.307)
np.float64(8.7382),np.float64(34.0),np.float64(6.4421487603305785),np.float64(1.0041322314049588),np.float64(600.0),np.float64(2.479338842975207),np.float64(37.36),np.float64(-122.22),np.float64(5.00001)
np.float64(3.691),np.float64(30.0),np.float64(4.975609756097561),np.float64(1.0),np.float64(989.0),np.float64(3.445993031358885),np.float64(37.86),np.float64(-121.61),np.float64(1.544)
np.float64(1.5714),np.float64(38.0),np.float64(3.932098765432099),np.float64(1.2592592592592593),np.float64(679.0),np.float64(4.191358024691358),np.float64(33.94),np.float64(-118.28),np.float64(0.897)
np.float64(1.7813),np.float64(34.0),np.float64(3.762376237623762),np.float64(1.0841584158415842),np.float64(968.0),np.float64(4.792079207920792),np.float64(34.02),np.float64(-118.17),np.float64(1.45)
np.float64(5.9582),np.float64(38.0),np.float64(6.4534412955465585),np.float64(1.008097165991903),np.float64(633.0),np.float64(2.562753036437247),np.float64(34.16),np.float64(-118.04),np.float64(3.507)
np.float64(2.3725),np.float64(30.0),np.float64(4.803059273422562),np.float64(1.1414913957934991),np.float64(1390.0),np.float64(2.6577437858508604),np.float64(34.12),np.float64(-117.22),np.float64(0.772)
np.float64(3.9063),np.float64(20.0),np.float64(5.45719661335842),np.float64(1.0799623706491064),np.float64(2586.0),np.float64(2.4327375352775165),np.float64(38.61),np.float64(-121.34),np.float64(1.621)
np.float64(3.9185),np.float64(12.0),np.float64(6.625441696113074),np.float64(1.0848056537102473),np.float64(806.0),np.float64(2.8480565371024733),np.float64(39.05),np.float64(-121.03),np.float64(1.952)
np.float64(4.1587),np.float64(43.0),np.float64(5.861495844875346),np.float64(1.1274238227146813),np.float64(900.0),np.float64(2.4930747922437675),np.float64(37.92),np.float64(-122.31),np.float64(2.122)
np.float64(3.6591),np.float64(36.0),np.float64(5.2077393075356415),np.float64(1.0997963340122199),np.float64(1556.0),np.float64(3.169042769857434),np.float64(34.22),np.float64(-118.4),np.float64(1.838)
np.float64(8.0683),np.float64(20.0),np.float64(8.124161073825503),np.float64(1.0268456375838926),np.float64(1023.0),np.float64(3.4328859060402683),np.float64(34.15),np.float64(-117.83),np.float64(4.515)
np.float64(3.4464),np.float64(5.0),np.float64(6.360097323600973),np.float64(1.0535279805352797),np.float64(1275.0),np.float64(3.102189781021898),np.float64(40.6),np.float64(-122.42),np.float64(1.229)
np.float64(2.1992),np.float64(26.0),np.float64(2.6337741607324516),np.float64(1.0203458799593081),np.float64(5756.0),np.float64(5.855544252288912),np.float64(33.74),np.float64(-117.85),np.float64(1.708)
np.float64(3.2933),np.float64(16.0),np.float64(3.9275862068965517),np.float64(1.1310344827586207),np.float64(665.0),np.float64(2.293103448275862),np.float64(33.83),np.float64(-118.02),np.float64(2.6)
np.float64(2.675),np.float64(18.0),np.float64(6.0263691683569975),np.float64(1.2292089249492901),np.float64(2051.0),np.float64(4.1602434077079105),np.float64(33.21),np.float64(-117.35),np.float64(1.171)
np.float64(2.8071),np.float64(14.0),np.float64(6.011834319526627),np.float64(1.2958579881656804),np.float64(443.0),np.float64(2.621301775147929),np.float64(33.48),np.float64(-116.89),np.float64(1.375)
np.float64(3.3438),np.float64(50.0),np.float64(5.3428571428571425),np.float64(0.9428571428571428),np.float64(130.0),np.float64(3.7142857142857144),np.float64(34.27),np.float64(-118.85),np.float64(5.00001)
np.float64(3.5156),np.float64(31.0),np.float64(4.945848375451264),np.float64(1.0252707581227436),np.float64(1062.0),np.float64(3.8339350180505414),np.float64(34.07),np.float64(-118.07),np.float64(1.993)
np.float64(2.2),np.float64(14.0),np.float64(3.605231866825208),np.float64(1.187871581450654),np.float64(1691.0),np.float64(2.0107015457788346),np.float64(34.09),np.float64(-118.34),np.float64(2.1)
np.float64(5.7843),np.float64(15.0),np.float64(4.835579514824798),np.float64(0.9865229110512129),np.float64(1533.0),np.float64(4.132075471698113),np.float64(37.31),np.float64(-121.81),np.float64(2.099)
np.float64(3.7813),np.float64(35.0),np.float64(5.002331002331002),np.float64(1.0023310023310024),np.float64(1230.0),np.float64(2.867132867132867),np.float64(33.86),np.float64(-117.96),np.float64(1.849)
np.float64(4.0313),np.float64(29.0),np.float64(4.844444444444444),np.float64(1.126984126984127),np.float64(724.0),np.float64(2.2984126984126982),np.float64(37.52),np.float64(-122.28),np.float64(4.352)
np.float64(3.5806),np.float64(52.0),np.float64(5.1749174917491745),np.float64(1.113861386138614),np.float64(1213.0),np.float64(2.0016501650165015),np.float64(34.11),np.float64(-118.3),np.float64(3.919)
np.float64(2.2988),np.float64(35.0),np.float64(3.635434412265758),np.float64(1.1073253833049403),np.float64(2248.0),np.float64(3.8296422487223167),np.float64(33.95),np.float64(-118.21),np.float64(1.534)
np.float64(3.3409),np.float64(32.0),np.float64(3.2549019607843137),np.float64(1.0098039215686274),np.float64(177.0),np.float64(1.7352941176470589),np.float64(33.9),np.float64(-118.37),np.float64(2.563)
np.float64(2.4632),np.float64(41.0),np.float64(5.309352517985611),np.float64(1.0287769784172662),np.float64(1086.0),np.float64(3.906474820143885),np.float64(33.89),np.float64(-118.25),np.float64(1.117)
np.float64(3.0938),np.float64(35.0),np.float64(5.597911227154047),np.float64(1.0130548302872062),np.float64(1003.0),np.float64(2.618798955613577),np.float64(32.75),np.float64(-117.05),np.float64(1.373)
np.float64(2.3214),np.float64(41.0),np.float64(4.738738738738738),np.float64(0.9519519519519519),np.float64(897.0),np.float64(2.6936936936936937),np.float64(38.64),np.float64(-121.41),np.float64(0.668)
np.float64(6.5743),np.float64(10.0),np.float64(7.07286432160804),np.float64(1.0829145728643217),np.float64(1181.0),np.float64(2.9673366834170856),np.float64(33.72),np.float64(-117.77),np.float64(2.787)
np.float64(3.95),np.float64(52.0),np.float64(6.060869565217391),np.float64(0.9695652173913043),np.float64(545.0),np.float64(2.369565217391304),np.float64(37.74),np.float64(-122.15),np.float64(2.19)
np.float64(4.1458),np.float64(52.0),np.float64(5.354166666666667),np.float64(1.0208333333333333),np.float64(355.0),np.float64(2.4652777777777777),np.float64(37.74),np.float64(-122.16),np.float64(1.434)
np.float64(4.0875),np.float64(52.0),np.float64(4.538181818181818),np.float64(1.029090909090909),np.float64(620.0),np.float64(2.2545454545454544),np.float64(37.89),np.float64(-122.3),np.float64(2.213)
np.float64(5.411),np.float64(33.0),np.float64(5.890909090909091),np.float64(1.029090909090909),np.float64(868.0),np.float64(3.1563636363636363),np.float64(34.14),np.float64(-117.94),np.float64(2.194)
np.float64(4.8854),np.float64(52.0),np.float64(6.437185929648241),np.float64(1.0301507537688441),np.float64(973.0),np.float64(2.4447236180904524),np.float64(37.33),np.float64(-121.91),np.float64(3.306)
np.float64(10.3416),np.float64(36.0),np.float64(7.525),np.float64(1.025),np.float64(740.0),np.float64(2.642857142857143),np.float64(37.9),np.float64(-122.2),np.float64(5.00001)
np.float64(3.25),np.float64(19.0),np.float64(5.70945945945946),np.float64(1.1047297297297298),np.float64(855.0),np.float64(2.8885135135135136),np.float64(37.74),np.float64(-120.91),np.float64(1.767)
np.float64(4.2917),np.float64(37.0),np.float64(5.14859437751004),np.float64(0.9799196787148594),np.float64(852.0),np.float64(3.4216867469879517),np.float64(33.93),np.float64(-118.31),np.float64(1.279)
np.float64(2.0074),np.float64(20.0),np.float64(5.284327323162275),np.float64(1.0915395284327323),np.float64(1993.0),np.float64(2.764216366158114),np.float64(41.75),np.float64(-124.21),np.float64(0.669)
np.float64(3.1304),np.float64(16.0),np.float64(3.7909356725146197),np.float64(1.1608187134502923),np.float64(1235.0),np.float64(1.8055555555555556),np.float64(32.8),np.float64(-117.19),np.float64(1.663)
np.float64(2.9438),np.float64(18.0),np.float64(4.97923197492163),np.float64(1.052115987460815),np.float64(7009.0),np.float64(2.746473354231975),np.float64(35.33),np.float64(-119.05),np.float64(0.872)
np.float64(4.5526),np.float64(28.0),np.float64(5.784256559766764),np.float64(0.9125364431486881),np.float64(1099.0),np.float64(3.204081632653061),np.float64(34.02),np.float64(-118.09),np.float64(2.502)
np.float64(8.3912),np.float64(25.0),np.float64(7.843416370106762),np.float64(1.0166073546856464),np.float64(2519.0),np.float64(2.9881376037959666),np.float64(34.18),np.float64(-118.66),np.float64(4.19)
np.float64(1.7188),np.float64(26.0),np.float64(4.93646408839779),np.float64(1.0055248618784531),np.float64(1548.0),np.float64(4.276243093922652),np.float64(36.98),np.float64(-120.65),np.float64(0.495)
np.float64(2.5909),np.float64(17.0),np.float64(4.871478873239437),np.float64(1.028169014084507),np.float64(1275.0),np.float64(2.244718309859155),np.float64(38.66),np.float64(-121.33),np.float64(1.254)
np.float64(4.2109),np.float64(9.0),np.float64(8.318181818181818),np.float64(1.6045454545454545),np.float64(1515.0),np.float64(6.886363636363637),np.float64(34.45),np.float64(-119.78),np.float64(4.5)
np.float64(6.0948),np.float64(52.0),np.float64(7.795454545454546),np.float64(1.077922077922078),np.float64(810.0),np.float64(2.6298701298701297),np.float64(34.14),np.float64(-118.11),np.float64(3.587)
np.float64(5.3505),np.float64(15.0),np.float64(6.720316622691293),np.float64(1.079155672823219),np.float64(2118.0),np.float64(2.7941952506596306),np.float64(32.67),np.float64(-117.03),np.float64(2.666)
np.float64(3.7452),np.float64(26.0),np.float64(5.11395101171459),np.float64(1.0117145899893503),np.float64(2199.0),np.float64(2.34185303514377),np.float64(38.55),np.float64(-121.75),np.float64(2.277)
np.float64(3.9712),np.float64(16.0),np.float64(4.624539877300614),np.float64(1.0294478527607362),np.float64(1986.0),np.float64(2.4368098159509204),np.float64(37.95),np.float64(-122.47),np.float64(1.875)
np.float64(3.6201),np.float64(21.0),np.float64(4.666219839142091),np.float64(1.0831099195710456),np.float64(1866.0),np.float64(2.5013404825737267),np.float64(34.11),np.float64(-117.81),np.float64(1.504)
np.float64(1.5),np.float64(39.0),np.float64(3.242811501597444),np.float64(1.1373801916932906),np.float64(875.0),np.float64(2.7955271565495208),np.float64(37.3),np.float64(-120.48),np.float64(0.67)
np.float64(2.4219),np.float64(46.0),np.float64(3.5641025641025643),np.float64(0.9333333333333333),np.float64(601.0),np.float64(3.082051282051282),np.float64(32.75),np.float64(-117.11),np.float64(0.906)
np.float64(3.1115),np.float64(39.0),np.float64(4.328451882845188),np.float64(1.0460251046025104),np.float64(1408.0),np.float64(2.9456066945606696),np.float64(37.67),np.float64(-122.09),np.float64(1.535)
np.float64(2.4435),np.float64(22.0),np.float64(4.125370187561698),np.float64(1.0671273445212242),np.float64(2096.0),np.float64(2.069101678183613),np.float64(33.94),np.float64(-117.41),np.float64(1.185)
np.float64(6.0905),np.float64(26.0),np.float64(5.631147540983607),np.float64(0.9590163934426229),np.float64(731.0),np.float64(2.9959016393442623),np.float64(33.68),np.float64(-117.96),np.float64(2.248)
np.float64(3.2377),np.float64(32.0),np.float64(4.5215901302261825),np.float64(1.0822481151473613),np.float64(3689.0),np.float64(2.528444139821796),np.float64(34.15),np.float64(-118.01),np.float64(1.841)
np.float64(3.05),np.float64(33.0),np.float64(6.868596881959911),np.float64(1.269487750556793),np.float64(1753.0),np.float64(3.9042316258351892),np.float64(34.02),np.float64(-117.43),np.float64(0.978)
np.float64(6.0672),np.float64(26.0),np.float64(5.172506738544475),np.float64(1.091644204851752),np.float64(953.0),np.float64(2.568733153638814),np.float64(33.99),np.float64(-118.45),np.float64(4.208)
np.float64(3.2778),np.float64(41.0),np.float64(4.5),np.float64(1.0035971223021583),np.float64(1053.0),np.float64(3.787769784172662),np.float64(33.8),np.float64(-118.21),np.float64(1.508)
np.float64(3.32),np.float64(27.0),np.float64(5.4832962138084635),np.float64(1.0779510022271714),np.float64(852.0),np.float64(1.8975501113585747),np.float64(36.8),np.float64(-119.79),np.float64(1.247)
np.float64(5.392),np.float64(52.0),np.float64(6.870535714285714),np.float64(0.9464285714285714),np.float64(535.0),np.float64(2.388392857142857),np.float64(32.75),np.float64(-117.18),np.float64(4.085)
np.float64(6.5772),np.float64(20.0),np.float64(8.26923076923077),np.float64(1.010989010989011),np.float64(635.0),np.float64(3.489010989010989),np.float64(32.67),np.float64(-117.02),np.float64(2.452)
np.float64(2.1806),np.float64(8.0),np.float64(4.884848484848485),np.float64(1.0393939393939393),np.float64(1230.0),np.float64(3.727272727272727),np.float64(35.78),np.float64(-119.23),np.float64(0.672)
np.float64(3.4583),np.float64(35.0),np.float64(4.341288782816229),np.float64(1.1097852028639619),np.float64(1336.0),np.float64(3.18854415274463),np.float64(34.18),np.float64(-118.46),np.float64(2.532)
np.float64(2.6364),np.float64(22.0),np.float64(3.5874125874125875),np.float64(0.993006993006993),np.float64(1254.0),np.float64(2.1923076923076925),np.float64(34.18),np.float64(-118.43),np.float64(2.711)
np.float64(5.5944),np.float64(19.0),np.float64(6.240143369175628),np.float64(1.053763440860215),np.float64(632.0),np.float64(2.2652329749103943),np.float64(37.24),np.float64(-121.94),np.float64(2.905)
np.float64(2.515),np.float64(34.0),np.float64(5.319148936170213),np.float64(1.1950354609929077),np.float64(674.0),np.float64(2.3900709219858154),np.float64(38.14),np.float64(-121.29),np.float64(1.108)
np.float64(2.2321),np.float64(21.0),np.float64(5.803191489361702),np.float64(1.1063829787234043),np.float64(660.0),np.float64(3.5106382978723403),np.float64(41.54),np.float64(-120.87),np.float64(0.346)
np.float64(2.0),np.float64(37.0),np.float64(4.874239350912779),np.float64(1.1156186612576064),np.float64(1234.0),np.float64(2.5030425963488843),np.float64(34.13),np.float64(-117.26),np.float64(0.721)
np.float64(15.0001),np.float64(2.0),np.float64(22.22222222222222),np.float64(2.2222222222222223),np.float64(25.0),np.float64(2.7777777777777777),np.float64(37.74),np.float64(-121.96),np.float64(3.5)
np.float64(9.0702),np.float64(43.0),np.float64(7.335051546391752),np.float64(1.0154639175257731),np.float64(1467.0),np.float64(2.520618556701031),np.float64(34.17),np.float64(-118.18),np.float64(5.00001)
np.float64(2.25),np.float64(52.0),np.float64(3.090909090909091),np.float64(0.696969696969697),np.float64(35.0),np.float64(1.0606060606060606),np.float64(37.71),np.float64(-121.0),np.float64(1.75)
np.float64(4.8021),np.float64(45.0),np.float64(5.927536231884058),np.float64(1.0434782608695652),np.float64(340.0),np.float64(2.463768115942029),np.float64(37.74),np.float64(-121.42),np.float64(1.335)
np.float64(0.9355),np.float64(24.0),np.float64(3.482051282051282),np.float64(1.1897435897435897),np.float64(1371.0),np.float64(2.3435897435897437),np.float64(37.78),np.float64(-122.43),np.float64(1.125)
