MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(3.1305),np.float64(25.0),np.float64(4.310077519379845),np.float64(1.124031007751938),np.float64(985.0),np.float64(1.9089147286821706),np.float64(33.64),np.float64(-117.92),np.float64(2.688)
np.float64(3.9667),np.float64(27.0),np.float64(5.793002915451895),np.float64(1.0903790087463556),np.float64(961.0),np.float64(2.801749271137026),np.float64(36.95),np.float64(-122.04),np.float64(2.658)
np.float64(5.3423),np.float64(16.0),np.float64(4.336088154269972),np.float64(1.0606060606060606),np.float64(515.0),np.float64(1.418732782369146),np.float64(33.66),np.float64(-117.83),np.float64(2.917)
np.float64(0.9142),np.float64(52.0),np.float64(2.0153452685421995),np.float64(1.184143222506394),np.float64(805.0),np.float64(2.0588235294117645),np.float64(32.72),np.float64(-117.16),np.float64(1.625)
np.float64(2.9338),np.float64(11.0),np.float64(5.977161500815661),np.float64(1.0554649265905383),np.float64(1686.0),np.float64(2.7504078303425774),np.float64(40.65),np.float64(-122.31),np.float64(1.416)
np.float64(4.7583),np.float64(35.0),np.float64(6.609427609427609),np.float64(1.0437710437710437),np.float64(919.0),np.float64(3.0942760942760943),np.float64(34.23),np.float64(-118.48),np.float64(2.586)
np.float64(5.551),np.float64(17.0),np.float64(6.881305637982196),np.float64(1.032640949554896),np.float64(1125.0),np.float64(3.3382789317507418),np.float64(32.67),np.float64(-117.01),np.float64(2.669)
np.float64(4.3264),np.float64(10.0),np.float64(5.1652892561983474),np.float64(1.0082644628099173),np.float64(1055.0),np.float64(2.90633608815427),np.float64(34.05),np.float64(-117.69),np.float64(1.289)
np.float64(2.9821),np.float64(36.0),np.float64(5.571428571428571),np.float64(1.054054054054054),np.float64(680.0),np.float64(2.6254826254826256),np.float64(35.4),np.float64(-118.98),np.float64(0.731)
np.float64(2.5162),np.float64(21.0),np.float64(4.429347826086956),np.float64(1.0366847826086956),np.float64(1735.0),np.float64(2.3573369565217392),np.float64(38.62),np.float64(-121.41),np.float64(0.975)
np.float64(3.069),np.float64(35.0),np.float64(5.317280453257791),np.float64(0.9291784702549575),np.float64(1155.0),np.float64(3.271954674220963),np.float64(36.81),np.float64(-119.79),np.float64(0.696)
np.float64(5.0224),np.float64(52.0),np.float64(5.064327485380117),np.float64(1.1988304093567252),np.float64(587.0),np.float64(3.4327485380116958),np.float64(37.73),np.float64(-122.44),np.float64(2.619)
np.float64(4.4625),np.float64(37.0),np.float64(5.042553191489362),np.float64(0.9574468085106383),np.float64(769.0),np.float64(3.272340425531915),np.float64(34.09),np.float64(-117.93),np.float64(1.542)
np.float64(4.6),np.float64(21.0),np.float64(5.386934673366834),np.float64(1.0050251256281406),np.float64(840.0),np.float64(2.1105527638190953),np.float64(38.01),np.float64(-122.56),np.float64(2.395)
np.float64(3.8),np.float64(42.0),np.float64(4.525316455696203),np.float64(0.9177215189873418),np.float64(730.0),np.float64(4.620253164556962),np.float64(34.21),np.float64(-118.38),np.float64(1.695)
np.float64(5.5111),np.float64(16.0),np.float64(5.7167470709855275),np.float64(1.0379048931771193),np.float64(3903.0),np.float64(2.68986905582357),np.float64(34.25),np.float64(-118.61),np.float64(2.766)
np.float64(1.4044),np.float64(35.0),np.float64(4.659147869674185),np.float64(1.0726817042606516),np.float64(1208.0),np.float64(3.0275689223057642),np.float64(36.97),np.float64(-120.06),np.float64(0.617)
np.float64(3.1591),np.float64(2.0),np.float64(4.63265306122449),np.float64(0.7142857142857143),np.float64(114.0),np.float64(2.326530612244898),np.float64(37.78),np.float64(-121.93),np.float64(4.347)
np.float64(5.1948),np.float64(16.0),np.float64(5.848626925653048),np.float64(0.9973208305425318),np.float64(3944.0),np.float64(2.6416610850636304),np.float64(33.86),np.float64(-118.22),np.float64(2.035)
np.float64(2.3578),np.float64(41.0),np.float64(5.455598455598456),np.float64(1.0077220077220077),np.float64(1070.0),np.float64(4.1312741312741315),np.float64(32.8),np.float64(-117.15),np.float64(1.667)
np.float64(5.1271),np.float64(36.0),np.float64(6.026706231454006),np.float64(1.0059347181008902),np.float64(817.0),np.float64(2.4243323442136497),np.float64(33.81),np.float64(-118.37),np.float64(4.583)
np.float64(2.1103),np.float64(8.0),np.float64(4.814814814814815),np.float64(1.3812104787714543),np.float64(2143.0),np.float64(1.9358626919602528),np.float64(33.74),np.float64(-117.0),np.float64(0.944)
np.float64(4.4167),np.float64(40.0),np.float64(4.973544973544974),np.float64(0.9973544973544973),np.float64(1229.0),np.float64(3.251322751322751),np.float64(33.9),np.float64(-118.1),np.float64(1.746)
np.float64(7.1198),np.float64(32.0),np.float64(7.39906103286385),np.float64(1.1830985915492958),np.float64(793.0),np.float64(1.8615023474178405),np.float64(36.6),np.float64(-121.95),np.float64(4.699)
np.float64(6.0678),np.float64(52.0),np.float64(6.420454545454546),np.float64(1.0643939393939394),np.float64(595.0),np.float64(2.253787878787879),np.float64(34.14),np.float64(-118.4),np.float64(3.993)
np.float64(4.5337),np.float64(31.0),np.float64(5.524390243902439),np.float64(1.0528455284552845),np.float64(2544.0),np.float64(3.4471544715447155),np.float64(37.68),np.float64(-122.47),np.float64(3.067)
np.float64(3.0721),np.float64(37.0),np.float64(5.579775280898876),np.float64(1.0314606741573034),np.float64(1072.0),np.float64(2.4089887640449437),np.float64(37.67),np.float64(-121.01),np.float64(1.081)
np.float64(2.9934),np.float64(52.0),np.float64(3.4413793103448276),np.float64(1.0206896551724138),np.float64(318.0),np.float64(2.193103448275862),np.float64(37.57),np.float64(-122.32),np.float64(2.563)
np.float64(6.1815),np.float64(25.0),np.float64(6.519114688128773),np.float64(0.9678068410462777),np.float64(1462.0),np.float64(2.941649899396378),np.float64(33.48),np.float64(-117.69),np.float64(2.885)
np.float64(2.5313),np.float64(27.0),np.float64(5.217391304347826),np.float64(1.0869565217391304),np.float64(359.0),np.float64(2.601449275362319),np.float64(39.33),np.float64(-121.54),np.float64(0.613)
np.float64(4.0536),np.float64(46.0),np.float64(5.889830508474576),np.float64(0.9774011299435028),np.float64(748.0),np.float64(2.1129943502824857),np.float64(37.91),np.float64(-122.29),np.float64(2.62)
np.float64(3.788),np.float64(35.0),np.float64(5.714025500910747),np.float64(0.9908925318761385),np.float64(1312.0),np.float64(2.389799635701275),np.float64(38.6),np.float64(-121.37),np.float64(1.368)
np.float64(3.8403),np.float64(21.0),np.float64(4.886842105263158),np.float64(1.05),np.float64(881.0),np.float64(2.318421052631579),np.float64(33.47),np.float64(-117.7),np.float64(3.5)
np.float64(6.1287),np.float64(4.0),np.float64(6.791896869244936),np.float64(1.0810313075506446),np.float64(10450.0),np.float64(3.2074892572130143),np.float64(34.01),np.float64(-117.75),np.float64(2.896)
np.float64(5.8625),np.float64(8.0),np.float64(6.724310776942356),np.float64(1.0426065162907268),np.float64(1154.0),np.float64(2.892230576441103),np.float64(35.64),np.float64(-117.7),np.float64(1.094)
np.float64(1.975),np.float64(35.0),np.float64(4.699346405228758),np.float64(1.088235294117647),np.float64(794.0),np.float64(2.5947712418300655),np.float64(34.03),np.float64(-118.35),np.float64(1.381)
np.float64(3.3816),np.float64(36.0),np.float64(4.76158940397351),np.float64(1.0794701986754967),np.float64(1649.0),np.float64(2.1841059602649007),np.float64(37.68),np.float64(-122.4),np.float64(2.534)
np.float64(2.4943),np.float64(29.0),np.float64(5.050898203592815),np.float64(0.9790419161676647),np.float64(864.0),np.float64(2.586826347305389),np.float64(39.4),np.float64(-121.75),np.float64(0.819)
np.float64(6.5515),np.float64(18.0),np.float64(6.552117263843648),np.float64(0.994299674267101),np.float64(4276.0),np.float64(3.482084690553746),np.float64(33.88),np.float64(-118.1),np.float64(3.196)
np.float64(5.0818),np.float64(35.0),np.float64(5.188405797101449),np.float64(0.9681159420289855),np.float64(1277.0),np.float64(3.701449275362319),np.float64(34.22),np.float64(-118.39),np.float64(1.868)
np.float64(3.38),np.float64(28.0),np.float64(4.064233576642335),np.float64(1.0744525547445256),np.float64(1534.0),np.float64(2.2394160583941605),np.float64(37.58),np.float64(-122.33),np.float64(2.854)
np.float64(0.9513),np.float64(43.0),np.float64(3.727536231884058),np.float64(1.0434782608695652),np.float64(972.0),np.float64(2.8173913043478263),np.float64(36.72),np.float64(-119.8),np.float64(0.504)
np.float64(2.875),np.float64(2.0),np.float64(5.624161073825503),np.float64(1.9798657718120805),np.float64(240.0),np.float64(1.610738255033557),np.float64(37.59),np.float64(-122.01),np.float64(2.375)
np.float64(2.6823),np.float64(19.0),np.float64(4.148974130240856),np.float64(1.142729705619982),np.float64(2917.0),np.float64(2.6021409455842996),np.float64(33.97),np.float64(-118.36),np.float64(1.425)
np.float64(3.1103),np.float64(26.0),np.float64(3.9507772020725387),np.float64(1.0686528497409327),np.float64(2153.0),np.float64(2.788860103626943),np.float64(34.1),np.float64(-118.13),np.float64(2.141)
np.float64(2.3611),np.float64(30.0),np.float64(3.4295302013422817),np.float64(1.0268456375838926),np.float64(1152.0),np.float64(7.731543624161074),np.float64(34.06),np.float64(-118.21),np.float64(1.568)
np.float64(3.3639),np.float64(25.0),np.float64(6.395348837209302),np.float64(1.2299741602067182),np.float64(910.0),np.float64(2.351421188630491),np.float64(33.74),np.float64(-116.41),np.float64(1.688)
np.float64(4.8554),np.float64(11.0),np.float64(6.4902763561924255),np.float64(1.0542476970317298),np.float64(2697.0),np.float64(2.760491299897646),np.float64(33.16),np.float64(-117.08),np.float64(2.067)
np.float64(7.7785),np.float64(13.0),np.float64(7.96969696969697),np.float64(1.025974025974026),np.float64(833.0),np.float64(3.606060606060606),np.float64(34.25),np.float64(-118.78),np.float64(4.047)
np.float64(1.7212),np.float64(39.0),np.float64(4.584905660377358),np.float64(1.030188679245283),np.float64(1211.0),np.float64(4.569811320754717),np.float64(33.94),np.float64(-118.24),np.float64(0.955)
np.float64(3.7566),np.float64(32.0),np.float64(5.453389830508475),np.float64(1.125),np.float64(2609.0),np.float64(5.5275423728813555),np.float64(34.28),np.float64(-118.41),np.float64(1.467)
np.float64(5.0869),np.float64(23.0),np.float64(6.419540229885057),np.float64(1.132183908045977),np.float64(1535.0),np.float64(2.9406130268199235),np.float64(34.02),np.float64(-117.8),np.float64(2.306)
np.float64(10.1989),np.float64(17.0),np.float64(7.474874371859296),np.float64(0.9321608040201005),np.float64(1247.0),np.float64(3.1331658291457285),np.float64(33.62),np.float64(-117.86),np.float64(5.00001)
np.float64(2.0),np.float64(31.0),np.float64(3.8943758573388205),np.float64(1.0864197530864197),np.float64(2390.0),np.float64(3.2784636488340193),np.float64(33.95),np.float64(-118.29),np.float64(1.098)
np.float64(5.1534),np.float64(19.0),np.float64(5.6280373831775705),np.float64(1.0299065420560747),np.float64(1665.0),np.float64(3.1121495327102804),np.float64(38.43),np.float64(-121.95),np.float64(2.328)
np.float64(2.1458),np.float64(22.0),np.float64(5.287610619469026),np.float64(1.0707964601769913),np.float64(1131.0),np.float64(2.502212389380531),np.float64(40.71),np.float64(-122.4),np.float64(0.847)
np.float64(6.9682),np.float64(15.0),np.float64(6.285714285714286),np.float64(0.9183673469387755),np.float64(408.0),np.float64(2.0816326530612246),np.float64(37.68),np.float64(-121.0),np.float64(1.824)
np.float64(15.0001),np.float64(13.0),np.float64(7.842900302114804),np.float64(0.9939577039274925),np.float64(1865.0),np.float64(2.8172205438066467),np.float64(33.62),np.float64(-117.85),np.float64(5.00001)
np.float64(4.97),np.float64(52.0),np.float64(6.685064935064935),np.float64(1.12012987012987),np.float64(800.0),np.float64(2.5974025974025974),np.float64(37.57),np.float64(-122.35),np.float64(5.00001)
np.float64(3.4018),np.float64(52.0),np.float64(5.128378378378378),np.float64(1.162162162162162),np.float64(725.0),np.float64(2.449324324324324),np.float64(34.12),np.float64(-118.15),np.float64(2.045)
np.float64(3.6618),np.float64(36.0),np.float64(4.483660130718954),np.float64(0.9640522875816994),np.float64(774.0),np.float64(2.5294117647058822),np.float64(34.22),np.float64(-118.43),np.float64(1.873)
np.float64(0.7685),np.float64(39.0),np.float64(2.752212389380531),np.float64(1.6017699115044248),np.float64(206.0),np.float64(1.823008849557522),np.float64(32.71),np.float64(-117.17),np.float64(1.875)
np.float64(4.1167),np.float64(33.0),np.float64(4.601178781925344),np.float64(0.9332023575638507),np.float64(1367.0),np.float64(2.68565815324165),np.float64(33.82),np.float64(-117.99),np.float64(2.155)
np.float64(2.2444),np.float64(20.0),np.float64(2.9770114942528734),np.float64(1.1175950486295314),np.float64(2667.0),np.float64(2.3580901856763927),np.float64(34.06),np.float64(-118.45),np.float64(5.0)
np.float64(8.1356),np.float64(25.0),np.float64(7.8704),np.float64(1.0576),np.float64(2183.0),np.float64(3.4928),np.float64(34.27),np.float64(-118.55),np.float64(3.528)
np.float64(3.6364),np.float64(42.0),np.float64(5.087533156498674),np.float64(1.030503978779841),np.float64(2118.0),np.float64(2.8090185676392574),np.float64(34.07),np.float64(-118.16),np.float64(2.546)
np.float64(4.6629),np.float64(25.0),np.float64(3.7454545454545456),np.float64(1.018181818181818),np.float64(632.0),np.float64(1.6415584415584417),np.float64(33.76),np.float64(-118.19),np.float64(1.625)
np.float64(4.9766),np.float64(10.0),np.float64(6.887147335423197),np.float64(1.031347962382445),np.float64(1064.0),np.float64(3.335423197492163),np.float64(34.87),np.float64(-120.4),np.float64(1.996)
np.float64(4.6875),np.float64(34.0),np.float64(5.857142857142857),np.float64(1.0267857142857142),np.float64(342.0),np.float64(3.0535714285714284),np.float64(37.66),np.float64(-122.1),np.float64(2.006)
np.float64(2.5267),np.float64(14.0),np.float64(3.3595706618962433),np.float64(1.0983899821109124),np.float64(1874.0),np.float64(3.3524150268336315),np.float64(34.2),np.float64(-118.36),np.float64(2.318)
np.float64(1.7378),np.float64(39.0),np.float64(3.553775743707094),np.float64(1.0549199084668193),np.float64(2271.0),np.float64(5.196796338672769),np.float64(33.98),np.float64(-118.25),np.float64(1.219)
np.float64(1.7213),np.float64(44.0),np.float64(4.894353369763206),np.float64(1.1293260473588342),np.float64(1521.0),np.float64(2.7704918032786887),np.float64(35.37),np.float64(-119.02),np.float64(0.616)
np.float64(3.1477),np.float64(52.0),np.float64(5.58869395711501),np.float64(0.9668615984405458),np.float64(978.0),np.float64(1.9064327485380117),np.float64(34.1),np.float64(-117.72),np.float64(2.912)
np.float64(1.0585),np.float64(26.0),np.float64(4.3622795115332424),np.float64(1.1221166892808685),np.float64(2041.0),np.float64(2.7693351424694708),np.float64(39.5),np.float64(-121.55),np.float64(0.451)
np.float64(1.0481),np.float64(19.0),np.float64(4.181818181818182),np.float64(1.0532915360501567),np.float64(1171.0),np.float64(3.670846394984326),np.float64(36.72),np.float64(-119.8),np.float64(0.485)
np.float64(3.5667),np.float64(28.0),np.float64(4.616343490304709),np.float64(1.0415512465373962),np.float64(2026.0),np.float64(2.806094182825485),np.float64(33.88),np.float64(-117.87),np.float64(1.907)
np.float64(4.0905),np.float64(18.0),np.float64(5.401213755900202),np.float64(1.0377612946729602),np.float64(3982.0),np.float64(2.6850977747808495),np.float64(34.27),np.float64(-119.17),np.float64(2.365)
np.float64(10.2264),np.float64(52.0),np.float64(4.8),np.float64(0.6),np.float64(41.0),np.float64(4.1),np.float64(34.06),np.float64(-118.22),np.float64(1.125)
np.float64(5.7764),np.float64(18.0),np.float64(5.7700119474313025),np.float64(1.025089605734767),np.float64(4336.0),np.float64(2.5902031063321385),np.float64(33.76),np.float64(-118.3),np.float64(2.905)
np.float64(2.3281),np.float64(44.0),np.float64(4.7952755905511815),np.float64(0.9763779527559056),np.float64(763.0),np.float64(3.0039370078740157),np.float64(37.75),np.float64(-122.17),np.float64(0.888)
np.float64(1.6699),np.float64(42.0),np.float64(3.6096822995461424),np.float64(1.0136157337367624),np.float64(2327.0),np.float64(3.520423600605144),np.float64(34.02),np.float64(-118.3),np.float64(1.08)
np.float64(2.3669),np.float64(50.0),np.float64(3.994891443167305),np.float64(1.053639846743295),np.float64(2535.0),np.float64(3.2375478927203063),np.float64(34.29),np.float64(-119.3),np.float64(1.653)
np.float64(3.2083),np.float64(43.0),np.float64(5.038363171355499),np.float64(0.969309462915601),np.float64(1036.0),np.float64(2.649616368286445),np.float64(34.07),np.float64(-117.64),np.float64(1.228)
np.float64(5.1663),np.float64(25.0),np.float64(6.186153846153847),np.float64(0.9753846153846154),np.float64(2178.0),np.float64(3.350769230769231),np.float64(37.25),np.float64(-121.82),np.float64(2.412)
np.float64(3.5556),np.float64(25.0),np.float64(4.022012578616352),np.float64(1.0393081761006289),np.float64(1183.0),np.float64(1.860062893081761),np.float64(34.06),np.float64(-118.38),np.float64(5.0)
np.float64(2.125),np.float64(6.0),np.float64(5.904761904761905),np.float64(1.119047619047619),np.float64(119.0),np.float64(2.8333333333333335),np.float64(34.02),np.float64(-117.64),np.float64(4.167)
np.float64(2.3889),np.float64(44.0),np.float64(4.933806146572104),np.float64(1.0567375886524824),np.float64(1270.0),np.float64(3.0023640661938535),np.float64(34.1),np.float64(-117.37),np.float64(0.861)
np.float64(5.4155),np.float64(23.0),np.float64(6.541814946619217),np.float64(1.1165480427046264),np.float64(4014.0),np.float64(3.5711743772241995),np.float64(33.97),np.float64(-117.9),np.float64(2.132)
np.float64(2.9107),np.float64(29.0),np.float64(4.97508896797153),np.float64(1.0462633451957295),np.float64(1346.0),np.float64(2.395017793594306),np.float64(38.44),np.float64(-122.68),np.float64(1.697)
np.float64(5.4721),np.float64(33.0),np.float64(5.183319570602808),np.float64(1.0520231213872833),np.float64(3025.0),np.float64(2.4979355904211396),np.float64(37.41),np.float64(-122.1),np.float64(3.433)
np.float64(3.4187),np.float64(26.0),np.float64(5.230769230769231),np.float64(0.9423076923076923),np.float64(194.0),np.float64(3.730769230769231),np.float64(38.83),np.float64(-122.0),np.float64(0.984)
np.float64(6.6361),np.float64(17.0),np.float64(7.557562076749436),np.float64(1.0857787810383748),np.float64(1222.0),np.float64(2.7584650112866815),np.float64(32.82),np.float64(-116.75),np.float64(3.086)
np.float64(2.5211),np.float64(46.0),np.float64(3.6847935548841892),np.float64(1.0755287009063443),np.float64(4153.0),np.float64(4.182275931520644),np.float64(34.11),np.float64(-118.2),np.float64(1.629)
np.float64(5.0779),np.float64(34.0),np.float64(5.487179487179487),np.float64(0.9901380670611439),np.float64(1219.0),np.float64(2.4043392504930967),np.float64(37.93),np.float64(-122.52),np.float64(3.339)
np.float64(3.2469),np.float64(33.0),np.float64(4.560301507537688),np.float64(1.0050251256281406),np.float64(2257.0),np.float64(2.8354271356783918),np.float64(34.08),np.float64(-117.87),np.float64(2.069)
np.float64(2.125),np.float64(24.0),np.float64(5.127208480565371),np.float64(1.1307420494699647),np.float64(1413.0),np.float64(4.992932862190813),np.float64(37.93),np.float64(-121.27),np.float64(0.612)
np.float64(4.1458),np.float64(35.0),np.float64(5.141486810551559),np.float64(1.014388489208633),np.float64(1192.0),np.float64(2.8585131894484412),np.float64(33.89),np.float64(-118.31),np.float64(2.315)
np.float64(3.625),np.float64(25.0),np.float64(5.329136690647482),np.float64(0.9928057553956835),np.float64(1162.0),np.float64(2.0899280575539567),np.float64(32.8),np.float64(-117.08),np.float64(1.845)
np.float64(4.4375),np.float64(24.0),np.float64(5.791304347826087),np.float64(1.0956521739130434),np.float64(625.0),np.float64(2.717391304347826),np.float64(33.89),np.float64(-117.96),np.float64(3.341)
np.float64(0.7714),np.float64(16.0),np.float64(2.698581560283688),np.float64(1.0851063829787233),np.float64(438.0),np.float64(1.553191489361702),np.float64(37.95),np.float64(-121.29),np.float64(0.875)
np.float64(2.3507),np.float64(12.0),np.float64(5.531073446327683),np.float64(1.0423728813559323),np.float64(875.0),np.float64(2.4717514124293785),np.float64(39.82),np.float64(-121.59),np.float64(0.976)
np.float64(4.7841),np.float64(31.0),np.float64(5.975609756097561),np.float64(1.0886917960088691),np.float64(1059.0),np.float64(2.3481152993348116),np.float64(33.0),np.float64(-117.26),np.float64(3.935)
np.float64(3.7292),np.float64(23.0),np.float64(4.907786885245901),np.float64(0.9754098360655737),np.float64(2284.0),np.float64(4.680327868852459),np.float64(32.8),np.float64(-117.15),np.float64(1.463)
np.float64(2.5536),np.float64(23.0),np.float64(5.48),np.float64(1.2114285714285715),np.float64(425.0),np.float64(2.4285714285714284),np.float64(40.81),np.float64(-124.11),np.float64(0.961)
np.float64(1.275),np.float64(41.0),np.float64(5.8354430379746836),np.float64(1.2784810126582278),np.float64(382.0),np.float64(4.8354430379746836),np.float64(37.96),np.float64(-121.27),np.float64(0.54)
np.float64(2.0672),np.float64(37.0),np.float64(2.8308431163287087),np.float64(1.056563500533618),np.float64(3895.0),np.float64(2.0784418356456777),np.float64(34.1),np.float64(-118.3),np.float64(2.833)
