MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(3.3125),np.float64(44.0),np.float64(5.033519553072626),np.float64(1.0),np.float64(473.0),np.float64(2.642458100558659),np.float64(34.18),np.float64(-118.38),np.float64(1.864)
np.float64(4.551),np.float64(12.0),np.float64(6.451313755795981),np.float64(1.035548686244204),np.float64(1882.0),np.float64(2.908809891808346),np.float64(38.48),np.float64(-122.74),np.float64(1.783)
np.float64(1.3615),np.float64(43.0),np.float64(3.7186858316221767),np.float64(1.053388090349076),np.float64(2123.0),np.float64(4.359342915811088),np.float64(34.02),np.float64(-118.21),np.float64(1.333)
np.float64(5.8521),np.float64(30.0),np.float64(4.8814935064935066),np.float64(0.8993506493506493),np.float64(1551.0),np.float64(2.517857142857143),np.float64(37.3),np.float64(-122.03),np.float64(3.263)
np.float64(4.6864),np.float64(35.0),np.float64(6.4504950495049505),np.float64(1.1064356435643565),np.float64(1555.0),np.float64(3.849009900990099),np.float64(34.29),np.float64(-118.44),np.float64(1.938)
np.float64(3.1576),np.float64(45.0),np.float64(3.963924963924964),np.float64(1.0086580086580086),np.float64(1320.0),np.float64(1.9047619047619047),np.float64(37.78),np.float64(-122.45),np.float64(3.333)
np.float64(3.8427),np.float64(35.0),np.float64(5.471311475409836),np.float64(1.0102459016393444),np.float64(1196.0),np.float64(2.4508196721311477),np.float64(33.93),np.float64(-118.11),np.float64(2.835)
np.float64(2.1866),np.float64(29.0),np.float64(2.633093525179856),np.float64(1.0359712230215827),np.float64(691.0),np.float64(2.485611510791367),np.float64(34.1),np.float64(-118.33),np.float64(2.5)
np.float64(6.0226),np.float64(16.0),np.float64(6.901554404145077),np.float64(1.0155440414507773),np.float64(640.0),np.float64(3.316062176165803),np.float64(32.98),np.float64(-117.04),np.float64(1.929)
np.float64(2.6087),np.float64(19.0),np.float64(4.365747460087083),np.float64(1.0058055152394776),np.float64(2341.0),np.float64(3.397677793904209),np.float64(32.79),np.float64(-116.96),np.float64(1.238)
np.float64(1.7847),np.float64(23.0),np.float64(4.423841059602649),np.float64(1.0368968779564807),np.float64(2770.0),np.float64(2.620624408703879),np.float64(33.75),np.float64(-116.95),np.float64(1.095)
np.float64(6.2323),np.float64(17.0),np.float64(7.097183098591549),np.float64(1.1732394366197183),np.float64(1678.0),np.float64(2.363380281690141),np.float64(36.59),np.float64(-121.91),np.float64(3.391)
np.float64(3.35),np.float64(14.0),np.float64(4.434343434343434),np.float64(1.018939393939394),np.float64(1835.0),np.float64(2.316919191919192),np.float64(32.87),np.float64(-117.22),np.float64(1.71)
np.float64(1.4419),np.float64(39.0),np.float64(4.55425219941349),np.float64(1.064516129032258),np.float64(1449.0),np.float64(4.249266862170088),np.float64(36.73),np.float64(-119.76),np.float64(0.455)
np.float64(3.7361),np.float64(48.0),np.float64(5.754617414248021),np.float64(1.1055408970976253),np.float64(1041.0),np.float64(2.746701846965699),np.float64(37.75),np.float64(-122.49),np.float64(3.202)
np.float64(3.9226),np.float64(19.0),np.float64(6.204946996466431),np.float64(1.0),np.float64(2357.0),np.float64(2.7762073027090697),np.float64(38.69),np.float64(-121.23),np.float64(1.487)
np.float64(4.5),np.float64(21.0),np.float64(5.721830985915493),np.float64(1.073943661971831),np.float64(1978.0),np.float64(3.482394366197183),np.float64(37.24),np.float64(-121.81),np.float64(2.344)
np.float64(10.8634),np.float64(20.0),np.float64(5.903448275862069),np.float64(0.8551724137931035),np.float64(395.0),np.float64(2.7241379310344827),np.float64(34.03),np.float64(-117.19),np.float64(3.818)
np.float64(2.8155),np.float64(30.0),np.float64(5.52054794520548),np.float64(1.2945205479452055),np.float64(326.0),np.float64(2.232876712328767),np.float64(39.02),np.float64(-120.81),np.float64(1.01)
np.float64(2.3942),np.float64(38.0),np.float64(3.075),np.float64(0.9),np.float64(142.0),np.float64(3.55),np.float64(33.85),np.float64(-118.3),np.float64(2.0)
np.float64(3.3047),np.float64(52.0),np.float64(7.9363636363636365),np.float64(1.4318181818181819),np.float64(941.0),np.float64(4.277272727272727),np.float64(37.18),np.float64(-122.38),np.float64(2.861)
np.float64(5.2903),np.float64(20.0),np.float64(6.550161812297735),np.float64(1.0129449838187703),np.float64(879.0),np.float64(2.8446601941747574),np.float64(38.89),np.float64(-121.15),np.float64(2.394)
np.float64(5.7704),np.float64(17.0),np.float64(5.744974874371859),np.float64(1.1771356783919598),np.float64(1619.0),np.float64(2.0339195979899496),np.float64(33.72),np.float64(-118.06),np.float64(5.00001)
np.float64(6.0531),np.float64(26.0),np.float64(6.685840707964601),np.float64(1.0530973451327434),np.float64(1852.0),np.float64(4.097345132743363),np.float64(33.86),np.float64(-118.25),np.float64(1.864)
np.float64(2.4949),np.float64(44.0),np.float64(5.318284424379232),np.float64(1.0880361173814899),np.float64(1043.0),np.float64(2.3544018058690743),np.float64(38.12),np.float64(-121.27),np.float64(1.08)
np.float64(6.541),np.float64(21.0),np.float64(7.202439024390244),np.float64(1.0219512195121951),np.float64(1397.0),np.float64(3.4073170731707316),np.float64(34.16),np.float64(-118.95),np.float64(2.915)
np.float64(6.1359),np.float64(14.0),np.float64(22.823529411764707),np.float64(6.352941176470588),np.float64(35.0),np.float64(2.0588235294117645),np.float64(40.12),np.float64(-121.78),np.float64(1.063)
np.float64(5.1752),np.float64(16.0),np.float64(6.04578313253012),np.float64(1.027710843373494),np.float64(2524.0),np.float64(3.040963855421687),np.float64(34.26),np.float64(-119.19),np.float64(2.18)
np.float64(3.7277),np.float64(38.0),np.float64(5.625766871165644),np.float64(1.0674846625766872),np.float64(1390.0),np.float64(2.8425357873210633),np.float64(37.94),np.float64(-122.32),np.float64(1.651)
np.float64(2.0307),np.float64(32.0),np.float64(3.467716535433071),np.float64(1.0614173228346457),np.float64(2178.0),np.float64(3.4299212598425197),np.float64(34.09),np.float64(-118.3),np.float64(2.267)
np.float64(5.0077),np.float64(35.0),np.float64(5.346666666666667),np.float64(1.02),np.float64(445.0),np.float64(2.966666666666667),np.float64(33.93),np.float64(-118.0),np.float64(1.85)
np.float64(6.516),np.float64(32.0),np.float64(7.515151515151516),np.float64(1.0129870129870129),np.float64(602.0),np.float64(2.606060606060606),np.float64(37.92),np.float64(-122.29),np.float64(4.01)
np.float64(4.1528),np.float64(15.0),np.float64(7.389355742296919),np.float64(1.2016806722689075),np.float64(1289.0),np.float64(3.6106442577030813),np.float64(36.76),np.float64(-121.34),np.float64(3.368)
np.float64(3.5),np.float64(42.0),np.float64(4.9110576923076925),np.float64(0.9086538461538461),np.float64(869.0),np.float64(2.0889423076923075),np.float64(34.02),np.float64(-118.33),np.float64(1.811)
np.float64(2.4107),np.float64(28.0),np.float64(3.586206896551724),np.float64(1.0229885057471264),np.float64(498.0),np.float64(5.724137931034483),np.float64(33.99),np.float64(-118.24),np.float64(0.964)
np.float64(3.5455),np.float64(31.0),np.float64(5.084615384615384),np.float64(1.0743589743589743),np.float64(1157.0),np.float64(2.966666666666667),np.float64(33.92),np.float64(-118.09),np.float64(1.683)
np.float64(2.0432),np.float64(18.0),np.float64(4.2435064935064934),np.float64(1.0129870129870129),np.float64(1181.0),np.float64(1.9172077922077921),np.float64(38.59),np.float64(-121.4),np.float64(1.568)
np.float64(3.5288),np.float64(16.0),np.float64(12.368852459016393),np.float64(2.1434426229508197),np.float64(556.0),np.float64(2.278688524590164),np.float64(34.25),np.float64(-116.9),np.float64(1.897)
np.float64(5.0407),np.float64(44.0),np.float64(6.7293868921775895),np.float64(1.0845665961945032),np.float64(1183.0),np.float64(2.5010570824524314),np.float64(34.0),np.float64(-118.34),np.float64(3.149)
np.float64(1.6071),np.float64(27.0),np.float64(4.190476190476191),np.float64(1.0389610389610389),np.float64(587.0),np.float64(2.5411255411255413),np.float64(36.97),np.float64(-120.07),np.float64(0.55)
np.float64(3.338),np.float64(34.0),np.float64(4.575916230366492),np.float64(0.9982547993019197),np.float64(1997.0),np.float64(3.4851657940663174),np.float64(34.19),np.float64(-118.42),np.float64(2.225)
np.float64(3.2396),np.float64(14.0),np.float64(5.092511013215859),np.float64(0.9515418502202643),np.float64(574.0),np.float64(2.5286343612334803),np.float64(38.37),np.float64(-121.94),np.float64(1.438)
np.float64(3.8158),np.float64(24.0),np.float64(5.006476683937824),np.float64(1.038860103626943),np.float64(2670.0),np.float64(3.4585492227979273),np.float64(33.75),np.float64(-117.98),np.float64(1.8)
np.float64(6.3967),np.float64(36.0),np.float64(6.666666666666667),np.float64(1.0481927710843373),np.float64(655.0),np.float64(2.6305220883534135),np.float64(37.39),np.float64(-122.11),np.float64(5.00001)
np.float64(5.4395),np.float64(25.0),np.float64(6.638403990024938),np.float64(1.0024937655860349),np.float64(1247.0),np.float64(3.109725685785536),np.float64(33.81),np.float64(-117.82),np.float64(2.44)
np.float64(3.5),np.float64(32.0),np.float64(4.733918128654971),np.float64(0.9444444444444444),np.float64(1492.0),np.float64(4.362573099415204),np.float64(34.04),np.float64(-118.04),np.float64(1.651)
np.float64(7.1885),np.float64(37.0),np.float64(7.327586206896552),np.float64(1.0172413793103448),np.float64(598.0),np.float64(3.4367816091954024),np.float64(34.11),np.float64(-118.04),np.float64(5.00001)
np.float64(3.6641),np.float64(32.0),np.float64(5.614886731391586),np.float64(1.0711974110032363),np.float64(785.0),np.float64(2.540453074433657),np.float64(38.53),np.float64(-122.46),np.float64(2.758)
np.float64(5.75),np.float64(2.0),np.float64(10.223744292237443),np.float64(1.4657534246575343),np.float64(766.0),np.float64(3.497716894977169),np.float64(37.72),np.float64(-121.45),np.float64(2.402)
np.float64(2.9934),np.float64(14.0),np.float64(5.315656565656566),np.float64(1.0),np.float64(960.0),np.float64(2.4242424242424243),np.float64(34.41),np.float64(-117.28),np.float64(1.182)
np.float64(6.0336),np.float64(10.0),np.float64(6.26032315978456),np.float64(0.9784560143626571),np.float64(1410.0),np.float64(2.5314183123877916),np.float64(33.11),np.float64(-117.24),np.float64(2.403)
np.float64(2.7159),np.float64(44.0),np.float64(5.1054545454545455),np.float64(1.0636363636363637),np.float64(1444.0),np.float64(2.6254545454545455),np.float64(34.1),np.float64(-117.65),np.float64(1.393)
np.float64(5.2998),np.float64(30.0),np.float64(6.646182495344506),np.float64(1.0260707635009312),np.float64(1540.0),np.float64(2.8677839851024207),np.float64(33.74),np.float64(-117.8),np.float64(2.472)
np.float64(4.2062),np.float64(35.0),np.float64(4.7975460122699385),np.float64(0.9386503067484663),np.float64(499.0),np.float64(3.061349693251534),np.float64(34.09),np.float64(-117.93),np.float64(1.613)
np.float64(2.8214),np.float64(52.0),np.float64(4.794797687861272),np.float64(1.060693641618497),np.float64(788.0),np.float64(2.277456647398844),np.float64(37.86),np.float64(-122.28),np.float64(1.643)
np.float64(4.997),np.float64(9.0),np.float64(6.734790874524715),np.float64(1.091254752851711),np.float64(3084.0),np.float64(2.931558935361217),np.float64(35.33),np.float64(-119.09),np.float64(1.429)
np.float64(2.1173),np.float64(34.0),np.float64(4.123232323232323),np.float64(1.0444444444444445),np.float64(1479.0),np.float64(2.987878787878788),np.float64(34.03),np.float64(-118.31),np.float64(1.566)
np.float64(1.8369),np.float64(17.0),np.float64(6.1947368421052635),np.float64(1.3526315789473684),np.float64(775.0),np.float64(2.039473684210526),np.float64(35.48),np.float64(-118.23),np.float64(0.594)
np.float64(3.2359),np.float64(36.0),np.float64(5.065997130559541),np.float64(1.0817790530846485),np.float64(1613.0),np.float64(2.3142037302725966),np.float64(33.99),np.float64(-118.04),np.float64(1.986)
np.float64(3.3981),np.float64(15.0),np.float64(5.860279441117765),np.float64(1.031936127744511),np.float64(1182.0),np.float64(2.3592814371257487),np.float64(38.46),np.float64(-122.58),np.float64(2.469)
np.float64(3.7679),np.float64(39.0),np.float64(4.517241379310345),np.float64(1.1544827586206896),np.float64(1137.0),np.float64(1.5682758620689654),np.float64(37.81),np.float64(-122.43),np.float64(5.00001)
np.float64(2.3293),np.float64(28.0),np.float64(4.071090047393365),np.float64(0.943127962085308),np.float64(455.0),np.float64(2.156398104265403),np.float64(37.3),np.float64(-121.87),np.float64(2.159)
np.float64(7.6016),np.float64(9.0),np.float64(7.389408099688474),np.float64(0.9719626168224299),np.float64(1039.0),np.float64(3.236760124610592),np.float64(34.17),np.float64(-118.95),np.float64(3.449)
np.float64(4.3008),np.float64(33.0),np.float64(6.314159292035399),np.float64(1.081858407079646),np.float64(1109.0),np.float64(2.4535398230088497),np.float64(38.02),np.float64(-121.33),np.float64(1.364)
np.float64(2.1833),np.float64(37.0),np.float64(4.503386004514673),np.float64(1.0112866817155757),np.float64(1559.0),np.float64(3.5191873589164784),np.float64(37.47),np.float64(-121.13),np.float64(0.927)
np.float64(2.875),np.float64(24.0),np.float64(5.344827586206897),np.float64(1.1422413793103448),np.float64(1035.0),np.float64(4.461206896551724),np.float64(36.72),np.float64(-119.76),np.float64(0.606)
np.float64(1.6034),np.float64(30.0),np.float64(3.8519269776876266),np.float64(1.1075050709939147),np.float64(1620.0),np.float64(3.286004056795132),np.float64(32.75),np.float64(-117.09),np.float64(0.844)
np.float64(3.7344),np.float64(33.0),np.float64(5.317380352644836),np.float64(1.0806045340050379),np.float64(1067.0),np.float64(2.6876574307304786),np.float64(34.59),np.float64(-118.15),np.float64(1.114)
np.float64(2.3347),np.float64(36.0),np.float64(4.4760994263862335),np.float64(0.994263862332696),np.float64(2138.0),np.float64(4.087954110898662),np.float64(34.05),np.float64(-117.66),np.float64(1.04)
np.float64(3.0969),np.float64(26.0),np.float64(5.119318181818182),np.float64(1.0426136363636365),np.float64(2605.0),np.float64(3.700284090909091),np.float64(38.42),np.float64(-122.72),np.float64(1.438)
np.float64(3.0938),np.float64(6.0),np.float64(4.979679144385027),np.float64(1.0385026737967915),np.float64(2320.0),np.float64(2.481283422459893),np.float64(35.41),np.float64(-118.9),np.float64(1.008)
np.float64(3.3173),np.float64(18.0),np.float64(5.645372645372645),np.float64(1.1236691236691236),np.float64(2837.0),np.float64(2.3235053235053234),np.float64(34.65),np.float64(-118.29),np.float64(2.184)
np.float64(2.5013),np.float64(52.0),np.float64(3.1043324491600353),np.float64(1.0893015030946065),np.float64(2452.0),np.float64(2.1679929266136164),np.float64(37.79),np.float64(-122.42),np.float64(2.75)
np.float64(3.25),np.float64(46.0),np.float64(5.270949720670391),np.float64(1.0027932960893855),np.float64(795.0),np.float64(2.2206703910614527),np.float64(32.76),np.float64(-117.05),np.float64(1.596)
np.float64(12.9792),np.float64(23.0),np.float64(8.219827586206897),np.float64(1.0452586206896552),np.float64(1344.0),np.float64(2.896551724137931),np.float64(37.35),np.float64(-122.15),np.float64(5.00001)
np.float64(3.625),np.float64(37.0),np.float64(4.060869565217391),np.float64(1.0043478260869565),np.float64(587.0),np.float64(2.5521739130434784),np.float64(34.19),np.float64(-118.4),np.float64(1.813)
np.float64(4.3667),np.float64(52.0),np.float64(4.908963585434174),np.float64(1.0434173669467788),np.float64(1374.0),np.float64(1.9243697478991597),np.float64(37.77),np.float64(-122.44),np.float64(5.00001)
np.float64(2.3173),np.float64(30.0),np.float64(6.115942028985507),np.float64(1.1768115942028985),np.float64(1301.0),np.float64(3.7710144927536233),np.float64(37.6),np.float64(-121.2),np.float64(0.865)
np.float64(6.2953),np.float64(26.0),np.float64(6.823899371069182),np.float64(1.0911949685534592),np.float64(849.0),np.float64(2.669811320754717),np.float64(37.92),np.float64(-122.49),np.float64(3.862)
np.float64(7.3003),np.float64(19.0),np.float64(7.9616),np.float64(1.1376),np.float64(1926.0),np.float64(3.0816),np.float64(38.46),np.float64(-122.68),np.float64(3.813)
np.float64(4.0391),np.float64(15.0),np.float64(6.297709923664122),np.float64(0.9923664122137404),np.float64(334.0),np.float64(2.549618320610687),np.float64(32.72),np.float64(-116.99),np.float64(1.695)
np.float64(2.1377),np.float64(30.0),np.float64(3.3784135240572173),np.float64(0.9843953185955787),np.float64(2869.0),np.float64(3.730819245773732),np.float64(34.16),np.float64(-118.14),np.float64(1.423)
np.float64(4.5375),np.float64(18.0),np.float64(6.757894736842105),np.float64(1.0157894736842106),np.float64(621.0),np.float64(3.268421052631579),np.float64(36.72),np.float64(-119.59),np.float64(1.306)
np.float64(1.5872),np.float64(38.0),np.float64(4.610526315789474),np.float64(1.1157894736842104),np.float64(1080.0),np.float64(3.789473684210526),np.float64(33.94),np.float64(-118.27),np.float64(0.898)
np.float64(2.8372),np.float64(26.0),np.float64(5.955523672883787),np.float64(1.1807747489239597),np.float64(2822.0),np.float64(4.048780487804878),np.float64(32.71),np.float64(-117.07),np.float64(1.234)
np.float64(0.8926),np.float64(10.0),np.float64(6.0),np.float64(1.1008403361344539),np.float64(381.0),np.float64(3.2016806722689077),np.float64(34.14),np.float64(-117.46),np.float64(1.161)
np.float64(2.4263),np.float64(32.0),np.float64(3.25207756232687),np.float64(1.0332409972299168),np.float64(1758.0),np.float64(4.869806094182826),np.float64(33.97),np.float64(-118.15),np.float64(1.581)
np.float64(6.5319),np.float64(36.0),np.float64(6.281622911694511),np.float64(1.0739856801909309),np.float64(2038.0),np.float64(4.863961813842482),np.float64(32.72),np.float64(-117.25),np.float64(3.458)
np.float64(2.3783),np.float64(28.0),np.float64(5.023684210526316),np.float64(1.0473684210526315),np.float64(1140.0),np.float64(3.0),np.float64(37.68),np.float64(-121.04),np.float64(0.814)
np.float64(3.7455),np.float64(47.0),np.float64(4.871125611745514),np.float64(1.0228384991843393),np.float64(1399.0),np.float64(2.2822185970636215),np.float64(37.31),np.float64(-121.89),np.float64(2.474)
np.float64(3.5125),np.float64(20.0),np.float64(3.6740947075208914),np.float64(1.1894150417827298),np.float64(1352.0),np.float64(1.883008356545961),np.float64(37.59),np.float64(-122.36),np.float64(3.506)
np.float64(2.5663),np.float64(19.0),np.float64(3.9004267425320056),np.float64(1.0753911806543386),np.float64(1396.0),np.float64(1.9857752489331437),np.float64(34.1),np.float64(-118.13),np.float64(1.975)
np.float64(5.678),np.float64(28.0),np.float64(5.859259259259259),np.float64(0.9777777777777777),np.float64(696.0),np.float64(2.577777777777778),np.float64(37.35),np.float64(-122.04),np.float64(3.701)
np.float64(1.2917),np.float64(43.0),np.float64(3.831034482758621),np.float64(0.9275862068965517),np.float64(613.0),np.float64(2.113793103448276),np.float64(38.61),np.float64(-121.46),np.float64(0.663)
np.float64(4.8214),np.float64(29.0),np.float64(5.4186046511627906),np.float64(0.8895348837209303),np.float64(711.0),np.float64(4.133720930232558),np.float64(33.95),np.float64(-117.5),np.float64(1.434)
np.float64(2.2054),np.float64(47.0),np.float64(5.271293375394322),np.float64(1.22397476340694),np.float64(895.0),np.float64(2.823343848580442),np.float64(34.0),np.float64(-118.33),np.float64(1.215)
np.float64(8.9021),np.float64(18.0),np.float64(7.283783783783784),np.float64(1.0405405405405406),np.float64(555.0),np.float64(2.5),np.float64(37.37),np.float64(-122.12),np.float64(5.00001)
np.float64(3.0263),np.float64(29.0),np.float64(3.948207171314741),np.float64(1.00199203187251),np.float64(1426.0),np.float64(2.8406374501992033),np.float64(33.76),np.float64(-118.0),np.float64(1.942)
np.float64(1.625),np.float64(33.0),np.float64(4.491071428571429),np.float64(1.0476190476190477),np.float64(1734.0),np.float64(5.160714285714286),np.float64(36.53),np.float64(-119.29),np.float64(0.503)
np.float64(1.7935),np.float64(20.0),np.float64(5.628571428571429),np.float64(1.1904761904761905),np.float64(512.0),np.float64(2.4380952380952383),np.float64(40.75),np.float64(-122.56),np.float64(0.745)
np.float64(4.5208),np.float64(5.0),np.float64(3.5477386934673367),np.float64(1.020100502512563),np.float64(839.0),np.float64(4.21608040201005),np.float64(33.99),np.float64(-118.23),np.float64(1.65)
np.float64(3.3906),np.float64(42.0),np.float64(5.416974169741698),np.float64(1.03690036900369),np.float64(571.0),np.float64(2.107011070110701),np.float64(38.53),np.float64(-121.49),np.float64(1.242)
np.float64(4.5938),np.float64(39.0),np.float64(6.205882352941177),np.float64(0.9411764705882353),np.float64(635.0),np.float64(2.3345588235294117),np.float64(32.73),np.float64(-117.25),np.float64(3.674)
np.float64(2.9688),np.float64(19.0),np.float64(3.363302752293578),np.float64(1.055045871559633),np.float64(2657.0),np.float64(2.4376146788990827),np.float64(34.2),np.float64(-118.45),np.float64(2.021)
np.float64(2.9143),np.float64(27.0),np.float64(5.334500875656743),np.float64(1.0595446584938704),np.float64(1407.0),np.float64(2.4640980735551663),np.float64(40.77),np.float64(-124.14),np.float64(0.996)
np.float64(4.5179),np.float64(17.0),np.float64(5.7727272727272725),np.float64(1.2727272727272727),np.float64(219.0),np.float64(9.954545454545455),np.float64(37.44),np.float64(-121.97),np.float64(1.125)
np.float64(3.5313),np.float64(20.0),np.float64(5.8526011560693645),np.float64(0.9479768786127167),np.float64(1039.0),np.float64(3.0028901734104045),np.float64(36.32),np.float64(-119.33),np.float64(0.828)
np.float64(8.4882),np.float64(27.0),np.float64(6.945945945945946),np.float64(0.972972972972973),np.float64(315.0),np.float64(2.8378378378378377),np.float64(38.75),np.float64(-121.16),np.float64(2.766)
np.float64(3.575),np.float64(35.0),np.float64(5.373263888888889),np.float64(1.03125),np.float64(1550.0),np.float64(2.6909722222222223),np.float64(38.71),np.float64(-121.28),np.float64(1.135)
np.float64(2.9479),np.float64(32.0),np.float64(4.306709265175719),np.float64(1.0223642172523961),np.float64(2330.0),np.float64(3.7220447284345046),np.float64(33.82),np.float64(-117.91),np.float64(1.846)
np.float64(5.7794),np.float64(35.0),np.float64(5.4935543278084715),np.float64(0.9686924493554327),np.float64(1614.0),np.float64(2.972375690607735),np.float64(34.13),np.float64(-118.22),np.float64(2.724)
np.float64(6.7919),np.float64(19.0),np.float64(7.377981651376147),np.float64(1.0220183486238532),np.float64(1872.0),np.float64(3.434862385321101),np.float64(33.73),np.float64(-117.93),np.float64(2.956)
np.float64(1.375),np.float64(26.0),np.float64(3.6758104738154613),np.float64(1.0399002493765586),np.float64(1065.0),np.float64(2.655860349127182),np.float64(39.13),np.float64(-123.2),np.float64(0.844)
np.float64(4.8052),np.float64(13.0),np.float64(5.032731376975169),np.float64(1.0287810383747178),np.float64(4518.0),np.float64(2.549661399548533),np.float64(37.56),np.float64(-121.97),np.float64(2.54)
np.float64(5.8068),np.float64(20.0),np.float64(6.632098765432099),np.float64(1.0222222222222221),np.float64(1507.0),np.float64(3.7209876543209877),np.float64(37.34),np.float64(-121.8),np.float64(2.639)
np.float64(4.5903),np.float64(13.0),np.float64(6.759358288770054),np.float64(1.0802139037433156),np.float64(552.0),np.float64(2.9518716577540105),np.float64(35.39),np.float64(-119.12),np.float64(0.943)
np.float64(5.015),np.float64(37.0),np.float64(5.578313253012048),np.float64(1.0120481927710843),np.float64(826.0),np.float64(3.317269076305221),np.float64(34.2),np.float64(-118.58),np.float64(2.209)
np.float64(1.7813),np.float64(29.0),np.float64(4.648578811369509),np.float64(0.9198966408268734),np.float64(1278.0),np.float64(3.302325581395349),np.float64(36.43),np.float64(-119.69),np.float64(0.579)
np.float64(5.3794),np.float64(34.0),np.float64(6.817991631799163),np.float64(1.0418410041841004),np.float64(1250.0),np.float64(2.6150627615062763),np.float64(37.97),np.float64(-122.01),np.float64(2.062)
np.float64(4.0221),np.float64(20.0),np.float64(6.441025641025641),np.float64(1.0717948717948718),np.float64(566.0),np.float64(2.9025641025641025),np.float64(36.3),np.float64(-119.31),np.float64(0.863)
np.float64(2.5755),np.float64(52.0),np.float64(3.4025764895330113),np.float64(1.0587761674718197),np.float64(2619.0),np.float64(2.108695652173913),np.float64(37.77),np.float64(-122.42),np.float64(3.25)
np.float64(3.5083),np.float64(52.0),np.float64(4.047835990888383),np.float64(1.0341685649202734),np.float64(671.0),np.float64(1.5284738041002277),np.float64(34.08),np.float64(-118.33),np.float64(5.00001)
