MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(1.4617),np.float64(25.0),np.float64(3.341708542713568),np.float64(1.067001675041876),np.float64(743.0),np.float64(1.2445561139028476),np.float64(33.76),np.float64(-118.08),np.float64(0.469)
np.float64(4.5615),np.float64(8.0),np.float64(4.336903602726387),np.float64(1.0301850048685492),np.float64(2595.0),np.float64(2.5267770204479065),np.float64(37.27),np.float64(-121.83),np.float64(2.826)
np.float64(1.7981),np.float64(34.0),np.float64(4.108695652173913),np.float64(1.036231884057971),np.float64(387.0),np.float64(2.8043478260869565),np.float64(34.07),np.float64(-117.3),np.float64(0.733)
np.float64(4.1875),np.float64(45.0),np.float64(4.6414342629482075),np.float64(0.9402390438247012),np.float64(845.0),np.float64(3.366533864541833),np.float64(37.57),np.float64(-122.31),np.float64(2.673)
np.float64(2.3304),np.float64(32.0),np.float64(3.3106060606060606),np.float64(1.0353535353535352),np.float64(1792.0),np.float64(4.525252525252525),np.float64(34.02),np.float64(-118.25),np.float64(1.199)
np.float64(3.125),np.float64(14.0),np.float64(5.069868995633188),np.float64(1.1120815138282387),np.float64(2140.0),np.float64(3.1149927219796214),np.float64(33.25),np.float64(-117.31),np.float64(1.023)
np.float64(1.1601),np.float64(43.0),np.float64(4.688888888888889),np.float64(1.2296296296296296),np.float64(292.0),np.float64(2.162962962962963),np.float64(33.95),np.float64(-117.4),np.float64(1.214)
np.float64(4.3269),np.float64(13.0),np.float64(5.926686217008798),np.float64(1.06158357771261),np.float64(1081.0),np.float64(3.1700879765395893),np.float64(33.79),np.float64(-117.8),np.float64(2.314)
np.float64(3.7652),np.float64(20.0),np.float64(6.115921787709497),np.float64(1.0516759776536313),np.float64(2055.0),np.float64(2.8701117318435756),np.float64(37.31),np.float64(-120.45),np.float64(1.335)
np.float64(2.137),np.float64(37.0),np.float64(3.8529411764705883),np.float64(1.1575630252100841),np.float64(1967.0),np.float64(4.132352941176471),np.float64(33.79),np.float64(-118.19),np.float64(1.266)
np.float64(5.1261),np.float64(20.0),np.float64(6.137404580152672),np.float64(0.9847328244274809),np.float64(1655.0),np.float64(3.1583969465648853),np.float64(34.13),np.float64(-117.62),np.float64(1.588)
np.float64(3.5671),np.float64(28.0),np.float64(4.7049525816649105),np.float64(1.0379346680716544),np.float64(2273.0),np.float64(2.3951527924130662),np.float64(34.13),np.float64(-118.08),np.float64(2.285)
np.float64(6.035),np.float64(5.0),np.float64(5.431472081218274),np.float64(1.0659898477157361),np.float64(990.0),np.float64(2.512690355329949),np.float64(37.54),np.float64(-122.27),np.float64(4.388)
np.float64(2.6758),np.float64(39.0),np.float64(5.559701492537314),np.float64(1.0248756218905473),np.float64(1268.0),np.float64(3.154228855721393),np.float64(37.43),np.float64(-120.57),np.float64(0.746)
np.float64(2.2262),np.float64(25.0),np.float64(6.457013574660634),np.float64(1.1131221719457014),np.float64(772.0),np.float64(3.493212669683258),np.float64(36.2),np.float64(-119.32),np.float64(0.645)
np.float64(1.8333),np.float64(48.0),np.float64(5.72),np.float64(1.1714285714285715),np.float64(605.0),np.float64(3.4571428571428573),np.float64(38.54),np.float64(-121.46),np.float64(0.582)
np.float64(2.0187),np.float64(39.0),np.float64(4.8760683760683765),np.float64(1.1025641025641026),np.float64(1313.0),np.float64(5.611111111111111),np.float64(33.94),np.float64(-118.23),np.float64(0.901)
np.float64(4.7241),np.float64(46.0),np.float64(5.375757575757576),np.float64(0.9545454545454546),np.float64(753.0),np.float64(2.2818181818181817),np.float64(34.17),np.float64(-118.1),np.float64(2.796)
np.float64(3.6467),np.float64(36.0),np.float64(4.409090909090909),np.float64(1.1022727272727273),np.float64(867.0),np.float64(2.4630681818181817),np.float64(34.03),np.float64(-118.43),np.float64(3.467)
np.float64(3.3375),np.float64(32.0),np.float64(5.245098039215686),np.float64(1.026143790849673),np.float64(986.0),np.float64(3.2222222222222223),np.float64(33.85),np.float64(-117.9),np.float64(1.862)
np.float64(2.712),np.float64(38.0),np.float64(4.5895196506550215),np.float64(1.0873362445414847),np.float64(799.0),np.float64(3.489082969432314),np.float64(34.1),np.float64(-118.23),np.float64(1.438)
np.float64(5.5261),np.float64(10.0),np.float64(7.037225042301184),np.float64(1.0287648054145515),np.float64(2089.0),np.float64(3.5346869712351947),np.float64(35.42),np.float64(-119.08),np.float64(1.32)
np.float64(3.9762),np.float64(14.0),np.float64(5.796803652968037),np.float64(1.0639269406392695),np.float64(1271.0),np.float64(2.901826484018265),np.float64(40.58),np.float64(-122.26),np.float64(1.385)
np.float64(3.0588),np.float64(37.0),np.float64(4.914798206278027),np.float64(1.0201793721973094),np.float64(1515.0),np.float64(3.396860986547085),np.float64(32.72),np.float64(-117.03),np.float64(1.206)
np.float64(1.7391),np.float64(18.0),np.float64(3.1094890510948905),np.float64(1.0875912408759123),np.float64(1639.0),np.float64(2.990875912408759),np.float64(32.76),np.float64(-117.08),np.float64(1.25)
np.float64(3.7596),np.float64(21.0),np.float64(4.1122278056951425),np.float64(1.1055276381909547),np.float64(1015.0),np.float64(1.7001675041876048),np.float64(32.84),np.float64(-117.28),np.float64(3.813)
np.float64(2.5707),np.float64(17.0),np.float64(3.5660377358490565),np.float64(1.0527000650618088),np.float64(2957.0),np.float64(1.9238776837996097),np.float64(32.78),np.float64(-117.03),np.float64(1.713)
np.float64(4.2292),np.float64(33.0),np.float64(5.841911764705882),np.float64(1.1286764705882353),np.float64(853.0),np.float64(3.136029411764706),np.float64(34.99),np.float64(-117.68),np.float64(0.644)
np.float64(2.3),np.float64(28.0),np.float64(5.046979865771812),np.float64(1.0553691275167785),np.float64(2537.0),np.float64(4.256711409395973),np.float64(33.79),np.float64(-118.22),np.float64(1.375)
np.float64(4.5402),np.float64(34.0),np.float64(6.441791044776119),np.float64(1.0925373134328358),np.float64(1046.0),np.float64(3.1223880597014926),np.float64(32.84),np.float64(-117.21),np.float64(1.821)
np.float64(2.6299),np.float64(35.0),np.float64(4.042402826855124),np.float64(1.0901060070671378),np.float64(2222.0),np.float64(3.9257950530035335),np.float64(34.22),np.float64(-118.46),np.float64(1.707)
np.float64(1.8793),np.float64(38.0),np.float64(5.744588744588745),np.float64(1.1341991341991342),np.float64(784.0),np.float64(3.393939393939394),np.float64(33.12),np.float64(-115.52),np.float64(0.608)
np.float64(4.5278),np.float64(35.0),np.float64(4.283676703645008),np.float64(1.0364500792393028),np.float64(1383.0),np.float64(2.1917591125198097),np.float64(34.43),np.float64(-119.73),np.float64(3.404)
np.float64(3.3906),np.float64(36.0),np.float64(5.0785340314136125),np.float64(1.044502617801047),np.float64(1076.0),np.float64(2.816753926701571),np.float64(32.58),np.float64(-117.16),np.float64(1.478)
np.float64(3.6875),np.float64(28.0),np.float64(4.65566037735849),np.float64(1.0471698113207548),np.float64(2974.0),np.float64(2.004043126684636),np.float64(37.74),np.float64(-122.27),np.float64(3.539)
np.float64(1.825),np.float64(37.0),np.float64(3.777089783281734),np.float64(1.0061919504643964),np.float64(1472.0),np.float64(4.557275541795666),np.float64(32.71),np.float64(-117.13),np.float64(0.815)
np.float64(3.4701),np.float64(12.0),np.float64(4.917857142857143),np.float64(1.0607142857142857),np.float64(2272.0),np.float64(2.704761904761905),np.float64(32.65),np.float64(-117.07),np.float64(2.049)
np.float64(2.5952),np.float64(19.0),np.float64(5.2384615384615385),np.float64(1.0794871794871794),np.float64(1018.0),np.float64(2.6102564102564103),np.float64(39.1),np.float64(-121.48),np.float64(0.924)
np.float64(3.7043),np.float64(12.0),np.float64(6.387037037037037),np.float64(1.1074074074074074),np.float64(1502.0),np.float64(2.7814814814814817),np.float64(34.49),np.float64(-117.89),np.float64(1.508)
np.float64(8.1001),np.float64(27.0),np.float64(7.301455301455301),np.float64(0.9812889812889813),np.float64(1391.0),np.float64(2.891891891891892),np.float64(33.67),np.float64(-117.93),np.float64(3.365)
np.float64(1.75),np.float64(35.0),np.float64(4.218446601941747),np.float64(1.1084142394822007),np.float64(2016.0),np.float64(3.262135922330097),np.float64(38.13),np.float64(-121.27),np.float64(0.829)
np.float64(3.045),np.float64(16.0),np.float64(2.708803611738149),np.float64(1.0564334085778782),np.float64(648.0),np.float64(1.4627539503386005),np.float64(32.86),np.float64(-117.23),np.float64(1.0)
np.float64(3.085),np.float64(32.0),np.float64(4.433962264150943),np.float64(1.009433962264151),np.float64(1404.0),np.float64(3.311320754716981),np.float64(34.07),np.float64(-118.13),np.float64(2.205)
np.float64(9.0812),np.float64(35.0),np.float64(4.047457627118644),np.float64(0.9898305084745763),np.float64(507.0),np.float64(1.7186440677966102),np.float64(33.89),np.float64(-118.41),np.float64(5.00001)
np.float64(2.8312),np.float64(16.0),np.float64(4.516050878255602),np.float64(1.2668079951544517),np.float64(5105.0),np.float64(1.5460327074500302),np.float64(34.19),np.float64(-118.6),np.float64(2.139)
np.float64(1.8047),np.float64(41.0),np.float64(3.8588235294117648),np.float64(0.9529411764705882),np.float64(730.0),np.float64(4.294117647058823),np.float64(33.99),np.float64(-118.27),np.float64(1.018)
np.float64(4.3651),np.float64(2.0),np.float64(6.621134020618556),np.float64(1.1108247422680413),np.float64(1232.0),np.float64(3.1752577319587627),np.float64(33.61),np.float64(-117.12),np.float64(1.456)
np.float64(4.9375),np.float64(11.0),np.float64(5.574861367837339),np.float64(1.11090573012939),np.float64(1727.0),np.float64(3.192236598890943),np.float64(33.27),np.float64(-117.12),np.float64(2.328)
np.float64(2.0809),np.float64(21.0),np.float64(5.397435897435898),np.float64(1.0929487179487178),np.float64(1052.0),np.float64(3.371794871794872),np.float64(37.16),np.float64(-120.41),np.float64(0.958)
np.float64(5.5496),np.float64(29.0),np.float64(6.330049261083744),np.float64(0.9605911330049262),np.float64(2205.0),np.float64(3.6206896551724137),np.float64(34.09),np.float64(-117.86),np.float64(2.182)
np.float64(3.9375),np.float64(52.0),np.float64(4.688693098384729),np.float64(1.0102790014684289),np.float64(2099.0),np.float64(3.0822320117474304),np.float64(37.77),np.float64(-122.46),np.float64(4.029)
np.float64(2.3125),np.float64(38.0),np.float64(3.3943661971830985),np.float64(1.0766823161189358),np.float64(3036.0),np.float64(4.751173708920188),np.float64(33.94),np.float64(-118.36),np.float64(1.485)
np.float64(1.8661),np.float64(38.0),np.float64(3.477401129943503),np.float64(0.9774011299435028),np.float64(1217.0),np.float64(3.437853107344633),np.float64(33.97),np.float64(-118.25),np.float64(1.066)
np.float64(2.2102),np.float64(37.0),np.float64(4.201986754966887),np.float64(1.1258278145695364),np.float64(1369.0),np.float64(4.533112582781457),np.float64(32.69),np.float64(-117.1),np.float64(0.872)
np.float64(1.6833),np.float64(15.0),np.float64(5.351851851851852),np.float64(0.9074074074074074),np.float64(191.0),np.float64(3.537037037037037),np.float64(38.99),np.float64(-122.83),np.float64(1.139)
np.float64(2.9583),np.float64(23.0),np.float64(7.121951219512195),np.float64(1.3658536585365855),np.float64(92.0),np.float64(2.2439024390243905),np.float64(38.9),np.float64(-122.6),np.float64(0.917)
np.float64(5.0527),np.float64(15.0),np.float64(6.09556313993174),np.float64(1.0204778156996588),np.float64(727.0),np.float64(2.4812286689419794),np.float64(33.48),np.float64(-117.68),np.float64(2.314)
np.float64(2.6042),np.float64(34.0),np.float64(3.7163636363636363),np.float64(1.04),np.float64(1058.0),np.float64(3.847272727272727),np.float64(33.98),np.float64(-118.19),np.float64(1.567)
np.float64(5.943),np.float64(35.0),np.float64(6.940476190476191),np.float64(1.0476190476190477),np.float64(235.0),np.float64(2.7976190476190474),np.float64(37.92),np.float64(-122.29),np.float64(2.882)
np.float64(3.7973),np.float64(4.0),np.float64(4.860127157129882),np.float64(1.0990009082652135),np.float64(2988.0),np.float64(2.7138964577656677),np.float64(34.12),np.float64(-117.56),np.float64(1.813)
np.float64(5.4359),np.float64(33.0),np.float64(5.326869806094183),np.float64(1.2714681440443214),np.float64(1412.0),np.float64(3.9113573407202216),np.float64(33.95),np.float64(-118.34),np.float64(1.941)
np.float64(2.75),np.float64(27.0),np.float64(4.018672199170124),np.float64(1.1141078838174274),np.float64(1211.0),np.float64(2.512448132780083),np.float64(32.8),np.float64(-117.15),np.float64(0.875)
np.float64(2.7075),np.float64(29.0),np.float64(3.6126829268292684),np.float64(1.048780487804878),np.float64(1611.0),np.float64(1.5717073170731708),np.float64(37.51),np.float64(-122.26),np.float64(3.238)
np.float64(3.2689),np.float64(31.0),np.float64(4.409298780487805),np.float64(1.0510670731707317),np.float64(2973.0),np.float64(2.2660060975609757),np.float64(37.73),np.float64(-122.27),np.float64(2.31)
np.float64(3.2375),np.float64(17.0),np.float64(8.006269592476489),np.float64(1.6927899686520376),np.float64(723.0),np.float64(2.2664576802507836),np.float64(38.97),np.float64(-122.7),np.float64(1.142)
np.float64(3.0404),np.float64(32.0),np.float64(5.037162162162162),np.float64(1.1993243243243243),np.float64(756.0),np.float64(2.554054054054054),np.float64(34.17),np.float64(-118.62),np.float64(2.628)
np.float64(5.8374),np.float64(36.0),np.float64(5.438202247191011),np.float64(0.9644194756554307),np.float64(1463.0),np.float64(2.7397003745318353),np.float64(33.91),np.float64(-118.38),np.float64(2.896)
np.float64(2.2875),np.float64(17.0),np.float64(4.0819165378670785),np.float64(0.9690880989180835),np.float64(1167.0),np.float64(1.80370942812983),np.float64(33.11),np.float64(-117.11),np.float64(1.324)
np.float64(2.12),np.float64(26.0),np.float64(3.802281368821293),np.float64(1.0456273764258555),np.float64(1178.0),np.float64(4.479087452471483),np.float64(33.9),np.float64(-118.2),np.float64(1.05)
np.float64(3.75),np.float64(28.0),np.float64(5.136246786632391),np.float64(1.06426735218509),np.float64(1124.0),np.float64(2.8894601542416454),np.float64(34.11),np.float64(-117.77),np.float64(1.809)
np.float64(3.2368),np.float64(44.0),np.float64(5.264840182648402),np.float64(1.08675799086758),np.float64(657.0),np.float64(3.0),np.float64(36.98),np.float64(-122.02),np.float64(2.125)
np.float64(3.2794),np.float64(7.0),np.float64(5.546473302570863),np.float64(1.044166117336849),np.float64(5146.0),np.float64(3.3922214897824654),np.float64(34.46),np.float64(-117.2),np.float64(0.925)
np.float64(4.6875),np.float64(26.0),np.float64(6.359073359073359),np.float64(1.0077220077220077),np.float64(694.0),np.float64(2.6795366795366795),np.float64(32.85),np.float64(-117.22),np.float64(2.744)
np.float64(4.5795),np.float64(43.0),np.float64(5.866666666666666),np.float64(1.025),np.float64(651.0),np.float64(2.7125),np.float64(34.01),np.float64(-118.44),np.float64(4.0)
np.float64(4.6394),np.float64(22.0),np.float64(6.806691449814126),np.float64(1.0185873605947955),np.float64(813.0),np.float64(3.0223048327137545),np.float64(38.66),np.float64(-121.07),np.float64(1.734)
np.float64(5.102),np.float64(15.0),np.float64(6.534988713318285),np.float64(1.1241534988713318),np.float64(1164.0),np.float64(2.6275395033860045),np.float64(32.85),np.float64(-117.19),np.float64(4.175)
np.float64(4.75),np.float64(20.0),np.float64(6.1),np.float64(1.0369565217391303),np.float64(1369.0),np.float64(2.976086956521739),np.float64(38.47),np.float64(-122.66),np.float64(1.905)
np.float64(2.6942),np.float64(13.0),np.float64(11.490861618798956),np.float64(2.164490861618799),np.float64(924.0),np.float64(2.412532637075718),np.float64(38.23),np.float64(-120.37),np.float64(1.235)
np.float64(2.0326),np.float64(19.0),np.float64(3.9211703958691912),np.float64(1.0647160068846815),np.float64(7178.0),np.float64(2.4709122203098106),np.float64(32.79),np.float64(-116.95),np.float64(1.232)
np.float64(4.652),np.float64(44.0),np.float64(6.079155672823219),np.float64(1.0131926121372032),np.float64(986.0),np.float64(2.6015831134564644),np.float64(37.6),np.float64(-122.39),np.float64(3.871)
np.float64(5.5121),np.float64(34.0),np.float64(6.024390243902439),np.float64(1.0365853658536586),np.float64(584.0),np.float64(2.3739837398373984),np.float64(37.26),np.float64(-121.95),np.float64(2.647)
np.float64(7.7589),np.float64(8.0),np.float64(6.376899696048632),np.float64(1.0395136778115501),np.float64(908.0),np.float64(2.7598784194528876),np.float64(33.67),np.float64(-117.81),np.float64(3.429)
np.float64(4.5461),np.float64(16.0),np.float64(7.723287671232876),np.float64(1.3123287671232877),np.float64(1068.0),np.float64(2.926027397260274),np.float64(35.1),np.float64(-120.3),np.float64(2.708)
np.float64(2.4259),np.float64(40.0),np.float64(4.280966767371601),np.float64(1.0211480362537764),np.float64(1068.0),np.float64(3.226586102719033),np.float64(34.01),np.float64(-118.12),np.float64(1.646)
np.float64(2.6302),np.float64(33.0),np.float64(6.071428571428571),np.float64(1.1071428571428572),np.float64(717.0),np.float64(3.6581632653061225),np.float64(35.27),np.float64(-118.83),np.float64(0.813)
np.float64(1.75),np.float64(35.0),np.float64(3.82798833819242),np.float64(0.9446064139941691),np.float64(1350.0),np.float64(3.935860058309038),np.float64(37.3),np.float64(-120.49),np.float64(0.576)
np.float64(2.1912),np.float64(37.0),np.float64(2.423076923076923),np.float64(1.1282051282051282),np.float64(714.0),np.float64(4.576923076923077),np.float64(33.99),np.float64(-118.23),np.float64(1.125)
np.float64(2.5495),np.float64(15.0),np.float64(4.36556927297668),np.float64(1.1289437585733881),np.float64(3838.0),np.float64(2.6323731138545954),np.float64(38.0),np.float64(-121.83),np.float64(1.036)
np.float64(3.575),np.float64(50.0),np.float64(4.884892086330935),np.float64(1.0551558752997603),np.float64(1089.0),np.float64(2.6115107913669067),np.float64(34.12),np.float64(-118.27),np.float64(2.306)
np.float64(4.069),np.float64(28.0),np.float64(5.247349823321555),np.float64(0.9717314487632509),np.float64(820.0),np.float64(2.8975265017667846),np.float64(32.69),np.float64(-117.07),np.float64(1.533)
np.float64(4.3897),np.float64(35.0),np.float64(6.141304347826087),np.float64(1.0434782608695652),np.float64(543.0),np.float64(2.9510869565217392),np.float64(37.65),np.float64(-122.09),np.float64(1.906)
np.float64(3.46),np.float64(32.0),np.float64(6.8843137254901965),np.float64(1.2666666666666666),np.float64(1733.0),np.float64(3.3980392156862744),np.float64(34.71),np.float64(-117.96),np.float64(1.239)
np.float64(2.5947),np.float64(23.0),np.float64(3.4986876640419946),np.float64(1.031496062992126),np.float64(1369.0),np.float64(3.593175853018373),np.float64(34.42),np.float64(-119.67),np.float64(2.326)
np.float64(3.6987),np.float64(42.0),np.float64(5.296943231441048),np.float64(1.1746724890829694),np.float64(628.0),np.float64(2.7423580786026203),np.float64(33.87),np.float64(-118.19),np.float64(1.521)
np.float64(4.1576),np.float64(26.0),np.float64(5.175925925925926),np.float64(1.0169753086419753),np.float64(2020.0),np.float64(3.117283950617284),np.float64(34.21),np.float64(-118.86),np.float64(2.118)
np.float64(4.7222),np.float64(36.0),np.float64(6.003134796238244),np.float64(0.9905956112852664),np.float64(850.0),np.float64(2.664576802507837),np.float64(33.84),np.float64(-118.1),np.float64(2.258)
np.float64(2.96),np.float64(19.0),np.float64(5.0701754385964914),np.float64(1.067251461988304),np.float64(866.0),np.float64(2.5321637426900585),np.float64(40.95),np.float64(-124.11),np.float64(0.817)
np.float64(2.3906),np.float64(22.0),np.float64(5.186567164179104),np.float64(1.0746268656716418),np.float64(1133.0),np.float64(2.818407960199005),np.float64(39.42),np.float64(-123.32),np.float64(0.926)
np.float64(1.5962),np.float64(46.0),np.float64(4.344),np.float64(0.996),np.float64(880.0),np.float64(3.52),np.float64(33.97),np.float64(-118.26),np.float64(0.957)
np.float64(1.516),np.float64(28.0),np.float64(4.4032786885245905),np.float64(1.0819672131147542),np.float64(1331.0),np.float64(4.363934426229508),np.float64(36.59),np.float64(-119.44),np.float64(0.567)
np.float64(5.4858),np.float64(5.0),np.float64(5.204488778054863),np.float64(1.0149625935162094),np.float64(840.0),np.float64(2.0947630922693268),np.float64(37.68),np.float64(-122.18),np.float64(1.878)
np.float64(1.5143),np.float64(34.0),np.float64(3.8059810357403356),np.float64(1.149525893508388),np.float64(3538.0),np.float64(2.5805981035740335),np.float64(34.02),np.float64(-118.35),np.float64(1.188)
np.float64(4.0446),np.float64(36.0),np.float64(5.726224783861672),np.float64(1.1152737752161384),np.float64(1065.0),np.float64(3.069164265129683),np.float64(38.43),np.float64(-122.87),np.float64(1.722)
np.float64(5.5702),np.float64(19.0),np.float64(5.356435643564357),np.float64(1.0507425742574257),np.float64(2243.0),np.float64(2.775990099009901),np.float64(33.71),np.float64(-117.96),np.float64(3.426)
np.float64(1.8958),np.float64(28.0),np.float64(4.782178217821782),np.float64(1.0420792079207921),np.float64(1156.0),np.float64(2.8613861386138613),np.float64(34.68),np.float64(-117.28),np.float64(0.556)
np.float64(4.6371),np.float64(31.0),np.float64(5.5761421319796955),np.float64(1.2106598984771573),np.float64(1193.0),np.float64(3.027918781725888),np.float64(37.57),np.float64(-122.31),np.float64(2.711)
np.float64(7.3878),np.float64(15.0),np.float64(7.6875),np.float64(1.15),np.float64(962.0),np.float64(3.00625),np.float64(33.54),np.float64(-117.71),np.float64(3.183)
np.float64(4.3472),np.float64(47.0),np.float64(6.0476190476190474),np.float64(1.0952380952380953),np.float64(51.0),np.float64(2.4285714285714284),np.float64(37.73),np.float64(-121.82),np.float64(3.75)
np.float64(3.558),np.float64(42.0),np.float64(4.804347826086956),np.float64(1.0108695652173914),np.float64(1155.0),np.float64(3.1385869565217392),np.float64(33.9),np.float64(-118.08),np.float64(1.611)
np.float64(4.2132),np.float64(36.0),np.float64(5.3478260869565215),np.float64(0.9937888198757764),np.float64(794.0),np.float64(2.4658385093167703),np.float64(34.11),np.float64(-118.01),np.float64(2.122)
np.float64(2.131),np.float64(38.0),np.float64(3.208823529411765),np.float64(1.026470588235294),np.float64(1786.0),np.float64(5.252941176470588),np.float64(34.02),np.float64(-118.26),np.float64(1.365)
np.float64(2.8974),np.float64(26.0),np.float64(3.9512670565302144),np.float64(1.0896686159844056),np.float64(1545.0),np.float64(3.0116959064327484),np.float64(34.2),np.float64(-118.48),np.float64(1.899)
np.float64(5.041),np.float64(16.0),np.float64(4.626614987080103),np.float64(1.0077519379844961),np.float64(1644.0),np.float64(2.124031007751938),np.float64(33.67),np.float64(-118.01),np.float64(3.976)
np.float64(3.287),np.float64(19.0),np.float64(3.668181818181818),np.float64(1.043939393939394),np.float64(1726.0),np.float64(2.6151515151515152),np.float64(33.9),np.float64(-118.3),np.float64(1.814)
np.float64(1.6094),np.float64(43.0),np.float64(3.6785714285714284),np.float64(1.042857142857143),np.float64(445.0),np.float64(3.1785714285714284),np.float64(32.67),np.float64(-117.11),np.float64(0.93)
np.float64(2.7045),np.float64(36.0),np.float64(4.949367088607595),np.float64(0.9367088607594937),np.float64(171.0),np.float64(2.1645569620253164),np.float64(38.01),np.float64(-121.32),np.float64(1.028)
np.float64(8.3956),np.float64(18.0),np.float64(8.332344213649852),np.float64(1.0),np.float64(1038.0),np.float64(3.080118694362018),np.float64(37.92),np.float64(-122.01),np.float64(3.536)
np.float64(2.8529),np.float64(35.0),np.float64(4.933179723502304),np.float64(1.0092165898617511),np.float64(1053.0),np.float64(2.4262672811059907),np.float64(40.77),np.float64(-124.16),np.float64(0.856)
np.float64(2.9449),np.float64(17.0),np.float64(5.624801271860095),np.float64(1.1542130365659777),np.float64(1603.0),np.float64(2.548489666136725),np.float64(37.21),np.float64(-119.45),np.float64(0.956)
np.float64(2.5395),np.float64(25.0),np.float64(4.970588235294118),np.float64(1.2379679144385027),np.float64(1070.0),np.float64(2.8609625668449197),np.float64(34.05),np.float64(-117.68),np.float64(1.875)
np.float64(4.174),np.float64(22.0),np.float64(6.213171577123051),np.float64(0.949740034662045),np.float64(1757.0),np.float64(3.045060658578856),np.float64(39.1),np.float64(-121.63),np.float64(1.001)
np.float64(4.0882),np.float64(12.0),np.float64(5.36036036036036),np.float64(1.0705705705705706),np.float64(3321.0),np.float64(4.986486486486487),np.float64(32.85),np.float64(-116.98),np.float64(1.345)
np.float64(3.125),np.float64(16.0),np.float64(6.815789473684211),np.float64(1.394736842105263),np.float64(131.0),np.float64(3.4473684210526314),np.float64(35.91),np.float64(-120.0),np.float64(0.625)
np.float64(1.6023),np.float64(32.0),np.float64(3.878787878787879),np.float64(1.0696969696969696),np.float64(1335.0),np.float64(4.045454545454546),np.float64(32.7),np.float64(-117.14),np.float64(0.773)
np.float64(3.8534),np.float64(32.0),np.float64(5.599009900990099),np.float64(1.0297029702970297),np.float64(1156.0),np.float64(2.8613861386138613),np.float64(37.77),np.float64(-120.96),np.float64(1.576)
