MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(5.1354),np.float64(26.0),np.float64(6.924623115577889),np.float64(1.0603015075376885),np.float64(1166.0),np.float64(2.92964824120603),np.float64(32.63),np.float64(-117.04),np.float64(1.816)
np.float64(2.45),np.float64(52.0),np.float64(3.976271186440678),np.float64(0.9627118644067797),np.float64(814.0),np.float64(2.759322033898305),np.float64(34.02),np.float64(-118.31),np.float64(1.114)
np.float64(2.5556),np.float64(24.0),np.float64(4.864904552129222),np.float64(1.1292217327459617),np.float64(1631.0),np.float64(2.395007342143906),np.float64(38.66),np.float64(-121.35),np.float64(1.057)
np.float64(1.5085),np.float64(17.0),np.float64(4.051601423487544),np.float64(1.0818505338078293),np.float64(1607.0),np.float64(2.8594306049822062),np.float64(39.13),np.float64(-121.56),np.float64(0.697)
np.float64(2.9107),np.float64(7.0),np.float64(5.545454545454546),np.float64(1.0984848484848484),np.float64(431.0),np.float64(3.265151515151515),np.float64(34.06),np.float64(-117.7),np.float64(0.953)
np.float64(6.0),np.float64(25.0),np.float64(7.760598503740648),np.float64(1.084788029925187),np.float64(1098.0),np.float64(2.7381546134663344),np.float64(33.78),np.float64(-118.05),np.float64(3.535)
np.float64(4.9688),np.float64(35.0),np.float64(5.380597014925373),np.float64(1.0298507462686568),np.float64(795.0),np.float64(2.966417910447761),np.float64(34.25),np.float64(-118.48),np.float64(2.169)
np.float64(2.6875),np.float64(31.0),np.float64(5.657718120805369),np.float64(0.9395973154362416),np.float64(453.0),np.float64(3.040268456375839),np.float64(36.72),np.float64(-119.67),np.float64(1.538)
np.float64(1.8685),np.float64(36.0),np.float64(3.5824175824175826),np.float64(1.1007326007326008),np.float64(1672.0),np.float64(3.062271062271062),np.float64(34.04),np.float64(-118.35),np.float64(1.507)
np.float64(1.5227),np.float64(35.0),np.float64(3.036363636363636),np.float64(1.0909090909090908),np.float64(267.0),np.float64(4.8545454545454545),np.float64(34.0),np.float64(-118.23),np.float64(3.5)
np.float64(1.5071),np.float64(28.0),np.float64(3.481967213114754),np.float64(1.0131147540983607),np.float64(1058.0),np.float64(3.4688524590163934),np.float64(34.38),np.float64(-119.86),np.float64(3.167)
np.float64(5.3259),np.float64(16.0),np.float64(5.466666666666667),np.float64(1.0888888888888888),np.float64(886.0),np.float64(3.2814814814814817),np.float64(33.69),np.float64(-117.99),np.float64(2.164)
np.float64(4.5167),np.float64(26.0),np.float64(5.2593856655290105),np.float64(0.9778156996587031),np.float64(1590.0),np.float64(2.7133105802047783),np.float64(34.23),np.float64(-118.5),np.float64(3.19)
np.float64(3.0263),np.float64(10.0),np.float64(5.3125),np.float64(1.0625),np.float64(620.0),np.float64(2.5833333333333335),np.float64(37.32),np.float64(-120.49),np.float64(1.183)
np.float64(2.1458),np.float64(22.0),np.float64(3.0782608695652174),np.float64(1.0521739130434782),np.float64(530.0),np.float64(4.608695652173913),np.float64(36.72),np.float64(-119.78),np.float64(0.344)
np.float64(4.6447),np.float64(34.0),np.float64(5.32425068119891),np.float64(0.9727520435967303),np.float64(1130.0),np.float64(3.0790190735694822),np.float64(37.69),np.float64(-122.47),np.float64(3.045)
np.float64(2.2094),np.float64(20.0),np.float64(4.9384372533543806),np.float64(1.0623520126282557),np.float64(2795.0),np.float64(2.205998421468035),np.float64(36.8),np.float64(-119.76),np.float64(0.837)
np.float64(3.0859),np.float64(13.0),np.float64(4.497902097902098),np.float64(1.06993006993007),np.float64(1627.0),np.float64(2.2755244755244757),np.float64(37.95),np.float64(-121.96),np.float64(1.678)
np.float64(1.8208),np.float64(19.0),np.float64(5.426997245179064),np.float64(1.18732782369146),np.float64(1166.0),np.float64(3.212121212121212),np.float64(41.09),np.float64(-123.72),np.float64(0.5)
np.float64(3.7125),np.float64(8.0),np.float64(6.1395348837209305),np.float64(1.0465116279069768),np.float64(782.0),np.float64(2.2732558139534884),np.float64(39.23),np.float64(-121.18),np.float64(1.75)
np.float64(2.6),np.float64(19.0),np.float64(4.043557168784029),np.float64(1.014519056261343),np.float64(2845.0),np.float64(5.163339382940109),np.float64(37.33),np.float64(-121.85),np.float64(1.728)
np.float64(2.9514),np.float64(47.0),np.float64(3.933333333333333),np.float64(1.0),np.float64(569.0),np.float64(2.917948717948718),np.float64(33.79),np.float64(-118.2),np.float64(1.852)
np.float64(3.8654),np.float64(27.0),np.float64(5.500881834215168),np.float64(1.1199294532627866),np.float64(1887.0),np.float64(3.328042328042328),np.float64(33.88),np.float64(-118.09),np.float64(1.953)
np.float64(6.2715),np.float64(16.0),np.float64(6.835051546391752),np.float64(0.9965635738831615),np.float64(814.0),np.float64(2.797250859106529),np.float64(32.9),np.float64(-117.09),np.float64(2.551)
np.float64(2.5792),np.float64(16.0),np.float64(4.9147058823529415),np.float64(1.0411764705882354),np.float64(935.0),np.float64(2.75),np.float64(35.12),np.float64(-120.61),np.float64(1.638)
np.float64(1.3565),np.float64(25.0),np.float64(2.692857142857143),np.float64(1.069047619047619),np.float64(746.0),np.float64(1.776190476190476),np.float64(34.21),np.float64(-118.49),np.float64(2.25)
np.float64(6.8901),np.float64(46.0),np.float64(5.12639405204461),np.float64(0.8884758364312267),np.float64(688.0),np.float64(2.557620817843866),np.float64(34.01),np.float64(-118.46),np.float64(5.00001)
np.float64(3.6023),np.float64(25.0),np.float64(4.813953488372093),np.float64(0.9534883720930233),np.float64(87.0),np.float64(2.0232558139534884),np.float64(37.71),np.float64(-121.02),np.float64(1.313)
np.float64(2.1289),np.float64(52.0),np.float64(3.021172638436482),np.float64(0.995114006514658),np.float64(1715.0),np.float64(2.7931596091205213),np.float64(37.75),np.float64(-122.42),np.float64(2.5)
np.float64(7.0102),np.float64(23.0),np.float64(6.242382271468144),np.float64(1.0401662049861495),np.float64(2167.0),np.float64(3.0013850415512464),np.float64(37.33),np.float64(-122.06),np.float64(5.00001)
np.float64(4.5554),np.float64(15.0),np.float64(5.761172513214801),np.float64(1.0499759730898606),np.float64(6652.0),np.float64(3.196540124939933),np.float64(34.04),np.float64(-117.9),np.float64(2.783)
np.float64(5.0447),np.float64(36.0),np.float64(5.953020134228188),np.float64(1.0033557046979866),np.float64(784.0),np.float64(2.6308724832214767),np.float64(33.81),np.float64(-118.12),np.float64(2.492)
np.float64(4.4135),np.float64(30.0),np.float64(4.773913043478261),np.float64(1.0565217391304347),np.float64(1131.0),np.float64(2.458695652173913),np.float64(33.65),np.float64(-117.9),np.float64(2.723)
np.float64(3.5652),np.float64(14.0),np.float64(6.838983050847458),np.float64(1.38135593220339),np.float64(1000.0),np.float64(2.824858757062147),np.float64(39.32),np.float64(-120.17),np.float64(1.198)
np.float64(5.8899),np.float64(16.0),np.float64(6.787586206896552),np.float64(1.016551724137931),np.float64(2312.0),np.float64(3.188965517241379),np.float64(37.99),np.float64(-122.27),np.float64(2.432)
np.float64(4.5333),np.float64(34.0),np.float64(7.113564668769716),np.float64(1.2681388012618298),np.float64(857.0),np.float64(2.7034700315457414),np.float64(34.1),np.float64(-118.75),np.float64(3.773)
np.float64(4.5268),np.float64(42.0),np.float64(5.045112781954887),np.float64(1.093984962406015),np.float64(551.0),np.float64(2.0714285714285716),np.float64(37.89),np.float64(-122.33),np.float64(2.074)
np.float64(3.3699),np.float64(22.0),np.float64(23.39660056657224),np.float64(3.991501416430595),np.float64(845.0),np.float64(2.3937677053824364),np.float64(39.2),np.float64(-120.22),np.float64(2.44)
np.float64(2.6618),np.float64(19.0),np.float64(4.666666666666667),np.float64(1.1421319796954315),np.float64(2047.0),np.float64(3.463620981387479),np.float64(33.88),np.float64(-118.28),np.float64(1.797)
np.float64(2.76),np.float64(26.0),np.float64(5.520871143375681),np.float64(1.08529945553539),np.float64(1720.0),np.float64(3.1215970961887476),np.float64(34.01),np.float64(-117.45),np.float64(0.952)
np.float64(2.8062),np.float64(27.0),np.float64(5.06544502617801),np.float64(1.2041884816753927),np.float64(1456.0),np.float64(3.81151832460733),np.float64(34.09),np.float64(-118.15),np.float64(1.928)
np.float64(3.6953),np.float64(13.0),np.float64(4.388402625820569),np.float64(1.0240700218818382),np.float64(2064.0),np.float64(2.2582056892778994),np.float64(38.33),np.float64(-122.71),np.float64(1.576)
np.float64(3.4115),np.float64(16.0),np.float64(5.408719346049046),np.float64(1.050408719346049),np.float64(1202.0),np.float64(1.6376021798365124),np.float64(33.62),np.float64(-117.64),np.float64(1.848)
np.float64(2.5158),np.float64(22.0),np.float64(4.006151742993849),np.float64(1.036226930963773),np.float64(5436.0),np.float64(3.715652768284347),np.float64(37.64),np.float64(-122.07),np.float64(1.349)
np.float64(2.4814),np.float64(20.0),np.float64(5.389972144846797),np.float64(1.011142061281337),np.float64(1319.0),np.float64(3.6740947075208914),np.float64(36.58),np.float64(-119.9),np.float64(0.746)
np.float64(1.6705),np.float64(12.0),np.float64(3.1472081218274113),np.float64(1.0888324873096447),np.float64(1441.0),np.float64(1.8286802030456852),np.float64(33.69),np.float64(-117.99),np.float64(3.5)
np.float64(5.1377),np.float64(34.0),np.float64(6.113924050632911),np.float64(0.9968354430379747),np.float64(1053.0),np.float64(3.3322784810126582),np.float64(33.89),np.float64(-118.0),np.float64(2.133)
np.float64(6.2059),np.float64(22.0),np.float64(7.813008130081301),np.float64(1.0914634146341464),np.float64(1665.0),np.float64(3.3841463414634148),np.float64(34.28),np.float64(-118.75),np.float64(2.399)
np.float64(2.6375),np.float64(19.0),np.float64(3.4441717791411044),np.float64(1.0834355828220859),np.float64(1546.0),np.float64(1.8969325153374232),np.float64(33.92),np.float64(-118.36),np.float64(2.338)
np.float64(4.0938),np.float64(5.0),np.float64(6.28125),np.float64(1.0658482142857142),np.float64(9509.0),np.float64(3.5375744047619047),np.float64(33.92),np.float64(-117.22),np.float64(1.309)
np.float64(3.886),np.float64(17.0),np.float64(4.70197486535009),np.float64(1.0879712746858168),np.float64(1655.0),np.float64(2.971274685816876),np.float64(34.2),np.float64(-118.93),np.float64(2.813)
np.float64(2.7201),np.float64(52.0),np.float64(4.939338235294118),np.float64(1.1029411764705883),np.float64(1716.0),np.float64(3.1544117647058822),np.float64(34.17),np.float64(-118.14),np.float64(2.057)
np.float64(3.4643),np.float64(42.0),np.float64(4.763754045307444),np.float64(1.0032362459546926),np.float64(768.0),np.float64(2.4854368932038833),np.float64(37.69),np.float64(-122.11),np.float64(1.609)
np.float64(4.3333),np.float64(15.0),np.float64(11.024561403508772),np.float64(2.168421052631579),np.float64(725.0),np.float64(2.543859649122807),np.float64(38.76),np.float64(-120.02),np.float64(1.214)
np.float64(13.1499),np.float64(7.0),np.float64(8.802531645569621),np.float64(1.0531645569620254),np.float64(1216.0),np.float64(3.078481012658228),np.float64(37.81),np.float64(-121.91),np.float64(5.00001)
np.float64(3.1932),np.float64(51.0),np.float64(5.3509933774834435),np.float64(1.2384105960264902),np.float64(608.0),np.float64(2.013245033112583),np.float64(36.93),np.float64(-122.0),np.float64(4.0)
np.float64(3.0905),np.float64(21.0),np.float64(4.674634794156707),np.float64(1.1035856573705178),np.float64(1486.0),np.float64(1.9734395750332006),np.float64(36.98),np.float64(-121.94),np.float64(2.643)
np.float64(1.125),np.float64(23.0),np.float64(6.130434782608695),np.float64(2.5652173913043477),np.float64(47.0),np.float64(2.0434782608695654),np.float64(40.99),np.float64(-123.35),np.float64(0.66)
np.float64(8.4476),np.float64(21.0),np.float64(7.538310412573674),np.float64(1.1355599214145382),np.float64(1509.0),np.float64(2.9646365422396856),np.float64(34.04),np.float64(-118.85),np.float64(5.00001)
np.float64(1.3708),np.float64(8.0),np.float64(3.8895705521472395),np.float64(1.030674846625767),np.float64(1237.0),np.float64(3.794478527607362),np.float64(39.53),np.float64(-122.23),np.float64(1.25)
np.float64(3.75),np.float64(27.0),np.float64(4.13768115942029),np.float64(1.1107660455486543),np.float64(1901.0),np.float64(1.9679089026915113),np.float64(37.77),np.float64(-122.28),np.float64(2.428)
np.float64(4.45),np.float64(37.0),np.float64(5.659949622166247),np.float64(1.0478589420654911),np.float64(1237.0),np.float64(3.115869017632242),np.float64(37.99),np.float64(-122.02),np.float64(1.619)
np.float64(5.0463),np.float64(52.0),np.float64(5.793220338983051),np.float64(1.0779661016949154),np.float64(719.0),np.float64(2.4372881355932203),np.float64(37.86),np.float64(-122.25),np.float64(4.563)
np.float64(5.7457),np.float64(24.0),np.float64(6.732793522267206),np.float64(1.0182186234817814),np.float64(1616.0),np.float64(3.2712550607287447),np.float64(33.89),np.float64(-117.85),np.float64(2.406)
np.float64(3.0817),np.float64(20.0),np.float64(5.437037037037037),np.float64(1.048148148148148),np.float64(721.0),np.float64(2.6703703703703705),np.float64(37.25),np.float64(-118.45),np.float64(1.188)
np.float64(4.0388),np.float64(17.0),np.float64(4.877598152424942),np.float64(1.1085450346420322),np.float64(1893.0),np.float64(4.371824480369515),np.float64(33.51),np.float64(-117.67),np.float64(1.204)
np.float64(4.3438),np.float64(33.0),np.float64(6.180769230769231),np.float64(1.0846153846153845),np.float64(608.0),np.float64(2.3384615384615386),np.float64(34.15),np.float64(-117.3),np.float64(1.15)
np.float64(4.1213),np.float64(35.0),np.float64(5.239528795811518),np.float64(1.031413612565445),np.float64(2785.0),np.float64(3.6452879581151834),np.float64(34.1),np.float64(-118.22),np.float64(2.521)
np.float64(4.7393),np.float64(23.0),np.float64(4.960328317373461),np.float64(1.0930232558139534),np.float64(2321.0),np.float64(3.1751025991792066),np.float64(33.84),np.float64(-118.29),np.float64(2.379)
np.float64(2.9219),np.float64(28.0),np.float64(4.15347721822542),np.float64(1.0431654676258992),np.float64(1198.0),np.float64(2.8729016786570742),np.float64(34.2),np.float64(-118.44),np.float64(2.413)
np.float64(2.2222),np.float64(17.0),np.float64(3.86046511627907),np.float64(1.0959302325581395),np.float64(762.0),np.float64(2.2151162790697674),np.float64(33.65),np.float64(-117.91),np.float64(2.768)
np.float64(5.5083),np.float64(52.0),np.float64(6.659090909090909),np.float64(1.196969696969697),np.float64(607.0),np.float64(2.2992424242424243),np.float64(37.98),np.float64(-122.54),np.float64(3.719)
np.float64(4.0495),np.float64(12.0),np.float64(5.214780600461894),np.float64(1.0531177829099307),np.float64(1147.0),np.float64(2.648960739030023),np.float64(33.14),np.float64(-117.13),np.float64(1.539)
np.float64(2.5673),np.float64(48.0),np.float64(3.6839622641509435),np.float64(1.0353773584905661),np.float64(1469.0),np.float64(3.464622641509434),np.float64(37.35),np.float64(-121.89),np.float64(1.775)
np.float64(2.325),np.float64(35.0),np.float64(5.171428571428572),np.float64(1.0615384615384615),np.float64(1368.0),np.float64(3.0065934065934066),np.float64(35.42),np.float64(-119.05),np.float64(0.632)
np.float64(4.1862),np.float64(14.0),np.float64(4.074695121951219),np.float64(1.0472560975609757),np.float64(1192.0),np.float64(1.8170731707317074),np.float64(33.72),np.float64(-118.05),np.float64(1.889)
np.float64(5.1054),np.float64(31.0),np.float64(5.622844827586207),np.float64(0.9331896551724138),np.float64(1746.0),np.float64(3.7629310344827585),np.float64(37.67),np.float64(-122.48),np.float64(2.945)
np.float64(2.3438),np.float64(42.0),np.float64(3.7797783933518008),np.float64(1.0041551246537397),np.float64(3004.0),np.float64(4.160664819944598),np.float64(34.02),np.float64(-118.15),np.float64(1.543)
np.float64(4.0),np.float64(36.0),np.float64(5.101769911504425),np.float64(0.9911504424778761),np.float64(639.0),np.float64(2.827433628318584),np.float64(33.94),np.float64(-118.32),np.float64(1.92)
np.float64(2.473),np.float64(44.0),np.float64(5.298630136986302),np.float64(1.0273972602739727),np.float64(750.0),np.float64(2.0547945205479454),np.float64(34.17),np.float64(-118.33),np.float64(2.518)
np.float64(2.1071),np.float64(15.0),np.float64(6.721649484536083),np.float64(1.5360824742268042),np.float64(248.0),np.float64(2.556701030927835),np.float64(33.65),np.float64(-116.9),np.float64(0.938)
np.float64(2.6165),np.float64(52.0),np.float64(5.174418604651163),np.float64(1.069767441860465),np.float64(1145.0),np.float64(2.6627906976744184),np.float64(37.87),np.float64(-122.29),np.float64(1.5)
np.float64(4.6226),np.float64(36.0),np.float64(5.126237623762377),np.float64(0.9851485148514851),np.float64(988.0),np.float64(2.4455445544554455),np.float64(33.96),np.float64(-118.02),np.float64(2.197)
np.float64(5.6233),np.float64(21.0),np.float64(6.605113636363637),np.float64(1.0411931818181819),np.float64(2014.0),np.float64(2.8607954545454546),np.float64(37.03),np.float64(-122.03),np.float64(3.22)
np.float64(4.0519),np.float64(7.0),np.float64(5.927762039660057),np.float64(1.0623229461756374),np.float64(2147.0),np.float64(3.0410764872521248),np.float64(38.75),np.float64(-121.31),np.float64(1.292)
np.float64(3.6154),np.float64(5.0),np.float64(4.193548387096774),np.float64(0.9919354838709677),np.float64(1037.0),np.float64(2.7876344086021505),np.float64(38.02),np.float64(-121.9),np.float64(1.818)
np.float64(3.9688),np.float64(17.0),np.float64(5.163934426229508),np.float64(0.9639344262295082),np.float64(1857.0),np.float64(3.044262295081967),np.float64(38.41),np.float64(-122.75),np.float64(1.65)
np.float64(4.5083),np.float64(34.0),np.float64(5.233009708737864),np.float64(0.9951456310679612),np.float64(575.0),np.float64(2.79126213592233),np.float64(33.85),np.float64(-118.0),np.float64(1.88)
np.float64(4.0647),np.float64(23.0),np.float64(4.717112922002328),np.float64(1.1117578579743888),np.float64(1950.0),np.float64(2.270081490104773),np.float64(33.43),np.float64(-117.62),np.float64(2.406)
np.float64(4.6786),np.float64(52.0),np.float64(4.642228739002933),np.float64(1.0175953079178885),np.float64(935.0),np.float64(2.7419354838709675),np.float64(37.73),np.float64(-122.43),np.float64(2.632)
np.float64(5.065),np.float64(27.0),np.float64(5.766871165644171),np.float64(1.0235173824130879),np.float64(3538.0),np.float64(3.61758691206544),np.float64(34.04),np.float64(-118.02),np.float64(2.154)
np.float64(2.0147),np.float64(16.0),np.float64(4.598997493734336),np.float64(1.0776942355889725),np.float64(599.0),np.float64(1.5012531328320802),np.float64(33.18),np.float64(-117.31),np.float64(0.877)
np.float64(4.0714),np.float64(9.0),np.float64(6.679279279279279),np.float64(1.0846846846846847),np.float64(1601.0),np.float64(2.8846846846846845),np.float64(38.65),np.float64(-120.97),np.float64(3.006)
np.float64(3.5085),np.float64(27.0),np.float64(5.446153846153846),np.float64(1.0853146853146853),np.float64(1832.0),np.float64(2.5622377622377623),np.float64(38.48),np.float64(-122.87),np.float64(1.878)
np.float64(3.1375),np.float64(31.0),np.float64(5.25),np.float64(1.1203703703703705),np.float64(680.0),np.float64(2.0987654320987654),np.float64(38.32),np.float64(-122.48),np.float64(1.921)
np.float64(4.5625),np.float64(42.0),np.float64(6.962962962962963),np.float64(1.1851851851851851),np.float64(220.0),np.float64(2.7160493827160495),np.float64(34.17),np.float64(-118.85),np.float64(3.188)
np.float64(2.3173),np.float64(25.0),np.float64(4.329824561403509),np.float64(1.231578947368421),np.float64(507.0),np.float64(1.7789473684210526),np.float64(33.85),np.float64(-117.88),np.float64(2.25)
np.float64(4.1325),np.float64(32.0),np.float64(5.439618644067797),np.float64(1.0858050847457628),np.float64(2152.0),np.float64(2.2796610169491527),np.float64(32.64),np.float64(-117.07),np.float64(1.728)
np.float64(2.551),np.float64(37.0),np.float64(4.840466926070039),np.float64(1.1245136186770428),np.float64(1854.0),np.float64(3.6070038910505837),np.float64(37.93),np.float64(-121.29),np.float64(0.591)
np.float64(2.2917),np.float64(30.0),np.float64(3.606761565836299),np.float64(1.083629893238434),np.float64(1425.0),np.float64(2.5355871886120998),np.float64(34.02),np.float64(-118.48),np.float64(3.308)
np.float64(4.505),np.float64(32.0),np.float64(3.5763546798029555),np.float64(1.0049261083743843),np.float64(538.0),np.float64(2.6502463054187193),np.float64(37.38),np.float64(-122.01),np.float64(2.304)
np.float64(2.5687),np.float64(25.0),np.float64(5.1245901639344265),np.float64(1.0295081967213116),np.float64(737.0),np.float64(2.416393442622951),np.float64(38.46),np.float64(-122.88),np.float64(2.492)
np.float64(3.4231),np.float64(42.0),np.float64(5.136094674556213),np.float64(1.1301775147928994),np.float64(1703.0),np.float64(3.358974358974359),np.float64(37.73),np.float64(-122.41),np.float64(2.302)
np.float64(6.0062),np.float64(17.0),np.float64(6.262536873156342),np.float64(1.0058997050147493),np.float64(1067.0),np.float64(3.1474926253687316),np.float64(37.24),np.float64(-121.78),np.float64(2.627)
np.float64(1.6786),np.float64(52.0),np.float64(5.425992779783393),np.float64(1.3249097472924187),np.float64(554.0),np.float64(2.0),np.float64(35.37),np.float64(-119.03),np.float64(1.266)
np.float64(4.6667),np.float64(44.0),np.float64(6.205521472392638),np.float64(0.9969325153374233),np.float64(992.0),np.float64(3.042944785276074),np.float64(33.95),np.float64(-118.32),np.float64(1.756)
np.float64(1.6452),np.float64(35.0),np.float64(3.7738589211618256),np.float64(1.0352697095435686),np.float64(1666.0),np.float64(3.4564315352697097),np.float64(34.03),np.float64(-118.36),np.float64(1.259)
np.float64(5.0659),np.float64(35.0),np.float64(5.10615711252654),np.float64(0.9787685774946921),np.float64(1583.0),np.float64(3.3609341825902335),np.float64(37.68),np.float64(-122.49),np.float64(2.38)
np.float64(3.653),np.float64(13.0),np.float64(6.418196994991653),np.float64(1.181135225375626),np.float64(3264.0),np.float64(2.7245409015025044),np.float64(38.98),np.float64(-120.91),np.float64(1.468)
np.float64(3.6895),np.float64(29.0),np.float64(5.475),np.float64(0.990909090909091),np.float64(1142.0),np.float64(2.5954545454545452),np.float64(36.32),np.float64(-119.32),np.float64(0.877)
np.float64(1.449),np.float64(30.0),np.float64(4.87292817679558),np.float64(1.0966850828729282),np.float64(1406.0),np.float64(3.883977900552486),np.float64(33.94),np.float64(-118.27),np.float64(0.931)
np.float64(2.2208),np.float64(15.0),np.float64(7.362948960302457),np.float64(1.4782608695652173),np.float64(900.0),np.float64(1.7013232514177694),np.float64(33.68),np.float64(-116.42),np.float64(1.383)
np.float64(3.025),np.float64(24.0),np.float64(5.540443808160344),np.float64(1.1016463851109521),np.float64(4333.0),np.float64(3.101646385110952),np.float64(38.5),np.float64(-121.42),np.float64(0.879)
np.float64(5.1814),np.float64(46.0),np.float64(5.68135593220339),np.float64(1.0915254237288134),np.float64(846.0),np.float64(2.8677966101694916),np.float64(34.19),np.float64(-118.36),np.float64(2.095)
np.float64(1.8316),np.float64(40.0),np.float64(3.7833876221498373),np.float64(1.0765472312703583),np.float64(1847.0),np.float64(3.00814332247557),np.float64(34.03),np.float64(-118.36),np.float64(1.135)
np.float64(2.9375),np.float64(33.0),np.float64(3.7375),np.float64(0.978125),np.float64(1448.0),np.float64(4.525),np.float64(33.98),np.float64(-118.16),np.float64(1.625)
np.float64(3.1065),np.float64(36.0),np.float64(4.710594315245478),np.float64(1.0594315245478036),np.float64(1589.0),np.float64(4.10594315245478),np.float64(37.35),np.float64(-121.93),np.float64(2.341)
np.float64(2.3886),np.float64(16.0),np.float64(5.254716981132075),np.float64(1.1622641509433962),np.float64(1387.0),np.float64(2.616981132075472),np.float64(39.37),np.float64(-121.24),np.float64(0.894)
np.float64(2.25),np.float64(25.0),np.float64(5.893805309734513),np.float64(1.092920353982301),np.float64(726.0),np.float64(3.2123893805309733),np.float64(39.06),np.float64(-121.55),np.float64(0.634)
np.float64(3.3333),np.float64(30.0),np.float64(4.670967741935484),np.float64(1.0774193548387097),np.float64(325.0),np.float64(2.096774193548387),np.float64(36.62),np.float64(-121.91),np.float64(2.479)
np.float64(3.9934),np.float64(41.0),np.float64(5.004830917874396),np.float64(1.1859903381642511),np.float64(742.0),np.float64(1.7922705314009661),np.float64(33.75),np.float64(-118.12),np.float64(5.00001)
np.float64(3.7422),np.float64(16.0),np.float64(5.042124542124542),np.float64(1.054945054945055),np.float64(857.0),np.float64(1.5695970695970696),np.float64(33.61),np.float64(-117.74),np.float64(2.298)
np.float64(7.8705),np.float64(52.0),np.float64(8.096774193548388),np.float64(1.118279569892473),np.float64(547.0),np.float64(2.9408602150537635),np.float64(34.03),np.float64(-118.5),np.float64(5.00001)
np.float64(1.875),np.float64(43.0),np.float64(4.675),np.float64(0.95),np.float64(106.0),np.float64(2.65),np.float64(36.2),np.float64(-119.9),np.float64(1.375)
np.float64(1.223),np.float64(30.0),np.float64(4.02076124567474),np.float64(1.1003460207612457),np.float64(1207.0),np.float64(4.176470588235294),np.float64(33.98),np.float64(-118.29),np.float64(1.0)
np.float64(3.0395),np.float64(35.0),np.float64(3.797909407665505),np.float64(1.043554006968641),np.float64(1483.0),np.float64(2.583623693379791),np.float64(34.19),np.float64(-118.4),np.float64(1.913)
np.float64(1.0472),np.float64(15.0),np.float64(5.088),np.float64(1.112),np.float64(1383.0),np.float64(3.688),np.float64(36.72),np.float64(-119.8),np.float64(0.578)
np.float64(5.5),np.float64(21.0),np.float64(7.377005347593583),np.float64(1.0935828877005347),np.float64(1053.0),np.float64(2.8155080213903743),np.float64(38.65),np.float64(-121.31),np.float64(1.657)
