MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(5.3294),np.float64(25.0),np.float64(5.527665317139001),np.float64(1.0026990553306343),np.float64(2027.0),np.float64(2.735492577597841),np.float64(37.29),np.float64(-121.97),np.float64(3.003)
np.float64(2.8),np.float64(20.0),np.float64(5.769423558897243),np.float64(1.0325814536340852),np.float64(1205.0),np.float64(3.020050125313283),np.float64(39.15),np.float64(-121.74),np.float64(0.712)
np.float64(2.7375),np.float64(36.0),np.float64(4.870036101083032),np.float64(1.1245487364620939),np.float64(1544.0),np.float64(2.7870036101083033),np.float64(34.2),np.float64(-118.44),np.float64(2.349)
np.float64(3.0313),np.float64(40.0),np.float64(4.91919191919192),np.float64(1.042929292929293),np.float64(1434.0),np.float64(3.621212121212121),np.float64(37.72),np.float64(-122.4),np.float64(2.191)
np.float64(5.5148),np.float64(15.0),np.float64(5.706783369803063),np.float64(1.0021881838074398),np.float64(1531.0),np.float64(3.350109409190372),np.float64(36.89),np.float64(-121.66),np.float64(2.535)
np.float64(6.2217),np.float64(27.0),np.float64(6.831831831831832),np.float64(1.039039039039039),np.float64(1039.0),np.float64(3.12012012012012),np.float64(33.98),np.float64(-117.98),np.float64(3.335)
np.float64(2.5391),np.float64(33.0),np.float64(4.324324324324325),np.float64(0.972972972972973),np.float64(831.0),np.float64(3.7432432432432434),np.float64(34.05),np.float64(-117.66),np.float64(1.086)
np.float64(5.5843),np.float64(31.0),np.float64(5.203240058910162),np.float64(1.0736377025036818),np.float64(1647.0),np.float64(2.425625920471281),np.float64(33.85),np.float64(-118.38),np.float64(3.846)
np.float64(3.2594),np.float64(36.0),np.float64(4.0595854922279795),np.float64(0.9378238341968912),np.float64(1054.0),np.float64(2.7305699481865284),np.float64(33.88),np.float64(-118.35),np.float64(2.339)
np.float64(5.8966),np.float64(17.0),np.float64(7.33983286908078),np.float64(1.083565459610028),np.float64(994.0),np.float64(2.768802228412256),np.float64(33.02),np.float64(-117.06),np.float64(2.615)
np.float64(5.7128),np.float64(24.0),np.float64(5.307038834951456),np.float64(1.0570388349514563),np.float64(1830.0),np.float64(2.220873786407767),np.float64(33.85),np.float64(-118.39),np.float64(3.662)
np.float64(3.2768),np.float64(44.0),np.float64(5.338289962825279),np.float64(1.0074349442379182),np.float64(850.0),np.float64(3.159851301115242),np.float64(33.95),np.float64(-118.19),np.float64(1.791)
np.float64(6.6827),np.float64(13.0),np.float64(6.916606757728253),np.float64(0.9662113587347232),np.float64(4389.0),np.float64(3.1552839683680807),np.float64(37.7),np.float64(-121.86),np.float64(3.137)
np.float64(1.8214),np.float64(21.0),np.float64(2.966292134831461),np.float64(1.1161048689138577),np.float64(3468.0),np.float64(2.5977528089887643),np.float64(34.06),np.float64(-118.3),np.float64(4.75)
np.float64(6.4696),np.float64(10.0),np.float64(7.217391304347826),np.float64(0.9710144927536232),np.float64(1700.0),np.float64(3.5196687370600412),np.float64(32.97),np.float64(-117.13),np.float64(2.495)
np.float64(2.4609),np.float64(23.0),np.float64(4.344),np.float64(1.072),np.float64(825.0),np.float64(3.3),np.float64(33.83),np.float64(-118.01),np.float64(2.196)
np.float64(5.2649),np.float64(26.0),np.float64(6.88785046728972),np.float64(1.071651090342679),np.float64(1024.0),np.float64(3.190031152647975),np.float64(37.67),np.float64(-121.78),np.float64(1.998)
np.float64(4.1141),np.float64(36.0),np.float64(6.955719557195572),np.float64(1.132841328413284),np.float64(853.0),np.float64(3.1476014760147604),np.float64(37.64),np.float64(-122.09),np.float64(1.731)
np.float64(1.9049),np.float64(10.0),np.float64(3.689655172413793),np.float64(1.1140583554376657),np.float64(1378.0),np.float64(3.6551724137931036),np.float64(33.85),np.float64(-118.29),np.float64(2.222)
np.float64(5.2452),np.float64(4.0),np.float64(5.945010183299389),np.float64(1.0244399185336048),np.float64(1592.0),np.float64(3.2423625254582484),np.float64(37.46),np.float64(-121.14),np.float64(1.619)
np.float64(3.5313),np.float64(46.0),np.float64(4.737024221453288),np.float64(0.9826989619377162),np.float64(766.0),np.float64(2.6505190311418687),np.float64(37.72),np.float64(-122.17),np.float64(1.597)
np.float64(2.1176),np.float64(31.0),np.float64(5.081282624906786),np.float64(1.278150633855332),np.float64(2628.0),np.float64(1.9597315436241611),np.float64(33.81),np.float64(-116.54),np.float64(1.241)
np.float64(3.5682),np.float64(23.0),np.float64(6.026666666666666),np.float64(1.36),np.float64(539.0),np.float64(1.7966666666666666),np.float64(33.61),np.float64(-117.92),np.float64(5.00001)
np.float64(2.2),np.float64(25.0),np.float64(4.503164556962025),np.float64(1.018987341772152),np.float64(2272.0),np.float64(3.5949367088607596),np.float64(32.74),np.float64(-117.11),np.float64(0.987)
np.float64(3.7007),np.float64(26.0),np.float64(6.272311212814645),np.float64(1.032036613272311),np.float64(1217.0),np.float64(2.7848970251716247),np.float64(39.71),np.float64(-121.89),np.float64(1.392)
np.float64(4.9107),np.float64(33.0),np.float64(6.568965517241379),np.float64(0.9885057471264368),np.float64(508.0),np.float64(2.9195402298850577),np.float64(34.02),np.float64(-118.1),np.float64(2.799)
np.float64(3.776),np.float64(52.0),np.float64(6.222222222222222),np.float64(1.101010101010101),np.float64(975.0),np.float64(1.9696969696969697),np.float64(38.57),np.float64(-121.44),np.float64(1.645)
np.float64(3.4705),np.float64(32.0),np.float64(4.869986168741355),np.float64(1.0345781466113417),np.float64(1706.0),np.float64(2.359612724757953),np.float64(38.11),np.float64(-122.57),np.float64(2.286)
np.float64(7.7865),np.float64(34.0),np.float64(6.303258145363409),np.float64(1.005012531328321),np.float64(1079.0),np.float64(2.7042606516290726),np.float64(37.34),np.float64(-122.05),np.float64(4.239)
np.float64(2.6689),np.float64(12.0),np.float64(2.9295154185022025),np.float64(1.0684287812041116),np.float64(7429.0),np.float64(2.181791483113069),np.float64(33.91),np.float64(-118.34),np.float64(1.923)
np.float64(6.8443),np.float64(30.0),np.float64(5.491582491582491),np.float64(1.0437710437710437),np.float64(665.0),np.float64(2.239057239057239),np.float64(33.0),np.float64(-117.31),np.float64(4.925)
np.float64(2.5446),np.float64(13.0),np.float64(4.118918918918919),np.float64(0.9891891891891892),np.float64(994.0),np.float64(2.6864864864864866),np.float64(36.81),np.float64(-119.69),np.float64(0.938)
np.float64(1.6983),np.float64(10.0),np.float64(4.471930906847625),np.float64(1.161011721159778),np.float64(4274.0),np.float64(2.6366440468846393),np.float64(33.95),np.float64(-116.5),np.float64(0.666)
np.float64(3.6875),np.float64(11.0),np.float64(5.486486486486487),np.float64(1.0994208494208495),np.float64(3095.0),np.float64(2.9874517374517375),np.float64(34.08),np.float64(-117.38),np.float64(1.126)
np.float64(4.1591),np.float64(27.0),np.float64(5.381834215167548),np.float64(1.101410934744268),np.float64(3026.0),np.float64(2.6684303350970016),np.float64(37.55),np.float64(-122.0),np.float64(3.324)
np.float64(2.5556),np.float64(52.0),np.float64(5.0227272727272725),np.float64(0.98989898989899),np.float64(985.0),np.float64(2.4873737373737375),np.float64(39.21),np.float64(-122.01),np.float64(0.758)
np.float64(2.5172),np.float64(16.0),np.float64(6.150470219435737),np.float64(1.0956112852664577),np.float64(1325.0),np.float64(2.0768025078369905),np.float64(35.31),np.float64(-120.82),np.float64(2.939)
np.float64(4.0417),np.float64(34.0),np.float64(7.040816326530612),np.float64(1.2142857142857142),np.float64(784.0),np.float64(2.6666666666666665),np.float64(37.96),np.float64(-122.32),np.float64(1.828)
np.float64(7.4574),np.float64(52.0),np.float64(7.434163701067615),np.float64(1.099644128113879),np.float64(883.0),np.float64(3.1423487544483986),np.float64(34.06),np.float64(-118.34),np.float64(5.00001)
np.float64(3.3816),np.float64(15.0),np.float64(5.404710920770878),np.float64(0.961456102783726),np.float64(1374.0),np.float64(2.942184154175589),np.float64(40.57),np.float64(-122.32),np.float64(0.938)
np.float64(2.3636),np.float64(32.0),np.float64(3.633946830265849),np.float64(1.096114519427403),np.float64(1684.0),np.float64(3.443762781186094),np.float64(34.07),np.float64(-118.28),np.float64(1.9)
np.float64(2.6607),np.float64(30.0),np.float64(3.8215384615384616),np.float64(1.04),np.float64(1438.0),np.float64(4.424615384615384),np.float64(37.32),np.float64(-121.88),np.float64(1.693)
np.float64(3.7031),np.float64(36.0),np.float64(6.27683615819209),np.float64(1.03954802259887),np.float64(444.0),np.float64(2.5084745762711864),np.float64(33.81),np.float64(-118.1),np.float64(2.453)
np.float64(3.7875),np.float64(28.0),np.float64(5.599415204678363),np.float64(1.2251461988304093),np.float64(930.0),np.float64(2.719298245614035),np.float64(38.31),np.float64(-122.67),np.float64(2.927)
np.float64(6.0889),np.float64(22.0),np.float64(6.494103773584905),np.float64(0.9917452830188679),np.float64(2785.0),np.float64(3.2841981132075473),np.float64(37.23),np.float64(-121.83),np.float64(2.452)
np.float64(10.0472),np.float64(11.0),np.float64(9.890756302521009),np.float64(1.1596638655462186),np.float64(415.0),np.float64(3.4873949579831933),np.float64(34.18),np.float64(-118.69),np.float64(5.00001)
np.float64(1.7292),np.float64(33.0),np.float64(4.513677811550152),np.float64(1.1367781155015197),np.float64(1544.0),np.float64(4.693009118541034),np.float64(36.62),np.float64(-119.31),np.float64(0.52)
np.float64(2.8194),np.float64(43.0),np.float64(4.665413533834586),np.float64(0.9022556390977443),np.float64(612.0),np.float64(2.300751879699248),np.float64(37.62),np.float64(-121.03),np.float64(0.813)
np.float64(6.6331),np.float64(36.0),np.float64(6.228699551569507),np.float64(1.0089686098654709),np.float64(623.0),np.float64(2.7937219730941703),np.float64(37.29),np.float64(-121.9),np.float64(2.833)
np.float64(1.9271),np.float64(28.0),np.float64(2.753623188405797),np.float64(1.0347826086956522),np.float64(1485.0),np.float64(4.304347826086956),np.float64(34.05),np.float64(-118.21),np.float64(1.364)
np.float64(3.3371),np.float64(36.0),np.float64(4.96697247706422),np.float64(1.0091743119266054),np.float64(1827.0),np.float64(3.3522935779816514),np.float64(38.02),np.float64(-121.89),np.float64(0.946)
np.float64(3.2422),np.float64(33.0),np.float64(4.672199170124482),np.float64(1.107883817427386),np.float64(621.0),np.float64(2.5767634854771786),np.float64(32.74),np.float64(-117.11),np.float64(1.231)
np.float64(4.3397),np.float64(21.0),np.float64(5.373239436619718),np.float64(1.0985915492957747),np.float64(1588.0),np.float64(2.795774647887324),np.float64(33.86),np.float64(-118.1),np.float64(2.681)
np.float64(2.5379),np.float64(33.0),np.float64(5.842677824267782),np.float64(1.1472803347280334),np.float64(5650.0),np.float64(4.7280334728033475),np.float64(33.89),np.float64(-117.28),np.float64(1.527)
np.float64(3.1912),np.float64(42.0),np.float64(4.8514588859416445),np.float64(1.0371352785145889),np.float64(1614.0),np.float64(4.281167108753316),np.float64(33.93),np.float64(-118.19),np.float64(1.464)
np.float64(3.6645),np.float64(16.0),np.float64(6.014018691588785),np.float64(1.030373831775701),np.float64(1041.0),np.float64(2.432242990654206),np.float64(38.47),np.float64(-121.13),np.float64(2.034)
np.float64(2.918),np.float64(20.0),np.float64(3.690578158458244),np.float64(1.0781584582441113),np.float64(2622.0),np.float64(2.8072805139186294),np.float64(34.09),np.float64(-118.14),np.float64(2.087)
np.float64(6.1885),np.float64(10.0),np.float64(6.631578947368421),np.float64(0.9818511796733213),np.float64(1638.0),np.float64(2.972776769509982),np.float64(34.26),np.float64(-119.17),np.float64(2.673)
np.float64(6.448),np.float64(30.0),np.float64(6.641025641025641),np.float64(0.967948717948718),np.float64(467.0),np.float64(2.9935897435897436),np.float64(37.34),np.float64(-122.02),np.float64(3.606)
np.float64(3.3966),np.float64(20.0),np.float64(5.375),np.float64(1.0416666666666667),np.float64(1785.0),np.float64(3.914473684210526),np.float64(33.98),np.float64(-117.48),np.float64(1.15)
np.float64(3.6771),np.float64(31.0),np.float64(4.705263157894737),np.float64(1.068421052631579),np.float64(883.0),np.float64(4.647368421052631),np.float64(33.93),np.float64(-118.05),np.float64(1.415)
np.float64(2.6392),np.float64(26.0),np.float64(3.8322649572649574),np.float64(1.1047008547008548),np.float64(1821.0),np.float64(1.9455128205128205),np.float64(37.78),np.float64(-122.43),np.float64(2.875)
np.float64(2.3762),np.float64(20.0),np.float64(4.214363438520131),np.float64(1.1071817192600653),np.float64(5370.0),np.float64(2.9216539717083787),np.float64(33.13),np.float64(-117.05),np.float64(0.985)
np.float64(3.1435),np.float64(45.0),np.float64(4.695817490494297),np.float64(1.0304182509505704),np.float64(499.0),np.float64(1.897338403041825),np.float64(34.15),np.float64(-118.24),np.float64(2.826)
np.float64(3.1319),np.float64(27.0),np.float64(5.477157360406092),np.float64(1.1269035532994924),np.float64(625.0),np.float64(3.1725888324873095),np.float64(39.97),np.float64(-122.14),np.float64(0.627)
np.float64(1.7204),np.float64(5.0),np.float64(11.29896907216495),np.float64(2.8268041237113404),np.float64(1050.0),np.float64(2.1649484536082473),np.float64(33.84),np.float64(-116.48),np.float64(1.375)
np.float64(3.9688),np.float64(52.0),np.float64(5.135775862068965),np.float64(1.0280172413793103),np.float64(990.0),np.float64(2.1336206896551726),np.float64(37.79),np.float64(-122.47),np.float64(4.833)
np.float64(2.6341),np.float64(15.0),np.float64(4.369281045751634),np.float64(1.065359477124183),np.float64(1172.0),np.float64(3.8300653594771243),np.float64(39.37),np.float64(-121.03),np.float64(0.85)
np.float64(5.0907),np.float64(21.0),np.float64(6.239971346704871),np.float64(1.1060171919770774),np.float64(3173.0),np.float64(2.272922636103152),np.float64(33.54),np.float64(-117.75),np.float64(3.782)
np.float64(3.9219),np.float64(35.0),np.float64(4.76948051948052),np.float64(0.9935064935064936),np.float64(1285.0),np.float64(4.172077922077922),np.float64(34.03),np.float64(-117.92),np.float64(1.595)
np.float64(4.0179),np.float64(42.0),np.float64(5.13681592039801),np.float64(1.0049751243781095),np.float64(1313.0),np.float64(3.2661691542288556),np.float64(34.1),np.float64(-118.05),np.float64(2.743)
np.float64(4.0167),np.float64(35.0),np.float64(4.950261780104712),np.float64(0.9240837696335078),np.float64(1093.0),np.float64(2.8612565445026177),np.float64(34.09),np.float64(-117.93),np.float64(1.655)
np.float64(1.2469),np.float64(33.0),np.float64(4.773255813953488),np.float64(1.052325581395349),np.float64(579.0),np.float64(3.366279069767442),np.float64(35.37),np.float64(-119.01),np.float64(0.467)
np.float64(5.1582),np.float64(26.0),np.float64(6.155688622754491),np.float64(1.0079840319361277),np.float64(1557.0),np.float64(3.1077844311377247),np.float64(37.94),np.float64(-121.96),np.float64(1.947)
np.float64(3.089),np.float64(18.0),np.float64(3.9971264367816093),np.float64(1.0816091954022988),np.float64(2803.0),np.float64(1.610919540229885),np.float64(38.58),np.float64(-121.41),np.float64(1.414)
np.float64(1.4267),np.float64(37.0),np.float64(4.291845493562231),np.float64(1.1201716738197425),np.float64(1092.0),np.float64(4.686695278969957),np.float64(36.96),np.float64(-120.05),np.float64(0.523)
np.float64(1.4113),np.float64(52.0),np.float64(4.295454545454546),np.float64(1.1045454545454545),np.float64(576.0),np.float64(2.618181818181818),np.float64(37.82),np.float64(-122.28),np.float64(0.831)
np.float64(3.5625),np.float64(41.0),np.float64(5.16),np.float64(0.96),np.float64(356.0),np.float64(2.3733333333333335),np.float64(38.62),np.float64(-121.38),np.float64(1.153)
np.float64(4.0813),np.float64(24.0),np.float64(6.0553097345132745),np.float64(1.0564159292035398),np.float64(3020.0),np.float64(3.34070796460177),np.float64(32.72),np.float64(-117.04),np.float64(1.37)
np.float64(4.7159),np.float64(9.0),np.float64(6.402298850574713),np.float64(0.9885057471264368),np.float64(529.0),np.float64(3.0402298850574714),np.float64(37.68),np.float64(-120.97),np.float64(1.637)
np.float64(5.5291),np.float64(52.0),np.float64(5.937984496124031),np.float64(1.049095607235142),np.float64(1203.0),np.float64(3.108527131782946),np.float64(34.14),np.float64(-118.22),np.float64(2.746)
np.float64(3.2031),np.float64(52.0),np.float64(5.477611940298507),np.float64(1.0796019900497513),np.float64(910.0),np.float64(2.263681592039801),np.float64(37.85),np.float64(-122.26),np.float64(2.815)
np.float64(4.1319),np.float64(33.0),np.float64(5.262529832935561),np.float64(1.081145584725537),np.float64(1242.0),np.float64(2.964200477326969),np.float64(34.19),np.float64(-118.54),np.float64(2.037)
np.float64(5.4741),np.float64(24.0),np.float64(6.587798845836768),np.float64(1.0601813685078318),np.float64(4017.0),np.float64(3.3116240725474033),np.float64(37.24),np.float64(-121.84),np.float64(2.388)
np.float64(2.7981),np.float64(22.0),np.float64(4.83623693379791),np.float64(1.170731707317073),np.float64(930.0),np.float64(3.240418118466899),np.float64(33.88),np.float64(-118.36),np.float64(2.75)
np.float64(5.4675),np.float64(32.0),np.float64(6.169934640522876),np.float64(1.0130718954248366),np.float64(1790.0),np.float64(2.9248366013071894),np.float64(37.26),np.float64(-121.91),np.float64(2.611)
np.float64(2.0292),np.float64(18.0),np.float64(4.402750491159136),np.float64(1.068762278978389),np.float64(1521.0),np.float64(2.988212180746562),np.float64(35.11),np.float64(-120.62),np.float64(1.558)
np.float64(3.8676),np.float64(40.0),np.float64(5.514195583596215),np.float64(1.003154574132492),np.float64(914.0),np.float64(2.8832807570977916),np.float64(37.67),np.float64(-122.13),np.float64(1.84)
np.float64(8.0595),np.float64(17.0),np.float64(8.18840579710145),np.float64(1.0579710144927537),np.float64(1052.0),np.float64(3.0492753623188404),np.float64(37.22),np.float64(-121.87),np.float64(4.85)
np.float64(3.1393),np.float64(14.0),np.float64(6.31079478054567),np.float64(1.1553973902728352),np.float64(1947.0),np.float64(2.3096085409252667),np.float64(33.97),np.float64(-116.95),np.float64(1.163)
np.float64(5.049),np.float64(52.0),np.float64(6.382470119521912),np.float64(1.0557768924302788),np.float64(667.0),np.float64(2.6573705179282867),np.float64(34.18),np.float64(-118.29),np.float64(3.235)
np.float64(3.0217),np.float64(52.0),np.float64(4.424242424242424),np.float64(1.0404040404040404),np.float64(176.0),np.float64(1.7777777777777777),np.float64(38.57),np.float64(-121.47),np.float64(2.0)
np.float64(1.8413),np.float64(28.0),np.float64(5.041958041958042),np.float64(1.1643356643356644),np.float64(832.0),np.float64(2.909090909090909),np.float64(39.1),np.float64(-121.57),np.float64(0.623)
np.float64(2.2222),np.float64(34.0),np.float64(4.935064935064935),np.float64(1.0415584415584416),np.float64(1009.0),np.float64(2.620779220779221),np.float64(37.35),np.float64(-120.61),np.float64(0.75)
np.float64(6.5784),np.float64(38.0),np.float64(6.327402135231317),np.float64(1.0249110320284698),np.float64(870.0),np.float64(3.096085409252669),np.float64(34.12),np.float64(-118.02),np.float64(4.085)
np.float64(1.4812),np.float64(39.0),np.float64(5.42483660130719),np.float64(1.1405228758169934),np.float64(1061.0),np.float64(3.4673202614379086),np.float64(36.39),np.float64(-119.23),np.float64(0.535)
np.float64(3.5588),np.float64(50.0),np.float64(5.177458033573141),np.float64(1.0479616306954436),np.float64(1111.0),np.float64(2.6642685851318944),np.float64(37.78),np.float64(-122.48),np.float64(3.464)
np.float64(3.016),np.float64(35.0),np.float64(5.328712871287129),np.float64(1.0732673267326733),np.float64(1409.0),np.float64(2.79009900990099),np.float64(38.02),np.float64(-121.96),np.float64(0.953)
np.float64(5.5591),np.float64(36.0),np.float64(5.410714285714286),np.float64(0.9910714285714286),np.float64(775.0),np.float64(3.4598214285714284),np.float64(33.88),np.float64(-118.26),np.float64(1.365)
np.float64(2.6091),np.float64(21.0),np.float64(3.7839541547277937),np.float64(1.1369627507163325),np.float64(5546.0),np.float64(3.1782234957020057),np.float64(33.9),np.float64(-118.33),np.float64(1.639)
np.float64(3.015),np.float64(39.0),np.float64(4.031339031339031),np.float64(1.0512820512820513),np.float64(1467.0),np.float64(4.17948717948718),np.float64(34.11),np.float64(-118.25),np.float64(1.563)
np.float64(4.1339),np.float64(35.0),np.float64(4.780621572212066),np.float64(0.9597806215722121),np.float64(1312.0),np.float64(2.3985374771480803),np.float64(32.74),np.float64(-117.23),np.float64(2.382)
np.float64(2.6827),np.float64(43.0),np.float64(4.035294117647059),np.float64(0.9882352941176471),np.float64(613.0),np.float64(2.403921568627451),np.float64(34.19),np.float64(-118.34),np.float64(2.199)
np.float64(4.5294),np.float64(18.0),np.float64(5.348457350272232),np.float64(1.014519056261343),np.float64(1820.0),np.float64(3.3030852994555353),np.float64(33.82),np.float64(-118.0),np.float64(2.248)
np.float64(2.1449),np.float64(27.0),np.float64(3.375698324022346),np.float64(1.066340782122905),np.float64(3847.0),np.float64(2.6864525139664805),np.float64(34.18),np.float64(-118.38),np.float64(1.653)
np.float64(4.5568),np.float64(33.0),np.float64(6.1370786516853935),np.float64(1.0247191011235954),np.float64(1263.0),np.float64(2.838202247191011),np.float64(32.8),np.float64(-117.13),np.float64(1.753)
np.float64(0.9365),np.float64(28.0),np.float64(3.043887147335423),np.float64(1.134796238244514),np.float64(1618.0),np.float64(2.5360501567398117),np.float64(37.96),np.float64(-121.28),np.float64(0.525)
np.float64(4.7068),np.float64(6.0),np.float64(5.81031976744186),np.float64(1.059593023255814),np.float64(4771.0),np.float64(3.467296511627907),np.float64(32.62),np.float64(-116.98),np.float64(1.843)
np.float64(5.0754),np.float64(44.0),np.float64(5.196280991735537),np.float64(1.0537190082644627),np.float64(967.0),np.float64(1.9979338842975207),np.float64(34.15),np.float64(-118.4),np.float64(3.745)
np.float64(2.3523),np.float64(28.0),np.float64(5.206896551724138),np.float64(1.0),np.float64(535.0),np.float64(2.3060344827586206),np.float64(37.77),np.float64(-120.86),np.float64(0.947)
np.float64(4.131),np.float64(52.0),np.float64(5.854054054054054),np.float64(1.1432432432432433),np.float64(1072.0),np.float64(2.8972972972972975),np.float64(37.74),np.float64(-122.48),np.float64(3.143)
np.float64(4.0096),np.float64(35.0),np.float64(5.4366925064599485),np.float64(1.0310077519379846),np.float64(1659.0),np.float64(4.286821705426356),np.float64(33.96),np.float64(-118.08),np.float64(1.65)
np.float64(2.125),np.float64(17.0),np.float64(6.876785714285714),np.float64(1.4607142857142856),np.float64(1352.0),np.float64(2.414285714285714),np.float64(40.75),np.float64(-122.79),np.float64(0.717)
np.float64(4.6806),np.float64(41.0),np.float64(5.211805555555555),np.float64(1.0381944444444444),np.float64(629.0),np.float64(2.1840277777777777),np.float64(37.68),np.float64(-121.77),np.float64(2.094)
np.float64(1.7361),np.float64(42.0),np.float64(3.0),np.float64(1.0),np.float64(26.0),np.float64(1.8571428571428572),np.float64(37.39),np.float64(-121.9),np.float64(5.00001)
np.float64(2.888),np.float64(50.0),np.float64(5.105812220566319),np.float64(1.1460506706408347),np.float64(2261.0),np.float64(3.369597615499255),np.float64(37.73),np.float64(-122.42),np.float64(2.464)
np.float64(1.7267),np.float64(19.0),np.float64(6.096605744125326),np.float64(1.3524804177545693),np.float64(1028.0),np.float64(2.6840731070496084),np.float64(39.92),np.float64(-120.09),np.float64(0.607)
np.float64(5.0114),np.float64(18.0),np.float64(5.810623556581986),np.float64(1.120092378752887),np.float64(1128.0),np.float64(2.605080831408776),np.float64(33.87),np.float64(-118.37),np.float64(3.386)
np.float64(4.7946),np.float64(24.0),np.float64(6.311233885819521),np.float64(1.0368324125230202),np.float64(4926.0),np.float64(3.023941068139963),np.float64(33.82),np.float64(-117.84),np.float64(2.512)
np.float64(3.9536),np.float64(26.0),np.float64(4.987878787878788),np.float64(1.0703030303030303),np.float64(2184.0),np.float64(2.6472727272727274),np.float64(33.78),np.float64(-117.95),np.float64(1.91)
np.float64(4.0977),np.float64(48.0),np.float64(5.242063492063492),np.float64(1.0436507936507937),np.float64(506.0),np.float64(2.007936507936508),np.float64(37.8),np.float64(-122.21),np.float64(2.297)
np.float64(3.5711),np.float64(32.0),np.float64(4.707964601769912),np.float64(1.13653603034134),np.float64(1912.0),np.float64(2.4171934260429837),np.float64(34.18),np.float64(-118.4),np.float64(3.127)
np.float64(3.0125),np.float64(15.0),np.float64(10.168591224018476),np.float64(2.0577367205542725),np.float64(1103.0),np.float64(2.5473441108545036),np.float64(38.55),np.float64(-120.25),np.float64(1.117)
np.float64(3.0101),np.float64(12.0),np.float64(4.74845869297164),np.float64(1.0567200986436498),np.float64(2169.0),np.float64(2.6744759556103577),np.float64(34.58),np.float64(-118.08),np.float64(1.163)
np.float64(6.1946),np.float64(27.0),np.float64(5.861486486486487),np.float64(0.9673423423423423),np.float64(2363.0),np.float64(2.661036036036036),np.float64(34.27),np.float64(-118.27),np.float64(2.761)
np.float64(5.8752),np.float64(20.0),np.float64(6.157667386609071),np.float64(1.0583153347732182),np.float64(1192.0),np.float64(2.57451403887689),np.float64(33.66),np.float64(-117.81),np.float64(2.742)
np.float64(5.3889),np.float64(33.0),np.float64(6.078880407124682),np.float64(1.0432569974554708),np.float64(1229.0),np.float64(3.127226463104326),np.float64(33.86),np.float64(-118.11),np.float64(2.349)
np.float64(2.9808),np.float64(38.0),np.float64(5.670588235294118),np.float64(1.1176470588235294),np.float64(928.0),np.float64(3.6392156862745098),np.float64(36.79),np.float64(-120.08),np.float64(0.896)
np.float64(1.4138),np.float64(36.0),np.float64(4.345755693581781),np.float64(1.0559006211180124),np.float64(1845.0),np.float64(3.8198757763975157),np.float64(38.54),np.float64(-121.47),np.float64(0.525)
