MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(3.125),np.float64(40.0),np.float64(5.873267326732673),np.float64(1.0613861386138614),np.float64(1225.0),np.float64(2.4257425742574257),np.float64(38.53),np.float64(-121.49),np.float64(1.306)
np.float64(2.2264),np.float64(24.0),np.float64(3.886128364389234),np.float64(1.0745341614906831),np.float64(898.0),np.float64(1.8592132505175984),np.float64(32.75),np.float64(-117.13),np.float64(1.125)
np.float64(3.0833),np.float64(10.0),np.float64(6.3478260869565215),np.float64(1.1576086956521738),np.float64(1003.0),np.float64(2.7255434782608696),np.float64(40.32),np.float64(-122.23),np.float64(0.813)
np.float64(3.5714),np.float64(8.0),np.float64(3.105598866052445),np.float64(1.1055988660524452),np.float64(2138.0),np.float64(1.5152374202693126),np.float64(34.14),np.float64(-118.37),np.float64(1.979)
np.float64(2.3684),np.float64(17.0),np.float64(4.795857988165681),np.float64(1.0355029585798816),np.float64(706.0),np.float64(2.088757396449704),np.float64(38.57),np.float64(-121.33),np.float64(1.5)
np.float64(3.8398),np.float64(32.0),np.float64(6.23046875),np.float64(1.109375),np.float64(1614.0),np.float64(3.15234375),np.float64(34.12),np.float64(-117.37),np.float64(1.182)
np.float64(3.0926),np.float64(6.0),np.float64(3.67351598173516),np.float64(1.0833333333333333),np.float64(2295.0),np.float64(2.6198630136986303),np.float64(34.24),np.float64(-118.52),np.float64(4.185)
np.float64(2.1977),np.float64(17.0),np.float64(2.7805755395683454),np.float64(1.064748201438849),np.float64(2423.0),np.float64(4.357913669064748),np.float64(34.18),np.float64(-118.44),np.float64(1.542)
np.float64(4.5743),np.float64(28.0),np.float64(4.881230116648992),np.float64(1.0530222693531284),np.float64(2191.0),np.float64(2.323435843054083),np.float64(33.93),np.float64(-118.42),np.float64(3.822)
np.float64(7.978),np.float64(5.0),np.float64(7.995495495495495),np.float64(1.054054054054054),np.float64(726.0),np.float64(3.27027027027027),np.float64(34.04),np.float64(-117.24),np.float64(2.239)
np.float64(8.338),np.float64(52.0),np.float64(8.297101449275363),np.float64(0.9637681159420289),np.float64(334.0),np.float64(2.420289855072464),np.float64(38.54),np.float64(-121.5),np.float64(4.058)
np.float64(8.051),np.float64(19.0),np.float64(7.352459016393443),np.float64(0.9480874316939891),np.float64(1154.0),np.float64(3.1530054644808745),np.float64(32.84),np.float64(-117.22),np.float64(3.636)
np.float64(2.3077),np.float64(40.0),np.float64(3.103151862464183),np.float64(0.9140401146131805),np.float64(1843.0),np.float64(5.28080229226361),np.float64(34.2),np.float64(-119.17),np.float64(1.069)
np.float64(5.9507),np.float64(11.0),np.float64(6.185872279700321),np.float64(1.0224759186585801),np.float64(8721.0),np.float64(3.1113093114520156),np.float64(34.43),np.float64(-118.37),np.float64(2.252)
np.float64(3.6853),np.float64(32.0),np.float64(4.946902654867257),np.float64(1.0442477876106195),np.float64(1021.0),np.float64(3.0117994100294987),np.float64(34.12),np.float64(-117.21),np.float64(0.909)
np.float64(1.8933),np.float64(18.0),np.float64(5.851063829787234),np.float64(1.3368794326241136),np.float64(675.0),np.float64(2.393617021276596),np.float64(40.85),np.float64(-123.13),np.float64(0.847)
np.float64(5.3526),np.float64(15.0),np.float64(6.214765100671141),np.float64(1.0604026845637584),np.float64(906.0),np.float64(3.040268456375839),np.float64(34.07),np.float64(-117.15),np.float64(1.298)
np.float64(3.0),np.float64(34.0),np.float64(6.25531914893617),np.float64(1.0425531914893618),np.float64(147.0),np.float64(3.127659574468085),np.float64(37.5),np.float64(-121.21),np.float64(1.625)
np.float64(2.879),np.float64(52.0),np.float64(3.737864077669903),np.float64(1.1029126213592233),np.float64(867.0),np.float64(1.683495145631068),np.float64(37.77),np.float64(-122.42),np.float64(4.5)
np.float64(3.2285),np.float64(33.0),np.float64(4.267339218158891),np.float64(1.0327868852459017),np.float64(2626.0),np.float64(3.3114754098360657),np.float64(37.57),np.float64(-122.32),np.float64(2.348)
np.float64(2.9),np.float64(46.0),np.float64(4.6394366197183095),np.float64(1.0591549295774647),np.float64(854.0),np.float64(2.4056338028169013),np.float64(37.88),np.float64(-122.3),np.float64(1.448)
np.float64(1.2012),np.float64(27.0),np.float64(4.322857142857143),np.float64(1.0685714285714285),np.float64(839.0),np.float64(2.3971428571428572),np.float64(36.32),np.float64(-119.29),np.float64(0.646)
np.float64(5.8418),np.float64(15.0),np.float64(6.831460674157303),np.float64(0.9325842696629213),np.float64(572.0),np.float64(3.2134831460674156),np.float64(38.0),np.float64(-122.27),np.float64(2.403)
np.float64(1.8828),np.float64(38.0),np.float64(4.7525),np.float64(1.1325),np.float64(1613.0),np.float64(4.0325),np.float64(36.21),np.float64(-119.09),np.float64(0.446)
np.float64(3.968),np.float64(8.0),np.float64(5.995402298850575),np.float64(0.9839080459770115),np.float64(1530.0),np.float64(3.5172413793103448),np.float64(37.37),np.float64(-120.62),np.float64(1.021)
np.float64(3.6121),np.float64(29.0),np.float64(4.006960556844548),np.float64(1.111368909512761),np.float64(741.0),np.float64(1.7192575406032482),np.float64(34.0),np.float64(-118.48),np.float64(5.0)
np.float64(2.8586),np.float64(12.0),np.float64(5.082983193277311),np.float64(1.0021008403361344),np.float64(1708.0),np.float64(1.7941176470588236),np.float64(33.14),np.float64(-117.21),np.float64(1.633)
np.float64(3.1483),np.float64(26.0),np.float64(3.947867298578199),np.float64(1.046716316858497),np.float64(4738.0),np.float64(3.2078537576167907),np.float64(33.65),np.float64(-117.93),np.float64(2.13)
np.float64(4.8409),np.float64(31.0),np.float64(4.6755852842809364),np.float64(0.9130434782608695),np.float64(884.0),np.float64(2.9565217391304346),np.float64(34.62),np.float64(-118.32),np.float64(2.649)
np.float64(2.8958),np.float64(10.0),np.float64(3.5535714285714284),np.float64(0.7321428571428571),np.float64(61.0),np.float64(1.0892857142857142),np.float64(33.93),np.float64(-118.37),np.float64(2.458)
np.float64(3.1103),np.float64(44.0),np.float64(4.661849710982659),np.float64(0.9797687861271677),np.float64(776.0),np.float64(2.2427745664739884),np.float64(37.71),np.float64(-122.13),np.float64(1.889)
np.float64(2.4922),np.float64(19.0),np.float64(5.238721804511278),np.float64(1.086466165413534),np.float64(1208.0),np.float64(2.2706766917293235),np.float64(37.95),np.float64(-120.42),np.float64(0.987)
np.float64(3.0139),np.float64(45.0),np.float64(4.796610169491525),np.float64(1.0677966101694916),np.float64(1076.0),np.float64(2.2796610169491527),np.float64(38.23),np.float64(-122.63),np.float64(1.941)
np.float64(8.3014),np.float64(21.0),np.float64(6.238137082601054),np.float64(0.9718804920913884),np.float64(2401.0),np.float64(2.109841827768014),np.float64(37.86),np.float64(-122.22),np.float64(3.585)
np.float64(4.4209),np.float64(33.0),np.float64(5.709864603481625),np.float64(1.0928433268858802),np.float64(1264.0),np.float64(2.4448742746615086),np.float64(36.49),np.float64(-121.74),np.float64(2.746)
np.float64(6.4994),np.float64(18.0),np.float64(6.634080717488789),np.float64(1.0197309417040359),np.float64(3126.0),np.float64(2.8035874439461885),np.float64(37.66),np.float64(-121.9),np.float64(3.23)
np.float64(3.8875),np.float64(40.0),np.float64(5.6103896103896105),np.float64(1.3246753246753247),np.float64(264.0),np.float64(3.4285714285714284),np.float64(37.64),np.float64(-122.12),np.float64(2.281)
np.float64(2.9821),np.float64(46.0),np.float64(4.398963730569948),np.float64(0.9922279792746114),np.float64(726.0),np.float64(1.8808290155440415),np.float64(38.55),np.float64(-121.44),np.float64(0.97)
np.float64(15.0001),np.float64(17.0),np.float64(8.52037617554859),np.float64(1.0219435736677116),np.float64(1011.0),np.float64(3.169278996865204),np.float64(32.99),np.float64(-117.23),np.float64(5.00001)
np.float64(1.5114),np.float64(39.0),np.float64(4.59927797833935),np.float64(1.0180505415162455),np.float64(975.0),np.float64(3.51985559566787),np.float64(33.92),np.float64(-118.28),np.float64(0.904)
np.float64(2.5333),np.float64(5.0),np.float64(3.7142857142857144),np.float64(1.3928571428571428),np.float64(132.0),np.float64(2.357142857142857),np.float64(35.23),np.float64(-115.75),np.float64(0.75)
np.float64(1.4886),np.float64(50.0),np.float64(4.0251572327044025),np.float64(1.1111111111111112),np.float64(1525.0),np.float64(3.19706498951782),np.float64(37.78),np.float64(-122.22),np.float64(1.288)
np.float64(4.8623),np.float64(18.0),np.float64(11.22844827586207),np.float64(1.9655172413793103),np.float64(1301.0),np.float64(2.8038793103448274),np.float64(34.34),np.float64(-117.61),np.float64(1.769)
np.float64(3.038),np.float64(33.0),np.float64(5.504249291784703),np.float64(1.246458923512748),np.float64(1526.0),np.float64(4.3229461756373935),np.float64(34.14),np.float64(-117.95),np.float64(1.375)
np.float64(2.9091),np.float64(23.0),np.float64(6.794223826714801),np.float64(1.4945848375451263),np.float64(673.0),np.float64(2.4296028880866425),np.float64(38.93),np.float64(-119.99),np.float64(1.419)
np.float64(1.625),np.float64(52.0),np.float64(2.7777777777777777),np.float64(0.5555555555555556),np.float64(14.0),np.float64(1.5555555555555556),np.float64(32.66),np.float64(-117.11),np.float64(1.188)
np.float64(2.0375),np.float64(26.0),np.float64(7.12),np.float64(1.6),np.float64(55.0),np.float64(2.2),np.float64(41.21),np.float64(-122.34),np.float64(0.575)
np.float64(3.6111),np.float64(48.0),np.float64(3.836206896551724),np.float64(1.0991379310344827),np.float64(434.0),np.float64(1.8706896551724137),np.float64(34.07),np.float64(-118.35),np.float64(4.5)
np.float64(7.0516),np.float64(37.0),np.float64(5.375609756097561),np.float64(1.0439024390243903),np.float64(807.0),np.float64(1.9682926829268292),np.float64(33.62),np.float64(-117.93),np.float64(5.00001)
np.float64(4.4695),np.float64(23.0),np.float64(6.677536231884058),np.float64(0.9891304347826086),np.float64(818.0),np.float64(2.963768115942029),np.float64(38.71),np.float64(-121.22),np.float64(2.147)
np.float64(5.0855),np.float64(15.0),np.float64(6.039007092198582),np.float64(1.1347517730496455),np.float64(587.0),np.float64(2.0815602836879434),np.float64(32.86),np.float64(-117.23),np.float64(2.098)
np.float64(3.1607),np.float64(18.0),np.float64(9.31496062992126),np.float64(2.858267716535433),np.float64(374.0),np.float64(2.9448818897637796),np.float64(33.07),np.float64(-114.98),np.float64(0.575)
np.float64(6.8642),np.float64(21.0),np.float64(7.315545243619489),np.float64(0.9535962877030162),np.float64(1318.0),np.float64(3.0580046403712298),np.float64(37.94),np.float64(-121.95),np.float64(2.854)
np.float64(4.5417),np.float64(45.0),np.float64(6.395017793594306),np.float64(1.0782918149466192),np.float64(870.0),np.float64(3.096085409252669),np.float64(37.19),np.float64(-121.8),np.float64(4.345)
np.float64(3.1047),np.float64(32.0),np.float64(4.5),np.float64(0.9984076433121019),np.float64(1767.0),np.float64(2.8136942675159236),np.float64(38.4),np.float64(-122.68),np.float64(1.414)
np.float64(1.7054),np.float64(39.0),np.float64(3.9008264462809916),np.float64(1.0033057851239668),np.float64(2047.0),np.float64(3.3834710743801653),np.float64(37.63),np.float64(-120.97),np.float64(0.588)
np.float64(14.2959),np.float64(52.0),np.float64(8.172727272727272),np.float64(0.8727272727272727),np.float64(304.0),np.float64(2.7636363636363637),np.float64(37.79),np.float64(-122.46),np.float64(5.00001)
np.float64(2.2888),np.float64(46.0),np.float64(5.317865429234339),np.float64(1.0951276102088168),np.float64(970.0),np.float64(2.2505800464037122),np.float64(38.16),np.float64(-121.69),np.float64(0.949)
np.float64(3.2943),np.float64(32.0),np.float64(4.907788719785139),np.float64(1.1199641897940913),np.float64(3426.0),np.float64(3.0671441360787823),np.float64(34.08),np.float64(-117.9),np.float64(2.044)
np.float64(3.5865),np.float64(52.0),np.float64(3.731034482758621),np.float64(1.0827586206896551),np.float64(240.0),np.float64(1.6551724137931034),np.float64(36.62),np.float64(-121.91),np.float64(2.9)
np.float64(3.3274),np.float64(26.0),np.float64(3.9134615384615383),np.float64(1.0560897435897436),np.float64(1134.0),np.float64(1.8173076923076923),np.float64(32.8),np.float64(-117.25),np.float64(2.955)
np.float64(5.76),np.float64(9.0),np.float64(6.305709023941068),np.float64(1.0736648250460405),np.float64(1460.0),np.float64(2.6887661141804786),np.float64(38.0),np.float64(-122.11),np.float64(2.126)
np.float64(3.2462),np.float64(37.0),np.float64(4.191219512195122),np.float64(1.062439024390244),np.float64(2100.0),np.float64(2.048780487804878),np.float64(37.97),np.float64(-122.51),np.float64(3.294)
np.float64(3.5625),np.float64(34.0),np.float64(3.948186528497409),np.float64(0.9430051813471503),np.float64(611.0),np.float64(3.1658031088082903),np.float64(37.38),np.float64(-121.84),np.float64(2.018)
np.float64(3.9647),np.float64(12.0),np.float64(5.629518072289157),np.float64(1.069277108433735),np.float64(2337.0),np.float64(3.519578313253012),np.float64(36.14),np.float64(-121.2),np.float64(1.35)
np.float64(3.7857),np.float64(39.0),np.float64(5.6635071090047395),np.float64(1.052132701421801),np.float64(1246.0),np.float64(2.9526066350710902),np.float64(34.06),np.float64(-118.14),np.float64(2.457)
np.float64(2.6607),np.float64(22.0),np.float64(6.508021390374331),np.float64(1.1978609625668448),np.float64(537.0),np.float64(2.871657754010695),np.float64(39.34),np.float64(-121.67),np.float64(0.846)
np.float64(5.532),np.float64(47.0),np.float64(6.345454545454546),np.float64(0.9818181818181818),np.float64(753.0),np.float64(2.7381818181818183),np.float64(34.16),np.float64(-118.01),np.float64(3.185)
np.float64(2.0901),np.float64(27.0),np.float64(4.06),np.float64(1.1311111111111112),np.float64(852.0),np.float64(1.8933333333333333),np.float64(38.56),np.float64(-121.37),np.float64(0.525)
np.float64(4.9962),np.float64(26.0),np.float64(6.104553119730186),np.float64(1.0236087689713322),np.float64(2000.0),np.float64(3.372681281618887),np.float64(32.62),np.float64(-117.04),np.float64(1.56)
np.float64(2.619),np.float64(44.0),np.float64(3.30142566191446),np.float64(0.9205702647657841),np.float64(1354.0),np.float64(2.7576374745417516),np.float64(37.79),np.float64(-122.2),np.float64(1.347)
np.float64(2.6944),np.float64(17.0),np.float64(5.1475195822454305),np.float64(1.1005221932114881),np.float64(1995.0),np.float64(2.60443864229765),np.float64(32.74),np.float64(-116.98),np.float64(1.583)
np.float64(4.0764),np.float64(32.0),np.float64(4.979716024340771),np.float64(1.127789046653144),np.float64(989.0),np.float64(2.006085192697769),np.float64(34.16),np.float64(-118.36),np.float64(3.25)
np.float64(2.7109),np.float64(37.0),np.float64(4.292),np.float64(1.06),np.float64(1197.0),np.float64(4.788),np.float64(33.91),np.float64(-118.21),np.float64(1.33)
np.float64(0.75),np.float64(52.0),np.float64(2.823529411764706),np.float64(0.9117647058823529),np.float64(191.0),np.float64(5.617647058823529),np.float64(37.8),np.float64(-122.28),np.float64(1.625)
np.float64(5.6826),np.float64(44.0),np.float64(4.748387096774193),np.float64(0.8870967741935484),np.float64(820.0),np.float64(2.6451612903225805),np.float64(37.74),np.float64(-122.49),np.float64(3.0)
np.float64(5.3903),np.float64(29.0),np.float64(6.451476793248945),np.float64(1.029535864978903),np.float64(1197.0),np.float64(2.5253164556962027),np.float64(33.75),np.float64(-117.8),np.float64(2.866)
np.float64(8.1586),np.float64(36.0),np.float64(6.954451345755694),np.float64(1.020703933747412),np.float64(1298.0),np.float64(2.6873706004140785),np.float64(37.86),np.float64(-122.16),np.float64(4.043)
np.float64(3.925),np.float64(52.0),np.float64(4.635944700460829),np.float64(1.055299539170507),np.float64(1314.0),np.float64(3.0276497695852536),np.float64(34.13),np.float64(-118.19),np.float64(1.804)
np.float64(3.6106),np.float64(18.0),np.float64(4.3934681181959565),np.float64(1.026438569206843),np.float64(1590.0),np.float64(2.472783825816485),np.float64(33.92),np.float64(-117.95),np.float64(1.536)
np.float64(5.3226),np.float64(18.0),np.float64(5.567741935483871),np.float64(0.8903225806451613),np.float64(1186.0),np.float64(3.825806451612903),np.float64(37.6),np.float64(-122.06),np.float64(2.317)
np.float64(2.07),np.float64(52.0),np.float64(4.205387205387205),np.float64(1.0336700336700337),np.float64(1223.0),np.float64(4.117845117845118),np.float64(34.04),np.float64(-118.2),np.float64(1.363)
np.float64(4.5032),np.float64(19.0),np.float64(5.754475703324808),np.float64(1.0421994884910486),np.float64(2456.0),np.float64(3.1406649616368285),np.float64(32.95),np.float64(-117.03),np.float64(1.689)
np.float64(3.5129),np.float64(34.0),np.float64(5.234072022160665),np.float64(1.0609418282548477),np.float64(2356.0),np.float64(3.263157894736842),np.float64(38.01),np.float64(-121.9),np.float64(1.106)
np.float64(3.8203),np.float64(17.0),np.float64(6.1923076923076925),np.float64(1.1121794871794872),np.float64(874.0),np.float64(2.801282051282051),np.float64(34.86),np.float64(-120.43),np.float64(1.415)
np.float64(1.6023),np.float64(35.0),np.float64(6.323529411764706),np.float64(1.3235294117647058),np.float64(100.0),np.float64(2.9411764705882355),np.float64(37.95),np.float64(-122.37),np.float64(0.813)
np.float64(1.4097),np.float64(37.0),np.float64(4.017991004497751),np.float64(1.103448275862069),np.float64(1925.0),np.float64(2.886056971514243),np.float64(37.76),np.float64(-122.2),np.float64(0.846)
np.float64(2.5852),np.float64(38.0),np.float64(4.346153846153846),np.float64(1.083916083916084),np.float64(788.0),np.float64(2.7552447552447554),np.float64(34.02),np.float64(-118.13),np.float64(1.851)
np.float64(2.4012),np.float64(5.0),np.float64(5.766633565044687),np.float64(1.1737835153922542),np.float64(2602.0),np.float64(2.5839126117179743),np.float64(34.71),np.float64(-118.09),np.float64(1.594)
np.float64(2.5804),np.float64(25.0),np.float64(5.213197969543147),np.float64(1.0744500846023688),np.float64(1830.0),np.float64(3.0964467005076144),np.float64(35.27),np.float64(-119.07),np.float64(0.979)
np.float64(5.308),np.float64(15.0),np.float64(6.147668393782383),np.float64(0.9430051813471503),np.float64(1280.0),np.float64(3.316062176165803),np.float64(36.89),np.float64(-119.67),np.float64(1.675)
np.float64(3.5464),np.float64(15.0),np.float64(5.06509253350351),np.float64(1.0433950223356732),np.float64(4390.0),np.float64(2.801531589023612),np.float64(38.24),np.float64(-122.07),np.float64(1.298)
np.float64(6.9133),np.float64(8.0),np.float64(5.976470588235294),np.float64(1.026470588235294),np.float64(862.0),np.float64(2.5352941176470587),np.float64(33.68),np.float64(-117.8),np.float64(2.741)
np.float64(3.3482),np.float64(30.0),np.float64(5.680412371134021),np.float64(0.979381443298969),np.float64(800.0),np.float64(2.7491408934707904),np.float64(37.67),np.float64(-121.09),np.float64(2.2)
np.float64(4.9516),np.float64(3.0),np.float64(7.338559163867115),np.float64(1.1590145576707727),np.float64(16305.0),np.float64(3.043113101903695),np.float64(38.43),np.float64(-121.44),np.float64(1.537)
np.float64(2.4597),np.float64(49.0),np.float64(4.7280334728033475),np.float64(1.0209205020920502),np.float64(607.0),np.float64(2.5397489539748954),np.float64(37.85),np.float64(-122.28),np.float64(0.938)
np.float64(3.162),np.float64(26.0),np.float64(3.576452599388379),np.float64(1.0764525993883791),np.float64(1283.0),np.float64(1.9617737003058104),np.float64(37.56),np.float64(-122.32),np.float64(4.15)
np.float64(5.3254),np.float64(32.0),np.float64(5.786259541984733),np.float64(1.0330788804071247),np.float64(982.0),np.float64(2.4987277353689565),np.float64(34.29),np.float64(-119.27),np.float64(3.852)
np.float64(4.5478),np.float64(45.0),np.float64(5.884),np.float64(1.02),np.float64(670.0),np.float64(2.68),np.float64(33.99),np.float64(-118.06),np.float64(1.88)
np.float64(5.9401),np.float64(34.0),np.float64(6.226950354609929),np.float64(0.9739952718676123),np.float64(1114.0),np.float64(2.6335697399527187),np.float64(34.24),np.float64(-118.5),np.float64(3.153)
np.float64(6.0701),np.float64(23.0),np.float64(7.390804597701149),np.float64(1.0620689655172413),np.float64(1411.0),np.float64(3.2436781609195404),np.float64(34.05),np.float64(-117.16),np.float64(1.499)
np.float64(2.125),np.float64(8.0),np.float64(4.827586206896552),np.float64(0.9655172413793104),np.float64(84.0),np.float64(2.896551724137931),np.float64(39.71),np.float64(-121.78),np.float64(1.792)
np.float64(2.9063),np.float64(33.0),np.float64(5.252918287937743),np.float64(1.0311284046692606),np.float64(1251.0),np.float64(4.867704280155642),np.float64(34.08),np.float64(-117.73),np.float64(1.152)
np.float64(2.5511),np.float64(25.0),np.float64(4.327464788732394),np.float64(1.0941901408450705),np.float64(2140.0),np.float64(1.8838028169014085),np.float64(38.61),np.float64(-121.35),np.float64(1.341)
np.float64(3.375),np.float64(52.0),np.float64(4.011904761904762),np.float64(1.0714285714285714),np.float64(647.0),np.float64(3.8511904761904763),np.float64(37.79),np.float64(-122.24),np.float64(1.161)
np.float64(4.0515),np.float64(26.0),np.float64(5.291845493562231),np.float64(0.9599427753934192),np.float64(2388.0),np.float64(3.4163090128755367),np.float64(38.15),np.float64(-122.26),np.float64(1.219)
np.float64(4.2656),np.float64(22.0),np.float64(6.6970740103270225),np.float64(1.1308089500860585),np.float64(1727.0),np.float64(2.972461273666093),np.float64(34.4),np.float64(-119.29),np.float64(2.414)
np.float64(3.0324),np.float64(28.0),np.float64(5.066246056782334),np.float64(1.0094637223974763),np.float64(1158.0),np.float64(3.6529968454258674),np.float64(36.22),np.float64(-119.08),np.float64(0.556)
np.float64(13.4196),np.float64(33.0),np.float64(8.25531914893617),np.float64(1.0292553191489362),np.float64(1111.0),np.float64(2.9547872340425534),np.float64(34.15),np.float64(-118.5),np.float64(5.00001)
np.float64(5.1155),np.float64(34.0),np.float64(5.43213728549142),np.float64(0.9578783151326054),np.float64(2227.0),np.float64(3.4742589703588145),np.float64(33.81),np.float64(-118.02),np.float64(2.009)
np.float64(4.8717),np.float64(27.0),np.float64(7.032454361054767),np.float64(1.105476673427992),np.float64(1798.0),np.float64(3.6470588235294117),np.float64(34.26),np.float64(-118.74),np.float64(2.041)
np.float64(1.8625),np.float64(40.0),np.float64(2.4220532319391634),np.float64(1.038022813688213),np.float64(1150.0),np.float64(4.3726235741444865),np.float64(34.06),np.float64(-118.26),np.float64(1.313)
np.float64(2.6328),np.float64(31.0),np.float64(4.468978102189781),np.float64(1.0857664233576643),np.float64(1801.0),np.float64(3.2864963503649633),np.float64(37.95),np.float64(-122.35),np.float64(1.103)
np.float64(4.0781),np.float64(36.0),np.float64(5.605263157894737),np.float64(0.9736842105263158),np.float64(699.0),np.float64(2.6278195488721803),np.float64(33.85),np.float64(-118.15),np.float64(2.173)
np.float64(11.5199),np.float64(3.0),np.float64(7.682926829268292),np.float64(0.9349593495934959),np.float64(337.0),np.float64(2.7398373983739837),np.float64(33.69),np.float64(-118.01),np.float64(5.00001)
np.float64(2.2303),np.float64(36.0),np.float64(3.0902394106813995),np.float64(1.1160220994475138),np.float64(1645.0),np.float64(3.029465930018416),np.float64(37.8),np.float64(-122.25),np.float64(1.167)
np.float64(6.68),np.float64(10.0),np.float64(7.329015544041451),np.float64(1.0207253886010363),np.float64(1510.0),np.float64(3.911917098445596),np.float64(37.33),np.float64(-121.78),np.float64(3.595)
np.float64(6.6739),np.float64(45.0),np.float64(5.7926829268292686),np.float64(1.0170731707317073),np.float64(751.0),np.float64(1.8317073170731708),np.float64(34.13),np.float64(-118.34),np.float64(5.00001)
np.float64(2.3523),np.float64(37.0),np.float64(3.8008595988538683),np.float64(1.0802292263610316),np.float64(1087.0),np.float64(1.5573065902578798),np.float64(33.77),np.float64(-118.18),np.float64(3.25)
np.float64(3.1551),np.float64(27.0),np.float64(4.630541871921182),np.float64(1.083743842364532),np.float64(2022.0),np.float64(2.4901477832512313),np.float64(34.18),np.float64(-118.42),np.float64(2.256)
np.float64(1.0521),np.float64(40.0),np.float64(4.451882845188284),np.float64(1.112970711297071),np.float64(912.0),np.float64(3.8158995815899583),np.float64(37.94),np.float64(-122.37),np.float64(0.691)
np.float64(4.5),np.float64(52.0),np.float64(6.5),np.float64(1.7),np.float64(24.0),np.float64(2.4),np.float64(36.96),np.float64(-122.06),np.float64(2.583)
np.float64(3.8355),np.float64(34.0),np.float64(4.914798206278027),np.float64(0.9910313901345291),np.float64(574.0),np.float64(2.5739910313901344),np.float64(32.73),np.float64(-117.11),np.float64(1.267)
np.float64(4.6563),np.float64(7.0),np.float64(3.933530280649926),np.float64(0.948301329394387),np.float64(1367.0),np.float64(2.019202363367799),np.float64(33.87),np.float64(-117.87),np.float64(1.624)
np.float64(2.7266),np.float64(45.0),np.float64(4.763993948562784),np.float64(0.9667170953101362),np.float64(1160.0),np.float64(1.7549167927382754),np.float64(32.76),np.float64(-117.17),np.float64(3.542)
np.float64(3.5469),np.float64(28.0),np.float64(5.863013698630137),np.float64(1.2100456621004567),np.float64(628.0),np.float64(2.867579908675799),np.float64(38.02),np.float64(-122.93),np.float64(2.0)
np.float64(3.4762),np.float64(52.0),np.float64(5.305084745762712),np.float64(1.0932203389830508),np.float64(979.0),np.float64(2.0741525423728815),np.float64(37.76),np.float64(-122.24),np.float64(2.44)
np.float64(4.2353),np.float64(31.0),np.float64(4.200743494423792),np.float64(1.0260223048327137),np.float64(1533.0),np.float64(5.698884758364312),np.float64(34.27),np.float64(-118.43),np.float64(1.568)
