MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(3.0),np.float64(5.0),np.float64(5.484725050916497),np.float64(1.034623217922607),np.float64(1785.0),np.float64(3.635437881873727),np.float64(36.08),np.float64(-119.07),np.float64(0.71)
np.float64(2.7256),np.float64(36.0),np.float64(5.6396103896103895),np.float64(1.047077922077922),np.float64(1679.0),np.float64(2.7256493506493507),np.float64(35.34),np.float64(-119.03),np.float64(0.719)
np.float64(3.12),np.float64(52.0),np.float64(4.797527047913447),np.float64(1.061823802163833),np.float64(1157.0),np.float64(1.7882534775888717),np.float64(37.84),np.float64(-122.25),np.float64(2.414)
np.float64(4.3553),np.float64(42.0),np.float64(6.449685534591195),np.float64(1.050314465408805),np.float64(878.0),np.float64(2.761006289308176),np.float64(38.15),np.float64(-121.36),np.float64(1.857)
np.float64(4.6705),np.float64(19.0),np.float64(6.3225030084235865),np.float64(1.075812274368231),np.float64(2155.0),np.float64(2.593261131167268),np.float64(35.36),np.float64(-119.07),np.float64(1.107)
np.float64(1.4688),np.float64(16.0),np.float64(4.7611940298507465),np.float64(1.0149253731343284),np.float64(212.0),np.float64(3.1641791044776117),np.float64(33.99),np.float64(-116.79),np.float64(0.9)
np.float64(4.6726),np.float64(6.0),np.float64(5.7303030303030305),np.float64(1.0333333333333334),np.float64(969.0),np.float64(2.9363636363636365),np.float64(36.81),np.float64(-119.87),np.float64(1.078)
np.float64(7.8711),np.float64(34.0),np.float64(7.923287671232877),np.float64(1.1315068493150684),np.float64(903.0),np.float64(2.473972602739726),np.float64(37.25),np.float64(-122.03),np.float64(5.00001)
np.float64(2.1441),np.float64(22.0),np.float64(4.193979933110368),np.float64(1.112876254180602),np.float64(3222.0),np.float64(2.6939799331103678),np.float64(32.61),np.float64(-117.07),np.float64(1.355)
np.float64(2.675),np.float64(25.0),np.float64(6.323741007194244),np.float64(1.2841726618705036),np.float64(689.0),np.float64(2.4784172661870505),np.float64(38.92),np.float64(-120.01),np.float64(1.042)
np.float64(5.7934),np.float64(27.0),np.float64(7.25050505050505),np.float64(1.0242424242424242),np.float64(1484.0),np.float64(2.997979797979798),np.float64(33.78),np.float64(-117.81),np.float64(2.705)
np.float64(2.8229),np.float64(16.0),np.float64(4.700389105058366),np.float64(1.0992217898832686),np.float64(1750.0),np.float64(3.404669260700389),np.float64(34.06),np.float64(-118.11),np.float64(1.637)
np.float64(2.8301),np.float64(49.0),np.float64(4.412987012987013),np.float64(1.0597402597402596),np.float64(768.0),np.float64(1.9948051948051948),np.float64(37.73),np.float64(-122.16),np.float64(1.716)
np.float64(3.4773),np.float64(36.0),np.float64(5.452768729641694),np.float64(1.006514657980456),np.float64(818.0),np.float64(2.6644951140065145),np.float64(32.62),np.float64(-117.08),np.float64(1.504)
np.float64(4.8526),np.float64(16.0),np.float64(5.953068592057762),np.float64(1.0036101083032491),np.float64(993.0),np.float64(3.5848375451263537),np.float64(33.14),np.float64(-117.13),np.float64(1.707)
np.float64(3.3571),np.float64(17.0),np.float64(6.083333333333333),np.float64(1.1027131782945736),np.float64(1612.0),np.float64(3.124031007751938),np.float64(34.06),np.float64(-117.38),np.float64(1.123)
np.float64(4.7857),np.float64(14.0),np.float64(5.9714285714285715),np.float64(1.0653061224489795),np.float64(881.0),np.float64(3.595918367346939),np.float64(34.02),np.float64(-117.59),np.float64(1.525)
np.float64(2.7656),np.float64(31.0),np.float64(5.404166666666667),np.float64(1.0791666666666666),np.float64(765.0),np.float64(3.1875),np.float64(38.9),np.float64(-121.28),np.float64(0.936)
np.float64(4.5),np.float64(36.0),np.float64(4.94044665012407),np.float64(0.9826302729528535),np.float64(1306.0),np.float64(3.240694789081886),np.float64(33.95),np.float64(-118.09),np.float64(1.666)
np.float64(2.9559),np.float64(13.0),np.float64(3.972491909385113),np.float64(1.0695792880258899),np.float64(1975.0),np.float64(3.1957928802588995),np.float64(33.9),np.float64(-118.3),np.float64(1.736)
np.float64(2.3187),np.float64(34.0),np.float64(5.184729064039409),np.float64(1.0935960591133005),np.float64(780.0),np.float64(1.9211822660098523),np.float64(32.85),np.float64(-117.27),np.float64(4.889)
np.float64(4.4107),np.float64(26.0),np.float64(6.4275037369207775),np.float64(1.1464872944693572),np.float64(1557.0),np.float64(2.327354260089686),np.float64(33.77),np.float64(-116.47),np.float64(1.225)
np.float64(2.1574),np.float64(35.0),np.float64(4.7297650130548305),np.float64(1.097911227154047),np.float64(2721.0),np.float64(3.552219321148825),np.float64(33.92),np.float64(-117.28),np.float64(0.869)
np.float64(2.2607),np.float64(40.0),np.float64(2.7309236947791167),np.float64(1.0963855421686748),np.float64(995.0),np.float64(3.995983935742972),np.float64(34.07),np.float64(-118.26),np.float64(1.656)
np.float64(6.3199),np.float64(23.0),np.float64(6.909407665505227),np.float64(0.975609756097561),np.float64(978.0),np.float64(3.407665505226481),np.float64(34.3),np.float64(-118.71),np.float64(2.367)
np.float64(4.4292),np.float64(17.0),np.float64(4.950965824665676),np.float64(1.1322436849925706),np.float64(1797.0),np.float64(2.6701337295690935),np.float64(34.18),np.float64(-119.22),np.float64(2.312)
np.float64(3.6),np.float64(48.0),np.float64(4.988919667590028),np.float64(0.9778393351800554),np.float64(1071.0),np.float64(2.966759002770083),np.float64(36.92),np.float64(-121.75),np.float64(1.945)
np.float64(6.2263),np.float64(52.0),np.float64(6.228260869565218),np.float64(1.108695652173913),np.float64(232.0),np.float64(2.5217391304347827),np.float64(37.39),np.float64(-122.33),np.float64(5.00001)
np.float64(1.8801),np.float64(26.0),np.float64(4.634464751958225),np.float64(1.0861618798955615),np.float64(1217.0),np.float64(3.177545691906005),np.float64(36.42),np.float64(-119.1),np.float64(0.576)
np.float64(5.6254),np.float64(35.0),np.float64(5.639810426540285),np.float64(0.957345971563981),np.float64(1212.0),np.float64(2.8720379146919433),np.float64(33.87),np.float64(-118.32),np.float64(2.838)
np.float64(2.5111),np.float64(49.0),np.float64(4.886792452830188),np.float64(0.9643605870020965),np.float64(1290.0),np.float64(2.7044025157232703),np.float64(36.75),np.float64(-119.75),np.float64(0.554)
np.float64(3.2016),np.float64(37.0),np.float64(5.899736147757256),np.float64(0.9815303430079155),np.float64(974.0),np.float64(2.569920844327177),np.float64(39.75),np.float64(-121.82),np.float64(0.97)
np.float64(7.8904),np.float64(33.0),np.float64(7.082802547770701),np.float64(1.0047770700636942),np.float64(1675.0),np.float64(2.667197452229299),np.float64(37.95),np.float64(-122.52),np.float64(4.688)
np.float64(2.6734),np.float64(31.0),np.float64(3.705229793977813),np.float64(1.0332805071315372),np.float64(3289.0),np.float64(5.212361331220285),np.float64(33.74),np.float64(-117.87),np.float64(1.585)
np.float64(7.5674),np.float64(14.0),np.float64(6.477611940298507),np.float64(1.1059701492537313),np.float64(1505.0),np.float64(2.246268656716418),np.float64(33.61),np.float64(-117.85),np.float64(5.00001)
np.float64(3.9191),np.float64(36.0),np.float64(6.110062893081761),np.float64(1.059748427672956),np.float64(711.0),np.float64(2.2358490566037736),np.float64(38.45),np.float64(-122.69),np.float64(1.83)
np.float64(5.4248),np.float64(15.0),np.float64(5.2927756653992395),np.float64(1.015209125475285),np.float64(681.0),np.float64(2.5893536121673004),np.float64(33.7),np.float64(-117.77),np.float64(1.872)
np.float64(4.0583),np.float64(32.0),np.float64(5.593220338983051),np.float64(1.071186440677966),np.float64(904.0),np.float64(3.064406779661017),np.float64(37.72),np.float64(-122.41),np.float64(2.362)
np.float64(3.5893),np.float64(52.0),np.float64(4.7074626865671645),np.float64(1.0238805970149254),np.float64(836.0),np.float64(2.4955223880597015),np.float64(34.27),np.float64(-119.27),np.float64(2.066)
np.float64(3.5),np.float64(12.0),np.float64(5.751054852320675),np.float64(1.090717299578059),np.float64(1351.0),np.float64(2.850210970464135),np.float64(37.99),np.float64(-120.26),np.float64(1.071)
np.float64(2.3929),np.float64(30.0),np.float64(3.340086830680174),np.float64(0.975397973950796),np.float64(3034.0),np.float64(4.3907380607814765),np.float64(34.07),np.float64(-118.06),np.float64(1.844)
np.float64(7.0329),np.float64(11.0),np.float64(7.450865051903114),np.float64(1.065051903114187),np.float64(9671.0),np.float64(3.3463667820069203),np.float64(33.97),np.float64(-117.83),np.float64(3.683)
np.float64(1.89),np.float64(49.0),np.float64(5.221476510067114),np.float64(1.1856823266219239),np.float64(1334.0),np.float64(2.9843400447427295),np.float64(34.03),np.float64(-118.35),np.float64(1.24)
np.float64(2.7375),np.float64(23.0),np.float64(4.818318318318318),np.float64(1.1231231231231231),np.float64(1423.0),np.float64(2.1366366366366365),np.float64(36.99),np.float64(-121.96),np.float64(2.38)
np.float64(3.371),np.float64(42.0),np.float64(4.530120481927711),np.float64(0.9924698795180723),np.float64(1817.0),np.float64(2.73644578313253),np.float64(37.72),np.float64(-122.17),np.float64(1.65)
np.float64(5.5036),np.float64(16.0),np.float64(6.548117154811716),np.float64(1.0753138075313808),np.float64(893.0),np.float64(3.7364016736401675),np.float64(32.92),np.float64(-117.13),np.float64(1.923)
np.float64(2.0134),np.float64(35.0),np.float64(3.81728045325779),np.float64(1.0594900849858357),np.float64(2935.0),np.float64(4.157223796033994),np.float64(33.91),np.float64(-118.19),np.float64(1.324)
np.float64(3.125),np.float64(10.0),np.float64(21.095238095238095),np.float64(5.285714285714286),np.float64(48.0),np.float64(2.2857142857142856),np.float64(36.19),np.float64(-118.37),np.float64(0.713)
np.float64(3.8667),np.float64(37.0),np.float64(5.894736842105263),np.float64(1.0512820512820513),np.float64(2083.0),np.float64(2.8110661268556005),np.float64(38.09),np.float64(-122.21),np.float64(1.27)
np.float64(2.6563),np.float64(36.0),np.float64(3.072607260726073),np.float64(0.9207920792079208),np.float64(778.0),np.float64(2.567656765676568),np.float64(33.86),np.float64(-117.93),np.float64(1.55)
np.float64(0.7235),np.float64(19.0),np.float64(2.839622641509434),np.float64(0.9551886792452831),np.float64(844.0),np.float64(1.990566037735849),np.float64(34.1),np.float64(-117.29),np.float64(0.713)
np.float64(1.1296),np.float64(34.0),np.float64(4.356502242152466),np.float64(1.1210762331838564),np.float64(1078.0),np.float64(2.4170403587443947),np.float64(34.7),np.float64(-118.13),np.float64(0.938)
np.float64(1.875),np.float64(32.0),np.float64(9.161111111111111),np.float64(3.411111111111111),np.float64(763.0),np.float64(2.1194444444444445),np.float64(34.22),np.float64(-116.14),np.float64(0.478)
np.float64(2.9338),np.float64(18.0),np.float64(2.866228070175439),np.float64(0.9671052631578947),np.float64(884.0),np.float64(1.9385964912280702),np.float64(34.0),np.float64(-118.41),np.float64(2.763)
np.float64(2.1774),np.float64(40.0),np.float64(3.8875379939209727),np.float64(0.9604863221884499),np.float64(1438.0),np.float64(4.37082066869301),np.float64(34.04),np.float64(-118.19),np.float64(1.576)
np.float64(2.975),np.float64(21.0),np.float64(5.816568047337278),np.float64(0.9763313609467456),np.float64(672.0),np.float64(3.9763313609467454),np.float64(36.07),np.float64(-118.99),np.float64(0.639)
np.float64(5.3991),np.float64(29.0),np.float64(6.380281690140845),np.float64(1.039003250270856),np.float64(2784.0),np.float64(3.0162513542795235),np.float64(37.59),np.float64(-122.48),np.float64(2.73)
np.float64(2.4474),np.float64(19.0),np.float64(5.20042643923241),np.float64(0.9850746268656716),np.float64(1416.0),np.float64(3.0191897654584223),np.float64(36.45),np.float64(-119.86),np.float64(0.756)
np.float64(2.5707),np.float64(38.0),np.float64(5.511494252873563),np.float64(1.0459770114942528),np.float64(745.0),np.float64(2.1408045977011496),np.float64(38.35),np.float64(-122.0),np.float64(1.26)
np.float64(3.4539),np.float64(43.0),np.float64(4.561068702290076),np.float64(0.9770992366412213),np.float64(1251.0),np.float64(4.7748091603053435),np.float64(33.92),np.float64(-118.22),np.float64(1.25)
np.float64(3.0592),np.float64(28.0),np.float64(5.378516624040921),np.float64(1.0792838874680306),np.float64(1167.0),np.float64(2.9846547314578005),np.float64(38.07),np.float64(-121.25),np.float64(1.528)
np.float64(5.7528),np.float64(27.0),np.float64(6.437357630979498),np.float64(1.0273348519362187),np.float64(1259.0),np.float64(2.867881548974943),np.float64(37.32),np.float64(-122.04),np.float64(4.314)
np.float64(3.2331),np.float64(33.0),np.float64(5.987421383647798),np.float64(1.0817610062893082),np.float64(369.0),np.float64(2.3207547169811322),np.float64(37.63),np.float64(-122.04),np.float64(2.267)
np.float64(2.9688),np.float64(24.0),np.float64(5.526881720430108),np.float64(0.9946236559139785),np.float64(471.0),np.float64(2.532258064516129),np.float64(39.52),np.float64(-121.53),np.float64(0.864)
np.float64(3.1319),np.float64(25.0),np.float64(4.30188679245283),np.float64(1.0943396226415094),np.float64(370.0),np.float64(3.490566037735849),np.float64(37.74),np.float64(-121.44),np.float64(1.125)
np.float64(5.2449),np.float64(22.0),np.float64(5.9309927360774815),np.float64(1.0254237288135593),np.float64(1701.0),np.float64(2.059322033898305),np.float64(38.57),np.float64(-121.37),np.float64(3.87)
np.float64(2.9453),np.float64(26.0),np.float64(5.411904761904762),np.float64(1.1285714285714286),np.float64(1124.0),np.float64(2.676190476190476),np.float64(38.39),np.float64(-122.8),np.float64(1.667)
np.float64(3.6875),np.float64(36.0),np.float64(3.8521739130434782),np.float64(1.017391304347826),np.float64(577.0),np.float64(5.017391304347826),np.float64(33.72),np.float64(-117.9),np.float64(1.375)
np.float64(1.7857),np.float64(25.0),np.float64(5.019354838709678),np.float64(0.8709677419354839),np.float64(340.0),np.float64(2.193548387096774),np.float64(38.81),np.float64(-121.58),np.float64(2.583)
np.float64(2.6339),np.float64(41.0),np.float64(3.7753303964757707),np.float64(0.8854625550660793),np.float64(934.0),np.float64(4.11453744493392),np.float64(33.93),np.float64(-118.2),np.float64(1.457)
np.float64(2.517),np.float64(23.0),np.float64(5.101604278074866),np.float64(1.0240641711229947),np.float64(984.0),np.float64(2.6310160427807485),np.float64(37.99),np.float64(-120.3),np.float64(1.535)
np.float64(5.0942),np.float64(35.0),np.float64(5.0),np.float64(1.015075376884422),np.float64(615.0),np.float64(3.090452261306533),np.float64(37.37),np.float64(-121.98),np.float64(2.175)
np.float64(2.655),np.float64(36.0),np.float64(4.854477611940299),np.float64(1.1007462686567164),np.float64(2313.0),np.float64(2.876865671641791),np.float64(38.75),np.float64(-121.3),np.float64(0.863)
np.float64(3.1467),np.float64(41.0),np.float64(4.882352941176471),np.float64(1.0448179271708684),np.float64(780.0),np.float64(2.1848739495798317),np.float64(38.45),np.float64(-122.72),np.float64(1.755)
np.float64(2.1382),np.float64(21.0),np.float64(5.668498168498169),np.float64(1.2472527472527473),np.float64(1341.0),np.float64(2.456043956043956),np.float64(38.28),np.float64(-120.65),np.float64(1.04)
np.float64(4.5),np.float64(36.0),np.float64(6.332185886402754),np.float64(1.0550774526678142),np.float64(1366.0),np.float64(2.351118760757315),np.float64(37.66),np.float64(-121.01),np.float64(1.514)
np.float64(2.95),np.float64(35.0),np.float64(4.370535714285714),np.float64(1.0803571428571428),np.float64(1146.0),np.float64(2.5580357142857144),np.float64(37.68),np.float64(-122.12),np.float64(1.489)
np.float64(7.9943),np.float64(16.0),np.float64(8.367609254498715),np.float64(1.0501285347043703),np.float64(2304.0),np.float64(2.961439588688946),np.float64(34.2),np.float64(-118.9),np.float64(4.521)
np.float64(3.8788),np.float64(20.0),np.float64(5.140068886337543),np.float64(1.060849598163031),np.float64(2656.0),np.float64(3.049368541905855),np.float64(37.13),np.float64(-121.66),np.float64(2.269)
np.float64(2.3947),np.float64(38.0),np.float64(5.5361596009975065),np.float64(1.0623441396508728),np.float64(1041.0),np.float64(2.596009975062344),np.float64(40.44),np.float64(-124.09),np.float64(0.705)
np.float64(4.9674),np.float64(45.0),np.float64(6.01),np.float64(1.0625),np.float64(926.0),np.float64(2.315),np.float64(37.99),np.float64(-122.57),np.float64(3.201)
np.float64(4.1293),np.float64(3.0),np.float64(5.221153846153846),np.float64(1.016025641025641),np.float64(1005.0),np.float64(3.2211538461538463),np.float64(32.87),np.float64(-115.6),np.float64(0.832)
np.float64(3.9241),np.float64(16.0),np.float64(5.298245614035087),np.float64(0.9373433583959899),np.float64(1463.0),np.float64(3.6666666666666665),np.float64(34.11),np.float64(-117.54),np.float64(1.315)
np.float64(2.5833),np.float64(29.0),np.float64(3.4818355640535374),np.float64(1.124282982791587),np.float64(1397.0),np.float64(2.6711281070745696),np.float64(33.95),np.float64(-118.38),np.float64(1.875)
np.float64(2.3944),np.float64(48.0),np.float64(3.729096989966555),np.float64(0.9916387959866221),np.float64(2419.0),np.float64(4.045150501672241),np.float64(34.02),np.float64(-118.2),np.float64(1.307)
np.float64(2.6071),np.float64(10.0),np.float64(11.632978723404255),np.float64(2.63031914893617),np.float64(1020.0),np.float64(2.7127659574468086),np.float64(34.23),np.float64(-116.76),np.float64(0.89)
np.float64(2.4574),np.float64(17.0),np.float64(4.724271844660194),np.float64(1.025242718446602),np.float64(2371.0),np.float64(2.3019417475728154),np.float64(38.66),np.float64(-121.37),np.float64(1.033)
np.float64(5.0795),np.float64(36.0),np.float64(5.334630350194552),np.float64(0.9727626459143969),np.float64(666.0),np.float64(2.5914396887159534),np.float64(33.81),np.float64(-118.09),np.float64(2.433)
np.float64(3.8438),np.float64(14.0),np.float64(5.637305699481865),np.float64(1.0829015544041452),np.float64(601.0),np.float64(3.1139896373056994),np.float64(33.32),np.float64(-117.03),np.float64(2.438)
np.float64(3.0214),np.float64(19.0),np.float64(4.113662456946039),np.float64(1.0459242250287026),np.float64(2300.0),np.float64(2.640642939150402),np.float64(33.89),np.float64(-117.88),np.float64(2.184)
np.float64(2.2292),np.float64(45.0),np.float64(4.773684210526316),np.float64(0.9263157894736842),np.float64(463.0),np.float64(2.4368421052631577),np.float64(38.79),np.float64(-121.23),np.float64(0.92)
np.float64(5.76),np.float64(37.0),np.float64(6.041841004184101),np.float64(1.0292887029288702),np.float64(624.0),np.float64(2.6108786610878663),np.float64(34.26),np.float64(-118.31),np.float64(2.394)
np.float64(6.1572),np.float64(25.0),np.float64(7.051136363636363),np.float64(1.0227272727272727),np.float64(960.0),np.float64(2.727272727272727),np.float64(33.63),np.float64(-117.97),np.float64(3.44)
np.float64(7.5791),np.float64(18.0),np.float64(6.783904619970194),np.float64(1.052160953800298),np.float64(1918.0),np.float64(2.8584202682563338),np.float64(33.59),np.float64(-117.66),np.float64(2.881)
np.float64(6.5958),np.float64(17.0),np.float64(6.95703125),np.float64(1.0234375),np.float64(860.0),np.float64(3.359375),np.float64(34.02),np.float64(-117.72),np.float64(2.368)
np.float64(2.6208),np.float64(52.0),np.float64(3.8203389830508474),np.float64(1.088135593220339),np.float64(1237.0),np.float64(2.0966101694915253),np.float64(35.27),np.float64(-120.65),np.float64(2.271)
np.float64(2.625),np.float64(43.0),np.float64(3.5346820809248554),np.float64(1.1040462427745665),np.float64(1699.0),np.float64(2.4552023121387285),np.float64(33.98),np.float64(-118.04),np.float64(1.633)
np.float64(8.0095),np.float64(52.0),np.float64(6.252577319587629),np.float64(1.0),np.float64(503.0),np.float64(2.5927835051546393),np.float64(34.06),np.float64(-118.39),np.float64(5.00001)
np.float64(1.9647),np.float64(23.0),np.float64(3.431693989071038),np.float64(1.1484517304189434),np.float64(3940.0),np.float64(3.588342440801457),np.float64(33.78),np.float64(-118.17),np.float64(1.862)
np.float64(4.4063),np.float64(13.0),np.float64(28.75728155339806),np.float64(5.300970873786408),np.float64(252.0),np.float64(2.4466019417475726),np.float64(38.26),np.float64(-120.33),np.float64(1.558)
np.float64(5.3693),np.float64(26.0),np.float64(6.2304147465437785),np.float64(0.9308755760368663),np.float64(654.0),np.float64(3.013824884792627),np.float64(32.86),np.float64(-117.21),np.float64(2.607)
np.float64(2.0),np.float64(52.0),np.float64(5.506410256410256),np.float64(1.1346153846153846),np.float64(1026.0),np.float64(3.2884615384615383),np.float64(34.0),np.float64(-118.3),np.float64(1.28)
np.float64(3.015),np.float64(50.0),np.float64(3.280334728033473),np.float64(1.0481171548117154),np.float64(764.0),np.float64(1.598326359832636),np.float64(33.99),np.float64(-118.47),np.float64(4.143)
np.float64(4.4583),np.float64(22.0),np.float64(6.246875),np.float64(1.296875),np.float64(967.0),np.float64(3.021875),np.float64(37.85),np.float64(-121.64),np.float64(2.539)
np.float64(2.3438),np.float64(34.0),np.float64(2.45625),np.float64(1.065625),np.float64(1239.0),np.float64(3.871875),np.float64(34.07),np.float64(-118.27),np.float64(1.521)
np.float64(6.7371),np.float64(14.0),np.float64(7.670731707317073),np.float64(1.0414634146341464),np.float64(2724.0),np.float64(3.321951219512195),np.float64(37.95),np.float64(-121.98),np.float64(2.674)
np.float64(9.1569),np.float64(22.0),np.float64(7.252669039145908),np.float64(0.9252669039145908),np.float64(773.0),np.float64(2.7508896797153026),np.float64(37.28),np.float64(-122.01),np.float64(5.00001)
np.float64(4.095),np.float64(36.0),np.float64(5.407166123778501),np.float64(0.9804560260586319),np.float64(1225.0),np.float64(3.990228013029316),np.float64(34.24),np.float64(-118.44),np.float64(1.84)
np.float64(1.8103),np.float64(26.0),np.float64(4.0602409638554215),np.float64(1.0705679862306368),np.float64(2067.0),np.float64(3.557659208261618),np.float64(32.74),np.float64(-117.08),np.float64(1.247)
