MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(2.2264),np.float64(33.0),np.float64(4.448936170212766),np.float64(0.9957446808510638),np.float64(1053.0),np.float64(2.2404255319148936),np.float64(38.59),np.float64(-121.39),np.float64(1.081)
np.float64(5.2835),np.float64(33.0),np.float64(5.928057553956834),np.float64(0.9658273381294964),np.float64(1345.0),np.float64(2.4190647482014387),np.float64(32.75),np.float64(-117.02),np.float64(2.171)
np.float64(5.5709),np.float64(31.0),np.float64(6.72108843537415),np.float64(1.1003401360544218),np.float64(1762.0),np.float64(2.996598639455782),np.float64(34.21),np.float64(-118.63),np.float64(2.448)
np.float64(2.3036),np.float64(22.0),np.float64(6.246808510638298),np.float64(1.2127659574468086),np.float64(611.0),np.float64(2.6),np.float64(39.97),np.float64(-121.51),np.float64(0.73)
np.float64(2.6979),np.float64(19.0),np.float64(4.901015228426396),np.float64(1.2918781725888324),np.float64(855.0),np.float64(2.1700507614213196),np.float64(33.18),np.float64(-117.37),np.float64(2.667)
np.float64(3.7167),np.float64(48.0),np.float64(4.381877022653722),np.float64(0.9029126213592233),np.float64(716.0),np.float64(2.3171521035598706),np.float64(34.06),np.float64(-118.35),np.float64(3.85)
np.float64(5.1149),np.float64(22.0),np.float64(5.696891191709844),np.float64(0.9352331606217616),np.float64(1270.0),np.float64(3.290155440414508),np.float64(37.31),np.float64(-121.79),np.float64(2.357)
np.float64(6.6012),np.float64(6.0),np.float64(7.465098039215686),np.float64(1.112156862745098),np.float64(4413.0),np.float64(3.461176470588235),np.float64(32.99),np.float64(-117.04),np.float64(3.149)
np.float64(1.6785),np.float64(12.0),np.float64(4.485285101164929),np.float64(1.011036174126303),np.float64(7517.0),np.float64(2.304414469650521),np.float64(39.74),np.float64(-121.88),np.float64(1.531)
np.float64(11.3283),np.float64(21.0),np.float64(6.1),np.float64(0.9),np.float64(182.0),np.float64(2.6),np.float64(37.24),np.float64(-122.08),np.float64(5.00001)
np.float64(1.7075),np.float64(29.0),np.float64(5.313664596273292),np.float64(1.1071428571428572),np.float64(2775.0),np.float64(4.309006211180124),np.float64(32.71),np.float64(-117.1),np.float64(0.869)
np.float64(4.0602),np.float64(44.0),np.float64(4.811287477954145),np.float64(1.0317460317460319),np.float64(1227.0),np.float64(2.164021164021164),np.float64(34.1),np.float64(-118.28),np.float64(3.24)
np.float64(3.1002),np.float64(21.0),np.float64(3.4190672153635115),np.float64(1.0905349794238683),np.float64(2575.0),np.float64(1.7661179698216736),np.float64(37.89),np.float64(-122.06),np.float64(1.143)
np.float64(3.5931),np.float64(18.0),np.float64(5.50103519668737),np.float64(1.0269151138716357),np.float64(1426.0),np.float64(2.9523809523809526),np.float64(35.62),np.float64(-117.7),np.float64(0.719)
np.float64(2.5321),np.float64(37.0),np.float64(4.344827586206897),np.float64(1.030852994555354),np.float64(2499.0),np.float64(4.535390199637024),np.float64(33.89),np.float64(-118.2),np.float64(1.051)
np.float64(3.3125),np.float64(51.0),np.float64(5.76984126984127),np.float64(0.9325396825396826),np.float64(729.0),np.float64(2.892857142857143),np.float64(36.74),np.float64(-119.77),np.float64(0.701)
np.float64(4.4091),np.float64(36.0),np.float64(6.22672064777328),np.float64(1.0364372469635628),np.float64(671.0),np.float64(2.716599190283401),np.float64(37.62),np.float64(-122.42),np.float64(3.179)
np.float64(3.2857),np.float64(21.0),np.float64(3.945827232796486),np.float64(1.0351390922401171),np.float64(1888.0),np.float64(2.7642752562225477),np.float64(33.79),np.float64(-117.99),np.float64(2.133)
np.float64(0.4999),np.float64(23.0),np.float64(6.054545454545455),np.float64(1.6727272727272726),np.float64(198.0),np.float64(3.6),np.float64(36.09),np.float64(-119.99),np.float64(1.0)
np.float64(2.5029),np.float64(43.0),np.float64(3.922920892494929),np.float64(1.0365111561866125),np.float64(1895.0),np.float64(3.843813387423935),np.float64(33.94),np.float64(-118.2),np.float64(1.597)
np.float64(1.5372),np.float64(23.0),np.float64(3.7603092783505154),np.float64(0.961340206185567),np.float64(1148.0),np.float64(2.9587628865979383),np.float64(32.99),np.float64(-115.54),np.float64(0.694)
np.float64(3.5083),np.float64(14.0),np.float64(4.242957746478873),np.float64(1.0715962441314555),np.float64(1924.0),np.float64(2.2582159624413145),np.float64(34.19),np.float64(-118.3),np.float64(2.809)
np.float64(2.6875),np.float64(24.0),np.float64(5.133858267716535),np.float64(1.0616797900262467),np.float64(1926.0),np.float64(2.52755905511811),np.float64(34.02),np.float64(-117.06),np.float64(1.163)
np.float64(2.6776),np.float64(31.0),np.float64(4.868888888888889),np.float64(1.02),np.float64(1564.0),np.float64(3.4755555555555557),np.float64(33.93),np.float64(-117.48),np.float64(1.22)
np.float64(4.4821),np.float64(5.0),np.float64(6.05506329113924),np.float64(1.0943037974683545),np.float64(4620.0),np.float64(2.9240506329113924),np.float64(38.1),np.float64(-122.2),np.float64(2.1)
np.float64(3.58),np.float64(10.0),np.float64(6.902275769745649),np.float64(1.2597054886211512),np.float64(2294.0),np.float64(3.07095046854083),np.float64(33.7),np.float64(-117.25),np.float64(1.134)
np.float64(3.4205),np.float64(36.0),np.float64(5.735384615384615),np.float64(1.0184615384615385),np.float64(1052.0),np.float64(3.236923076923077),np.float64(35.4),np.float64(-118.98),np.float64(0.766)
np.float64(3.6037),np.float64(5.0),np.float64(3.5841836734693877),np.float64(1.3137755102040816),np.float64(725.0),np.float64(1.8494897959183674),np.float64(37.78),np.float64(-122.39),np.float64(1.875)
np.float64(1.9286),np.float64(33.0),np.float64(3.912772585669782),np.float64(1.0311526479750779),np.float64(1315.0),np.float64(4.0965732087227416),np.float64(32.71),np.float64(-117.12),np.float64(0.785)
np.float64(3.4375),np.float64(52.0),np.float64(3.125),np.float64(1.05),np.float64(99.0),np.float64(2.475),np.float64(34.11),np.float64(-118.25),np.float64(1.7)
np.float64(5.5658),np.float64(52.0),np.float64(5.3),np.float64(0.9840909090909091),np.float64(1135.0),np.float64(2.5795454545454546),np.float64(34.17),np.float64(-118.28),np.float64(3.312)
np.float64(4.0313),np.float64(32.0),np.float64(6.104166666666667),np.float64(1.1302083333333333),np.float64(1066.0),np.float64(2.7760416666666665),np.float64(38.27),np.float64(-122.69),np.float64(2.85)
np.float64(1.4327),np.float64(47.0),np.float64(4.167420814479638),np.float64(1.1945701357466063),np.float64(881.0),np.float64(3.986425339366516),np.float64(34.01),np.float64(-118.27),np.float64(1.141)
np.float64(5.5405),np.float64(16.0),np.float64(6.475524475524476),np.float64(0.958041958041958),np.float64(887.0),np.float64(3.1013986013986012),np.float64(36.82),np.float64(-119.85),np.float64(1.193)
np.float64(2.5769),np.float64(35.0),np.float64(4.8700906344410875),np.float64(1.0694864048338368),np.float64(887.0),np.float64(2.6797583081570995),np.float64(37.95),np.float64(-122.32),np.float64(1.461)
np.float64(3.175),np.float64(18.0),np.float64(5.6272965879265096),np.float64(1.1023622047244095),np.float64(985.0),np.float64(2.5853018372703414),np.float64(38.4),np.float64(-120.66),np.float64(1.185)
np.float64(1.7395),np.float64(19.0),np.float64(2.934560327198364),np.float64(1.043967280163599),np.float64(3325.0),np.float64(3.3997955010224947),np.float64(34.06),np.float64(-118.24),np.float64(1.625)
np.float64(4.0),np.float64(36.0),np.float64(6.0),np.float64(1.5),np.float64(27.0),np.float64(3.375),np.float64(37.33),np.float64(-121.29),np.float64(0.75)
np.float64(3.2176),np.float64(27.0),np.float64(5.32051282051282),np.float64(0.9786324786324786),np.float64(692.0),np.float64(2.9572649572649574),np.float64(34.11),np.float64(-117.21),np.float64(0.894)
np.float64(3.8),np.float64(42.0),np.float64(4.38974358974359),np.float64(0.8564102564102564),np.float64(748.0),np.float64(3.835897435897436),np.float64(33.91),np.float64(-118.17),np.float64(1.458)
np.float64(2.9161),np.float64(19.0),np.float64(4.86080586080586),np.float64(0.9688644688644689),np.float64(2852.0),np.float64(2.6117216117216118),np.float64(32.82),np.float64(-116.95),np.float64(1.357)
np.float64(1.9605),np.float64(37.0),np.float64(5.219211822660099),np.float64(1.0886699507389161),np.float64(1372.0),np.float64(3.3793103448275863),np.float64(33.9),np.float64(-118.25),np.float64(1.062)
np.float64(6.6176),np.float64(18.0),np.float64(6.464379947229552),np.float64(1.0738786279683377),np.float64(2984.0),np.float64(3.936675461741425),np.float64(37.45),np.float64(-121.9),np.float64(2.762)
np.float64(3.7891),np.float64(10.0),np.float64(3.750556792873051),np.float64(1.1469933184855234),np.float64(902.0),np.float64(2.0089086859688194),np.float64(33.16),np.float64(-117.35),np.float64(2.063)
np.float64(4.0),np.float64(16.0),np.float64(4.648972602739726),np.float64(0.9948630136986302),np.float64(1619.0),np.float64(2.7722602739726026),np.float64(32.91),np.float64(-117.13),np.float64(1.547)
np.float64(6.4459),np.float64(51.0),np.float64(6.174509803921569),np.float64(1.0176470588235293),np.float64(1082.0),np.float64(2.1215686274509804),np.float64(34.1),np.float64(-118.27),np.float64(4.216)
np.float64(3.5128),np.float64(23.0),np.float64(5.177777777777778),np.float64(0.9506172839506173),np.float64(911.0),np.float64(2.2493827160493827),np.float64(36.74),np.float64(-119.69),np.float64(1.216)
np.float64(2.8919),np.float64(52.0),np.float64(5.140506329113924),np.float64(1.089873417721519),np.float64(2290.0),np.float64(2.8987341772151898),np.float64(34.1),np.float64(-118.14),np.float64(2.584)
np.float64(2.343),np.float64(33.0),np.float64(4.899280575539568),np.float64(1.0623501199040768),np.float64(1497.0),np.float64(3.5899280575539567),np.float64(36.06),np.float64(-118.98),np.float64(0.474)
np.float64(3.2632),np.float64(38.0),np.float64(4.848039215686274),np.float64(1.2058823529411764),np.float64(691.0),np.float64(3.3872549019607843),np.float64(33.77),np.float64(-117.95),np.float64(1.809)
np.float64(2.5625),np.float64(18.0),np.float64(3.473529411764706),np.float64(1.0382352941176471),np.float64(781.0),np.float64(2.2970588235294116),np.float64(33.81),np.float64(-117.91),np.float64(1.531)
np.float64(3.125),np.float64(47.0),np.float64(4.9144736842105265),np.float64(1.075657894736842),np.float64(689.0),np.float64(2.2664473684210527),np.float64(32.74),np.float64(-117.14),np.float64(1.727)
np.float64(4.1389),np.float64(39.0),np.float64(5.010204081632653),np.float64(1.010204081632653),np.float64(1108.0),np.float64(3.7687074829931975),np.float64(33.97),np.float64(-118.09),np.float64(1.66)
np.float64(5.4609),np.float64(23.0),np.float64(6.165837479270315),np.float64(1.1028192371475953),np.float64(4076.0),np.float64(2.2531785516860143),np.float64(34.16),np.float64(-118.51),np.float64(5.00001)
np.float64(4.2454),np.float64(33.0),np.float64(4.604206500956023),np.float64(1.0210325047801148),np.float64(1644.0),np.float64(3.1434034416826004),np.float64(33.88),np.float64(-118.36),np.float64(2.368)
np.float64(1.2069),np.float64(47.0),np.float64(4.28051948051948),np.float64(1.122077922077922),np.float64(1308.0),np.float64(3.397402597402597),np.float64(34.12),np.float64(-117.29),np.float64(0.682)
np.float64(3.154),np.float64(23.0),np.float64(5.923312883435583),np.float64(1.072085889570552),np.float64(2082.0),np.float64(3.1932515337423313),np.float64(34.03),np.float64(-117.08),np.float64(1.157)
np.float64(3.7132),np.float64(15.0),np.float64(5.1907790143084265),np.float64(1.09697933227345),np.float64(1629.0),np.float64(2.5898251192368837),np.float64(38.43),np.float64(-122.73),np.float64(1.676)
np.float64(3.1553),np.float64(17.0),np.float64(5.900990099009901),np.float64(1.0673267326732674),np.float64(1531.0),np.float64(3.0316831683168317),np.float64(33.2),np.float64(-116.99),np.float64(2.5)
np.float64(4.5625),np.float64(35.0),np.float64(6.0),np.float64(1.0),np.float64(706.0),np.float64(2.824),np.float64(33.96),np.float64(-118.13),np.float64(2.535)
np.float64(3.6475),np.float64(47.0),np.float64(4.970530451866405),np.float64(1.1100196463654224),np.float64(1262.0),np.float64(2.479371316306483),np.float64(33.99),np.float64(-118.04),np.float64(1.971)
np.float64(3.7202),np.float64(30.0),np.float64(4.802536231884058),np.float64(1.036231884057971),np.float64(3249.0),np.float64(5.885869565217392),np.float64(33.73),np.float64(-117.86),np.float64(1.821)
np.float64(3.8643),np.float64(33.0),np.float64(5.052536231884058),np.float64(1.0271739130434783),np.float64(1682.0),np.float64(3.0471014492753623),np.float64(37.73),np.float64(-122.41),np.float64(2.762)
np.float64(1.59),np.float64(49.0),np.float64(4.39186295503212),np.float64(1.0706638115631693),np.float64(1525.0),np.float64(3.2655246252676657),np.float64(37.63),np.float64(-121.0),np.float64(0.809)
np.float64(7.52),np.float64(16.0),np.float64(7.070769230769231),np.float64(1.0846153846153845),np.float64(1480.0),np.float64(2.276923076923077),np.float64(37.83),np.float64(-122.16),np.float64(3.702)
np.float64(3.0398),np.float64(31.0),np.float64(4.587470449172577),np.float64(1.074468085106383),np.float64(1535.0),np.float64(1.8144208037825058),np.float64(34.15),np.float64(-118.4),np.float64(3.691)
np.float64(4.0677),np.float64(36.0),np.float64(5.525925925925926),np.float64(1.0444444444444445),np.float64(1041.0),np.float64(3.8555555555555556),np.float64(33.98),np.float64(-118.08),np.float64(1.658)
np.float64(4.1719),np.float64(5.0),np.float64(6.625),np.float64(1.1071428571428572),np.float64(631.0),np.float64(3.755952380952381),np.float64(34.58),np.float64(-118.08),np.float64(1.466)
np.float64(7.3081),np.float64(27.0),np.float64(7.290393013100437),np.float64(1.0502183406113537),np.float64(1354.0),np.float64(2.9563318777292578),np.float64(37.53),np.float64(-122.34),np.float64(4.646)
np.float64(3.6161),np.float64(28.0),np.float64(4.4475524475524475),np.float64(1.1818181818181819),np.float64(788.0),np.float64(5.510489510489511),np.float64(33.8),np.float64(-118.24),np.float64(1.313)
np.float64(3.9537),np.float64(17.0),np.float64(6.013461538461539),np.float64(1.0365384615384616),np.float64(1390.0),np.float64(2.673076923076923),np.float64(39.25),np.float64(-121.06),np.float64(1.728)
np.float64(3.0391),np.float64(20.0),np.float64(5.59877800407332),np.float64(1.1710794297352343),np.float64(1195.0),np.float64(2.433808553971487),np.float64(36.41),np.float64(-118.86),np.float64(1.397)
np.float64(5.1523),np.float64(36.0),np.float64(5.776190476190476),np.float64(1.0809523809523809),np.float64(1085.0),np.float64(2.5833333333333335),np.float64(33.0),np.float64(-117.27),np.float64(3.878)
np.float64(1.8533),np.float64(15.0),np.float64(4.9030955585464335),np.float64(1.0780619111709286),np.float64(1784.0),np.float64(2.4010767160161506),np.float64(41.72),np.float64(-122.65),np.float64(0.575)
np.float64(4.1115),np.float64(35.0),np.float64(4.908333333333333),np.float64(0.9958333333333333),np.float64(1659.0),np.float64(3.45625),np.float64(33.79),np.float64(-117.98),np.float64(1.797)
np.float64(3.0723),np.float64(6.0),np.float64(6.269858541893362),np.float64(1.2132752992383025),np.float64(2551.0),np.float64(2.7758433079434166),np.float64(34.98),np.float64(-120.47),np.float64(1.373)
np.float64(2.4917),np.float64(43.0),np.float64(6.700507614213198),np.float64(1.0913705583756346),np.float64(512.0),np.float64(2.598984771573604),np.float64(39.47),np.float64(-122.1),np.float64(0.771)
np.float64(4.0132),np.float64(26.0),np.float64(5.904109589041096),np.float64(0.9287671232876712),np.float64(956.0),np.float64(2.6191780821917807),np.float64(38.33),np.float64(-122.31),np.float64(1.747)
np.float64(2.8),np.float64(43.0),np.float64(4.302521008403361),np.float64(1.0392156862745099),np.float64(1256.0),np.float64(3.518207282913165),np.float64(37.35),np.float64(-121.86),np.float64(1.533)
np.float64(5.2523),np.float64(7.0),np.float64(6.335913312693498),np.float64(1.0077399380804954),np.float64(2228.0),np.float64(3.4489164086687305),np.float64(38.17),np.float64(-122.18),np.float64(1.613)
np.float64(2.9714),np.float64(37.0),np.float64(4.071428571428571),np.float64(1.0124223602484472),np.float64(2778.0),np.float64(4.313664596273292),np.float64(33.96),np.float64(-118.05),np.float64(1.603)
np.float64(6.0531),np.float64(34.0),np.float64(7.081967213114754),np.float64(0.9770491803278688),np.float64(852.0),np.float64(2.7934426229508196),np.float64(33.84),np.float64(-117.93),np.float64(2.871)
np.float64(2.2),np.float64(28.0),np.float64(3.719360568383659),np.float64(1.0390763765541742),np.float64(1556.0),np.float64(2.763765541740675),np.float64(33.11),np.float64(-117.08),np.float64(1.277)
np.float64(4.8611),np.float64(39.0),np.float64(5.259803921568627),np.float64(1.0098039215686274),np.float64(556.0),np.float64(2.7254901960784315),np.float64(33.92),np.float64(-118.37),np.float64(2.456)
np.float64(3.96),np.float64(45.0),np.float64(4.944099378881988),np.float64(1.0093167701863355),np.float64(920.0),np.float64(2.857142857142857),np.float64(37.76),np.float64(-122.54),np.float64(2.722)
np.float64(3.0382),np.float64(23.0),np.float64(4.019723865877712),np.float64(1.0670611439842208),np.float64(4088.0),np.float64(2.687705456936226),np.float64(33.74),np.float64(-117.83),np.float64(1.836)
np.float64(4.1387),np.float64(4.0),np.float64(4.470167064439141),np.float64(1.1849642004773269),np.float64(1606.0),np.float64(1.9164677804295942),np.float64(37.55),np.float64(-121.96),np.float64(1.625)
np.float64(3.7656),np.float64(7.0),np.float64(6.156937799043062),np.float64(1.1492822966507177),np.float64(2733.0),np.float64(2.615311004784689),np.float64(36.86),np.float64(-119.8),np.float64(1.45)
np.float64(4.2333),np.float64(32.0),np.float64(4.666666666666667),np.float64(1.0936936936936936),np.float64(1132.0),np.float64(2.0396396396396397),np.float64(33.92),np.float64(-118.41),np.float64(3.58)
np.float64(5.2447),np.float64(10.0),np.float64(6.755936675461742),np.float64(1.0065963060686016),np.float64(2568.0),np.float64(3.387862796833773),np.float64(38.39),np.float64(-121.36),np.float64(1.481)
np.float64(3.2481),np.float64(34.0),np.float64(5.528225806451613),np.float64(0.9899193548387096),np.float64(1761.0),np.float64(3.5504032258064515),np.float64(34.08),np.float64(-117.72),np.float64(1.288)
np.float64(4.0313),np.float64(35.0),np.float64(4.746268656716418),np.float64(1.044776119402985),np.float64(1299.0),np.float64(3.8776119402985074),np.float64(33.91),np.float64(-118.15),np.float64(1.632)
np.float64(2.8793),np.float64(36.0),np.float64(4.941558441558442),np.float64(1.08008658008658),np.float64(1836.0),np.float64(3.9740259740259742),np.float64(33.91),np.float64(-118.2),np.float64(1.181)
np.float64(1.625),np.float64(30.0),np.float64(3.674766355140187),np.float64(1.091588785046729),np.float64(2028.0),np.float64(3.790654205607477),np.float64(33.98),np.float64(-118.27),np.float64(1.015)
np.float64(4.7547),np.float64(14.0),np.float64(5.791438526630165),np.float64(1.0228969636635141),np.float64(6443.0),np.float64(3.207068193130911),np.float64(34.11),np.float64(-117.58),np.float64(1.576)
np.float64(4.3362),np.float64(31.0),np.float64(5.9450980392156865),np.float64(0.9333333333333333),np.float64(596.0),np.float64(2.3372549019607844),np.float64(34.16),np.float64(-117.25),np.float64(1.594)
np.float64(2.8493),np.float64(36.0),np.float64(5.853018372703412),np.float64(1.094488188976378),np.float64(1395.0),np.float64(3.661417322834646),np.float64(33.89),np.float64(-118.26),np.float64(1.096)
np.float64(15.0001),np.float64(38.0),np.float64(8.954732510288066),np.float64(1.0946502057613168),np.float64(798.0),np.float64(3.2839506172839505),np.float64(34.19),np.float64(-118.2),np.float64(5.00001)
np.float64(1.3684),np.float64(52.0),np.float64(4.082644628099174),np.float64(1.1694214876033058),np.float64(475.0),np.float64(1.962809917355372),np.float64(38.44),np.float64(-122.71),np.float64(2.583)
np.float64(3.975),np.float64(22.0),np.float64(6.896373056994818),np.float64(1.5803108808290156),np.float64(580.0),np.float64(3.005181347150259),np.float64(33.16),np.float64(-117.35),np.float64(5.00001)
np.float64(5.9177),np.float64(27.0),np.float64(5.5396825396825395),np.float64(0.9206349206349206),np.float64(391.0),np.float64(3.1031746031746033),np.float64(33.92),np.float64(-117.9),np.float64(2.676)
np.float64(7.5744),np.float64(25.0),np.float64(6.932926829268292),np.float64(1.0365853658536586),np.float64(524.0),np.float64(3.1951219512195124),np.float64(33.9),np.float64(-117.82),np.float64(2.593)
np.float64(5.246),np.float64(11.0),np.float64(7.290148448043185),np.float64(1.0074224021592442),np.float64(5221.0),np.float64(3.5229419703103915),np.float64(34.14),np.float64(-117.38),np.float64(1.614)
np.float64(4.4732),np.float64(29.0),np.float64(5.482978723404256),np.float64(0.9468085106382979),np.float64(1849.0),np.float64(3.9340425531914893),np.float64(33.77),np.float64(-117.89),np.float64(1.948)
np.float64(4.0631),np.float64(9.0),np.float64(5.677859391395593),np.float64(1.0461699895068206),np.float64(6241.0),np.float64(3.274396642182581),np.float64(35.3),np.float64(-119.05),np.float64(0.882)
np.float64(1.7212),np.float64(43.0),np.float64(3.8680555555555554),np.float64(1.1458333333333333),np.float64(573.0),np.float64(3.9791666666666665),np.float64(37.95),np.float64(-121.27),np.float64(0.59)
np.float64(10.5575),np.float64(32.0),np.float64(7.344),np.float64(1.0275555555555556),np.float64(2712.0),np.float64(2.4106666666666667),np.float64(34.13),np.float64(-118.4),np.float64(5.00001)
np.float64(7.5822),np.float64(14.0),np.float64(7.546419098143236),np.float64(1.1140583554376657),np.float64(1172.0),np.float64(3.1087533156498672),np.float64(34.04),np.float64(-117.15),np.float64(2.831)
np.float64(2.8289),np.float64(38.0),np.float64(4.438148443735036),np.float64(1.031125299281724),np.float64(3523.0),np.float64(2.8116520351157224),np.float64(36.68),np.float64(-121.67),np.float64(1.683)
np.float64(8.7477),np.float64(52.0),np.float64(9.0),np.float64(1.1340782122905029),np.float64(556.0),np.float64(3.106145251396648),np.float64(37.82),np.float64(-122.23),np.float64(5.00001)
np.float64(3.6186),np.float64(52.0),np.float64(4.472329472329473),np.float64(1.0386100386100385),np.float64(1518.0),np.float64(1.9536679536679538),np.float64(37.77),np.float64(-122.44),np.float64(5.00001)
np.float64(5.9897),np.float64(8.0),np.float64(6.125),np.float64(0.9435483870967742),np.float64(711.0),np.float64(2.8669354838709675),np.float64(36.85),np.float64(-119.77),np.float64(1.236)
np.float64(3.8929),np.float64(19.0),np.float64(4.974293059125964),np.float64(1.025706940874036),np.float64(1126.0),np.float64(2.8946015424164524),np.float64(34.1),np.float64(-117.81),np.float64(1.446)
np.float64(3.3531),np.float64(12.0),np.float64(8.551136363636363),np.float64(1.7215909090909092),np.float64(1554.0),np.float64(2.9431818181818183),np.float64(38.83),np.float64(-122.74),np.float64(0.908)
np.float64(4.3702),np.float64(7.0),np.float64(7.409893992932862),np.float64(1.1890459363957597),np.float64(1355.0),np.float64(2.393992932862191),np.float64(39.24),np.float64(-121.21),np.float64(2.261)
np.float64(1.5758),np.float64(11.0),np.float64(4.789346246973365),np.float64(1.1138014527845037),np.float64(2756.0),np.float64(2.2243744955609364),np.float64(34.41),np.float64(-117.29),np.float64(1.083)
np.float64(3.625),np.float64(18.0),np.float64(6.469135802469136),np.float64(1.1419753086419753),np.float64(469.0),np.float64(2.8950617283950617),np.float64(38.37),np.float64(-122.0),np.float64(1.25)
np.float64(2.6103),np.float64(2.0),np.float64(7.30859375),np.float64(1.59765625),np.float64(707.0),np.float64(2.76171875),np.float64(37.52),np.float64(-120.88),np.float64(1.336)
np.float64(2.6641),np.float64(24.0),np.float64(3.7514188422247448),np.float64(1.1146424517593643),np.float64(2085.0),np.float64(2.366628830874007),np.float64(33.88),np.float64(-118.14),np.float64(1.682)
np.float64(4.7813),np.float64(5.0),np.float64(5.703994760969221),np.float64(1.0569744597249509),np.float64(4372.0),np.float64(2.8631303208906353),np.float64(32.75),np.float64(-116.91),np.float64(2.409)
np.float64(2.8462),np.float64(35.0),np.float64(3.454761904761905),np.float64(1.0357142857142858),np.float64(1888.0),np.float64(4.495238095238095),np.float64(33.94),np.float64(-118.35),np.float64(1.491)
np.float64(3.5547),np.float64(25.0),np.float64(6.172413793103448),np.float64(1.0919540229885059),np.float64(882.0),np.float64(3.3793103448275863),np.float64(37.49),np.float64(-120.82),np.float64(1.224)
np.float64(4.7295),np.float64(14.0),np.float64(5.60377358490566),np.float64(0.969811320754717),np.float64(6295.0),np.float64(3.393530997304582),np.float64(33.89),np.float64(-117.48),np.float64(1.499)
np.float64(5.9359),np.float64(24.0),np.float64(6.786307053941909),np.float64(1.053941908713693),np.float64(1496.0),np.float64(3.103734439834025),np.float64(32.81),np.float64(-117.23),np.float64(4.222)
np.float64(4.2841),np.float64(46.0),np.float64(6.521390374331551),np.float64(1.1470588235294117),np.float64(944.0),np.float64(2.5240641711229945),np.float64(33.84),np.float64(-118.13),np.float64(3.124)
np.float64(3.6875),np.float64(47.0),np.float64(5.97741935483871),np.float64(1.1129032258064515),np.float64(757.0),np.float64(2.4419354838709677),np.float64(34.18),np.float64(-118.23),np.float64(4.22)
np.float64(6.9322),np.float64(52.0),np.float64(6.450777202072539),np.float64(0.9015544041450777),np.float64(468.0),np.float64(2.4248704663212437),np.float64(32.74),np.float64(-117.21),np.float64(3.345)
np.float64(3.9559),np.float64(42.0),np.float64(4.6528662420382165),np.float64(0.9617834394904459),np.float64(986.0),np.float64(3.140127388535032),np.float64(33.88),np.float64(-117.99),np.float64(1.611)
np.float64(5.2722),np.float64(17.0),np.float64(5.532423208191126),np.float64(1.0204778156996588),np.float64(1028.0),np.float64(3.508532423208191),np.float64(37.44),np.float64(-121.88),np.float64(1.869)
np.float64(2.6629),np.float64(21.0),np.float64(4.858156028368795),np.float64(1.0904255319148937),np.float64(2630.0),np.float64(4.663120567375887),np.float64(36.42),np.float64(-121.31),np.float64(1.027)
np.float64(10.3345),np.float64(5.0),np.float64(8.74031007751938),np.float64(1.0426356589147288),np.float64(876.0),np.float64(3.395348837209302),np.float64(37.76),np.float64(-121.93),np.float64(4.614)
