MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(2.3605),np.float64(39.0),np.float64(4.005012531328321),np.float64(1.1478696741854637),np.float64(1691.0),np.float64(4.238095238095238),np.float64(33.79),np.float64(-118.21),np.float64(1.418)
np.float64(4.0911),np.float64(19.0),np.float64(4.802098950524738),np.float64(1.0614692653673163),np.float64(1761.0),np.float64(2.6401799100449774),np.float64(33.88),np.float64(-118.11),np.float64(2.397)
np.float64(2.625),np.float64(42.0),np.float64(4.152777777777778),np.float64(1.0208333333333333),np.float64(312.0),np.float64(2.1666666666666665),np.float64(34.1),np.float64(-118.25),np.float64(1.643)
np.float64(5.155),np.float64(31.0),np.float64(5.03074433656958),np.float64(1.0048543689320388),np.float64(1472.0),np.float64(2.381877022653722),np.float64(37.63),np.float64(-122.49),np.float64(2.639)
np.float64(7.6245),np.float64(21.0),np.float64(6.663822525597269),np.float64(0.9948805460750854),np.float64(1528.0),np.float64(2.6075085324232083),np.float64(36.55),np.float64(-121.7),np.float64(3.366)
np.float64(4.9821),np.float64(21.0),np.float64(4.4875675675675675),np.float64(1.1005405405405406),np.float64(2054.0),np.float64(2.2205405405405405),np.float64(33.87),np.float64(-118.38),np.float64(2.929)
np.float64(8.5153),np.float64(40.0),np.float64(6.407265774378585),np.float64(0.9254302103250478),np.float64(1564.0),np.float64(2.9904397705544934),np.float64(34.07),np.float64(-118.48),np.float64(5.00001)
np.float64(3.6625),np.float64(21.0),np.float64(4.481996726677577),np.float64(1.0433715220949265),np.float64(3384.0),np.float64(2.769230769230769),np.float64(34.39),np.float64(-118.52),np.float64(2.281)
np.float64(3.662),np.float64(8.0),np.float64(6.619926199261992),np.float64(1.018450184501845),np.float64(690.0),np.float64(2.5461254612546127),np.float64(34.48),np.float64(-117.27),np.float64(1.653)
np.float64(3.4237),np.float64(4.0),np.float64(5.966887417218543),np.float64(1.1715833835039133),np.float64(5145.0),np.float64(3.0975316074653825),np.float64(33.81),np.float64(-117.22),np.float64(1.137)
np.float64(3.1115),np.float64(46.0),np.float64(5.167577413479052),np.float64(1.0783242258652095),np.float64(1453.0),np.float64(2.6466302367941714),np.float64(34.17),np.float64(-118.11),np.float64(2.346)
np.float64(4.4519),np.float64(26.0),np.float64(5.722397476340694),np.float64(0.943217665615142),np.float64(963.0),np.float64(3.0378548895899056),np.float64(38.61),np.float64(-121.29),np.float64(1.105)
np.float64(1.8109),np.float64(29.0),np.float64(3.805223068552775),np.float64(1.192600652883569),np.float64(2994.0),np.float64(3.2578890097932534),np.float64(33.79),np.float64(-118.19),np.float64(1.375)
np.float64(11.0567),np.float64(5.0),np.float64(9.636036036036035),np.float64(1.1873873873873875),np.float64(1862.0),np.float64(3.354954954954955),np.float64(33.6),np.float64(-117.58),np.float64(4.954)
np.float64(3.0625),np.float64(42.0),np.float64(4.826666666666667),np.float64(0.9933333333333333),np.float64(420.0),np.float64(2.8),np.float64(34.19),np.float64(-118.31),np.float64(3.617)
np.float64(3.6875),np.float64(27.0),np.float64(4.887550200803213),np.float64(1.0742971887550201),np.float64(1623.0),np.float64(3.2590361445783134),np.float64(34.11),np.float64(-117.89),np.float64(1.402)
np.float64(1.3287),np.float64(43.0),np.float64(4.036723163841808),np.float64(1.0903954802259888),np.float64(1412.0),np.float64(3.9887005649717513),np.float64(34.01),np.float64(-118.25),np.float64(1.072)
np.float64(4.3426),np.float64(11.0),np.float64(4.505763688760807),np.float64(1.0172910662824208),np.float64(1594.0),np.float64(2.2968299711815563),np.float64(33.92),np.float64(-117.95),np.float64(1.413)
np.float64(2.5),np.float64(42.0),np.float64(4.9772727272727275),np.float64(1.1136363636363635),np.float64(526.0),np.float64(3.984848484848485),np.float64(33.93),np.float64(-118.25),np.float64(1.102)
np.float64(2.8833),np.float64(19.0),np.float64(6.75),np.float64(1.3486842105263157),np.float64(424.0),np.float64(2.789473684210526),np.float64(39.31),np.float64(-123.15),np.float64(1.542)
np.float64(2.6),np.float64(43.0),np.float64(4.734883720930233),np.float64(1.213953488372093),np.float64(736.0),np.float64(3.4232558139534883),np.float64(34.12),np.float64(-117.3),np.float64(0.669)
np.float64(2.5313),np.float64(36.0),np.float64(6.261904761904762),np.float64(1.7380952380952381),np.float64(88.0),np.float64(2.0952380952380953),np.float64(38.15),np.float64(-121.99),np.float64(1.625)
np.float64(2.9926),np.float64(25.0),np.float64(4.634490238611714),np.float64(1.0466377440347072),np.float64(2946.0),np.float64(3.195227765726681),np.float64(33.74),np.float64(-117.91),np.float64(1.832)
np.float64(2.3077),np.float64(41.0),np.float64(3.3969849246231156),np.float64(1.085427135678392),np.float64(851.0),np.float64(4.276381909547739),np.float64(34.02),np.float64(-118.17),np.float64(1.406)
np.float64(2.9524),np.float64(31.0),np.float64(3.933793103448276),np.float64(1.0206896551724138),np.float64(3100.0),np.float64(4.275862068965517),np.float64(34.06),np.float64(-118.1),np.float64(1.788)
np.float64(5.1815),np.float64(36.0),np.float64(5.569506726457399),np.float64(1.1771300448430493),np.float64(792.0),np.float64(1.7757847533632287),np.float64(33.71),np.float64(-118.14),np.float64(5.00001)
np.float64(4.6687),np.float64(44.0),np.float64(5.782016348773842),np.float64(1.0490463215258856),np.float64(1012.0),np.float64(2.757493188010899),np.float64(34.0),np.float64(-118.4),np.float64(3.443)
np.float64(4.0403),np.float64(16.0),np.float64(6.438813349814586),np.float64(1.1334981458590854),np.float64(2284.0),np.float64(2.823238566131026),np.float64(35.18),np.float64(-120.57),np.float64(3.461)
np.float64(5.3468),np.float64(42.0),np.float64(6.364321608040201),np.float64(1.0879396984924623),np.float64(957.0),np.float64(2.4045226130653266),np.float64(37.16),np.float64(-121.98),np.float64(2.799)
np.float64(6.4664),np.float64(17.0),np.float64(6.8609467455621305),np.float64(0.9585798816568047),np.float64(1076.0),np.float64(3.1834319526627217),np.float64(37.23),np.float64(-121.81),np.float64(2.783)
np.float64(2.1023),np.float64(12.0),np.float64(4.119906868451688),np.float64(1.0116414435389989),np.float64(1987.0),np.float64(2.3131548311990686),np.float64(33.94),np.float64(-117.45),np.float64(1.037)
np.float64(2.9112),np.float64(7.0),np.float64(5.4604810996563575),np.float64(1.0687285223367697),np.float64(4052.0),np.float64(3.4810996563573884),np.float64(34.11),np.float64(-117.45),np.float64(1.217)
np.float64(1.1346),np.float64(17.0),np.float64(1.8680738786279683),np.float64(1.02726473175022),np.float64(3915.0),np.float64(3.4432717678100264),np.float64(34.06),np.float64(-118.27),np.float64(1.375)
np.float64(2.5156),np.float64(20.0),np.float64(5.491379310344827),np.float64(1.117816091954023),np.float64(1241.0),np.float64(3.5660919540229883),np.float64(36.21),np.float64(-119.08),np.float64(0.593)
np.float64(4.7679),np.float64(36.0),np.float64(5.092682926829268),np.float64(0.975609756097561),np.float64(982.0),np.float64(4.790243902439024),np.float64(34.04),np.float64(-117.95),np.float64(1.539)
np.float64(6.5483),np.float64(20.0),np.float64(7.588516746411483),np.float64(0.8947368421052632),np.float64(699.0),np.float64(3.3444976076555024),np.float64(34.3),np.float64(-118.71),np.float64(3.35)
np.float64(5.6177),np.float64(21.0),np.float64(6.888586956521739),np.float64(1.0407608695652173),np.float64(1012.0),np.float64(2.75),np.float64(34.71),np.float64(-120.47),np.float64(1.838)
np.float64(1.7708),np.float64(9.0),np.float64(4.152284263959391),np.float64(1.0),np.float64(358.0),np.float64(1.8172588832487309),np.float64(39.52),np.float64(-121.56),np.float64(0.795)
np.float64(2.6937),np.float64(45.0),np.float64(5.060640732265446),np.float64(1.1453089244851258),np.float64(2109.0),np.float64(2.4130434782608696),np.float64(38.12),np.float64(-122.27),np.float64(1.118)
np.float64(3.2235),np.float64(52.0),np.float64(4.317596566523605),np.float64(1.0772532188841202),np.float64(349.0),np.float64(1.497854077253219),np.float64(37.8),np.float64(-122.43),np.float64(5.0)
np.float64(5.057),np.float64(46.0),np.float64(5.21978021978022),np.float64(1.0366300366300367),np.float64(782.0),np.float64(2.8644688644688645),np.float64(33.98),np.float64(-118.36),np.float64(2.463)
np.float64(4.511),np.float64(22.0),np.float64(5.631067961165049),np.float64(1.0446601941747573),np.float64(1445.0),np.float64(2.8058252427184467),np.float64(38.4),np.float64(-122.89),np.float64(2.968)
np.float64(5.293),np.float64(25.0),np.float64(7.085365853658536),np.float64(0.9939024390243902),np.float64(1087.0),np.float64(3.3140243902439024),np.float64(33.85),np.float64(-118.26),np.float64(2.07)
np.float64(4.9844),np.float64(52.0),np.float64(4.541666666666667),np.float64(0.8333333333333334),np.float64(86.0),np.float64(3.5833333333333335),np.float64(34.08),np.float64(-118.24),np.float64(1.875)
np.float64(4.5673),np.float64(26.0),np.float64(6.294964028776978),np.float64(1.0215827338129497),np.float64(962.0),np.float64(3.460431654676259),np.float64(34.26),np.float64(-118.76),np.float64(1.904)
np.float64(5.24),np.float64(52.0),np.float64(5.081018518518518),np.float64(1.0069444444444444),np.float64(884.0),np.float64(2.0462962962962963),np.float64(34.07),np.float64(-118.37),np.float64(4.864)
np.float64(2.3409),np.float64(38.0),np.float64(4.718631178707224),np.float64(1.1330798479087452),np.float64(1055.0),np.float64(4.011406844106464),np.float64(34.08),np.float64(-118.19),np.float64(1.155)
np.float64(1.8355),np.float64(29.0),np.float64(4.487364620938628),np.float64(1.1263537906137184),np.float64(836.0),np.float64(3.0180505415162453),np.float64(36.68),np.float64(-119.76),np.float64(0.742)
np.float64(1.5827),np.float64(35.0),np.float64(5.273838630806846),np.float64(1.078239608801956),np.float64(1009.0),np.float64(2.466992665036675),np.float64(39.16),np.float64(-121.56),np.float64(0.63)
np.float64(4.5481),np.float64(6.0),np.float64(4.7254901960784315),np.float64(1.0723039215686274),np.float64(1547.0),np.float64(1.8958333333333333),np.float64(32.77),np.float64(-117.17),np.float64(1.648)
np.float64(1.8022),np.float64(9.0),np.float64(4.357142857142857),np.float64(1.1629464285714286),np.float64(3688.0),np.float64(4.116071428571429),np.float64(34.1),np.float64(-117.27),np.float64(0.78)
np.float64(4.9485),np.float64(32.0),np.float64(6.167192429022082),np.float64(0.9873817034700315),np.float64(804.0),np.float64(2.5362776025236595),np.float64(37.95),np.float64(-122.03),np.float64(2.023)
np.float64(1.9464),np.float64(36.0),np.float64(4.975510204081632),np.float64(1.0530612244897959),np.float64(639.0),np.float64(2.6081632653061226),np.float64(37.12),np.float64(-120.27),np.float64(0.57)
np.float64(2.6371),np.float64(30.0),np.float64(3.4004796163069546),np.float64(1.052757793764988),np.float64(720.0),np.float64(1.7266187050359711),np.float64(33.77),np.float64(-118.18),np.float64(1.594)
np.float64(5.1169),np.float64(52.0),np.float64(6.3904),np.float64(1.016),np.float64(1295.0),np.float64(2.072),np.float64(38.57),np.float64(-121.45),np.float64(2.325)
np.float64(1.5982),np.float64(20.0),np.float64(6.124015748031496),np.float64(1.2263779527559056),np.float64(1000.0),np.float64(1.968503937007874),np.float64(33.74),np.float64(-116.88),np.float64(1.4)
np.float64(4.3542),np.float64(32.0),np.float64(7.122186495176849),np.float64(1.1286173633440515),np.float64(771.0),np.float64(2.4790996784565915),np.float64(33.95),np.float64(-117.37),np.float64(1.426)
np.float64(6.4288),np.float64(46.0),np.float64(6.774683544303797),np.float64(1.081012658227848),np.float64(1022.0),np.float64(2.5873417721518988),np.float64(34.2),np.float64(-118.13),np.float64(2.955)
np.float64(2.5275),np.float64(27.0),np.float64(4.246653919694072),np.float64(1.0363288718929253),np.float64(1328.0),np.float64(2.5391969407265775),np.float64(34.14),np.float64(-117.96),np.float64(1.517)
np.float64(1.9476),np.float64(14.0),np.float64(5.323741007194244),np.float64(1.079136690647482),np.float64(1171.0),np.float64(1.6848920863309353),np.float64(33.73),np.float64(-117.02),np.float64(1.125)
np.float64(2.5701),np.float64(52.0),np.float64(3.4194630872483223),np.float64(1.0553691275167785),np.float64(2007.0),np.float64(3.36744966442953),np.float64(37.76),np.float64(-122.42),np.float64(2.667)
np.float64(3.0187),np.float64(16.0),np.float64(5.7967914438502675),np.float64(1.1871657754010696),np.float64(782.0),np.float64(2.090909090909091),np.float64(35.41),np.float64(-120.87),np.float64(2.781)
np.float64(2.885),np.float64(9.0),np.float64(5.323108384458077),np.float64(1.0143149284253579),np.float64(4660.0),np.float64(4.76482617586912),np.float64(33.71),np.float64(-117.82),np.float64(1.625)
np.float64(3.4219),np.float64(35.0),np.float64(4.597765363128492),np.float64(0.9720670391061452),np.float64(2151.0),np.float64(4.005586592178771),np.float64(33.92),np.float64(-118.04),np.float64(1.562)
np.float64(5.2155),np.float64(18.0),np.float64(6.553133514986376),np.float64(1.0626702997275204),np.float64(872.0),np.float64(2.3760217983651226),np.float64(38.27),np.float64(-122.52),np.float64(2.483)
np.float64(3.7147),np.float64(32.0),np.float64(3.430913348946136),np.float64(0.9754098360655737),np.float64(5116.0),np.float64(5.990632318501171),np.float64(33.73),np.float64(-117.9),np.float64(1.641)
np.float64(6.4339),np.float64(16.0),np.float64(6.673400673400673),np.float64(0.9427609427609428),np.float64(1030.0),np.float64(3.468013468013468),np.float64(37.26),np.float64(-121.85),np.float64(2.892)
np.float64(6.5),np.float64(20.0),np.float64(6.451612903225806),np.float64(0.8064516129032258),np.float64(83.0),np.float64(2.6774193548387095),np.float64(37.69),np.float64(-122.03),np.float64(3.4)
np.float64(2.4167),np.float64(39.0),np.float64(5.7331786542923435),np.float64(1.0672853828306264),np.float64(1118.0),np.float64(2.593967517401392),np.float64(36.79),np.float64(-119.81),np.float64(0.719)
np.float64(2.9491),np.float64(49.0),np.float64(4.939716312056738),np.float64(1.0283687943262412),np.float64(605.0),np.float64(2.145390070921986),np.float64(34.16),np.float64(-118.28),np.float64(2.574)
np.float64(5.0142),np.float64(15.0),np.float64(5.981954887218045),np.float64(1.0406015037593985),np.float64(2418.0),np.float64(3.6360902255639096),np.float64(33.99),np.float64(-117.95),np.float64(2.699)
np.float64(2.7667),np.float64(23.0),np.float64(4.616702355460386),np.float64(1.063169164882227),np.float64(2317.0),np.float64(2.480728051391863),np.float64(38.32),np.float64(-122.29),np.float64(1.532)
np.float64(8.4699),np.float64(25.0),np.float64(7.627684964200477),np.float64(0.9689737470167065),np.float64(978.0),np.float64(2.3341288782816227),np.float64(38.58),np.float64(-121.36),np.float64(3.44)
np.float64(4.0616),np.float64(13.0),np.float64(5.157894736842105),np.float64(1.019736842105263),np.float64(2814.0),np.float64(3.7026315789473685),np.float64(32.59),np.float64(-117.06),np.float64(1.488)
np.float64(4.2566),np.float64(16.0),np.float64(4.924731182795699),np.float64(1.0595533498759304),np.float64(3107.0),np.float64(2.5698924731182795),np.float64(33.87),np.float64(-117.8),np.float64(2.061)
np.float64(6.5799),np.float64(26.0),np.float64(5.835106382978723),np.float64(0.8882978723404256),np.float64(701.0),np.float64(3.728723404255319),np.float64(33.86),np.float64(-118.27),np.float64(1.966)
np.float64(1.3712),np.float64(37.0),np.float64(6.698863636363637),np.float64(1.6022727272727273),np.float64(354.0),np.float64(2.0113636363636362),np.float64(38.48),np.float64(-123.01),np.float64(1.183)
np.float64(3.8586),np.float64(34.0),np.float64(5.385126162018592),np.float64(0.9814077025232404),np.float64(2470.0),np.float64(3.2802124833997346),np.float64(34.07),np.float64(-117.69),np.float64(1.36)
np.float64(1.7188),np.float64(23.0),np.float64(4.8686868686868685),np.float64(1.2424242424242424),np.float64(485.0),np.float64(2.4494949494949494),np.float64(38.92),np.float64(-120.01),np.float64(0.961)
np.float64(3.9018),np.float64(35.0),np.float64(5.651356993736952),np.float64(1.0041753653444676),np.float64(1595.0),np.float64(3.3298538622129437),np.float64(34.16),np.float64(-117.25),np.float64(0.915)
np.float64(5.8819),np.float64(18.0),np.float64(6.355338223308883),np.float64(0.9462102689486552),np.float64(3710.0),np.float64(3.0236348818255907),np.float64(34.13),np.float64(-117.78),np.float64(2.605)
np.float64(3.625),np.float64(37.0),np.float64(5.865671641791045),np.float64(1.0865671641791044),np.float64(796.0),np.float64(2.3761194029850747),np.float64(36.78),np.float64(-119.81),np.float64(0.834)
np.float64(1.5),np.float64(12.0),np.float64(4.176980198019802),np.float64(1.1695544554455446),np.float64(2357.0),np.float64(2.917079207920792),np.float64(32.71),np.float64(-117.09),np.float64(1.063)
np.float64(3.285),np.float64(10.0),np.float64(5.302491103202847),np.float64(1.0409252669039146),np.float64(1593.0),np.float64(2.8345195729537367),np.float64(34.93),np.float64(-120.43),np.float64(2.183)
np.float64(3.0135),np.float64(47.0),np.float64(4.206270627062707),np.float64(1.033003300330033),np.float64(1388.0),np.float64(2.2904290429042904),np.float64(33.79),np.float64(-118.2),np.float64(1.927)
np.float64(2.2663),np.float64(44.0),np.float64(3.442922374429224),np.float64(0.984779299847793),np.float64(3009.0),np.float64(4.579908675799087),np.float64(32.79),np.float64(-117.17),np.float64(1.236)
np.float64(1.9908),np.float64(33.0),np.float64(4.491048593350383),np.float64(1.0549872122762147),np.float64(1515.0),np.float64(1.9373401534526855),np.float64(38.61),np.float64(-121.4),np.float64(1.188)
np.float64(2.7917),np.float64(43.0),np.float64(4.765873015873016),np.float64(1.1587301587301588),np.float64(840.0),np.float64(3.3333333333333335),np.float64(33.94),np.float64(-118.28),np.float64(1.056)
np.float64(2.1781),np.float64(32.0),np.float64(3.4900763358778626),np.float64(0.9984732824427481),np.float64(2991.0),np.float64(4.566412213740458),np.float64(34.06),np.float64(-118.05),np.float64(1.745)
np.float64(7.0175),np.float64(37.0),np.float64(6.982954545454546),np.float64(1.0284090909090908),np.float64(420.0),np.float64(2.3863636363636362),np.float64(37.82),np.float64(-122.2),np.float64(3.667)
np.float64(6.6345),np.float64(52.0),np.float64(5.603092783505154),np.float64(0.8556701030927835),np.float64(650.0),np.float64(3.350515463917526),np.float64(37.34),np.float64(-121.87),np.float64(3.09)
np.float64(2.227),np.float64(30.0),np.float64(3.7037037037037037),np.float64(1.0980392156862746),np.float64(1719.0),np.float64(3.7450980392156863),np.float64(34.06),np.float64(-117.76),np.float64(0.919)
np.float64(3.2222),np.float64(41.0),np.float64(3.268292682926829),np.float64(0.9146341463414634),np.float64(198.0),np.float64(2.4146341463414633),np.float64(37.93),np.float64(-122.35),np.float64(1.563)
np.float64(2.503),np.float64(17.0),np.float64(6.935960591133005),np.float64(1.5738916256157636),np.float64(1027.0),np.float64(2.5295566502463056),np.float64(40.77),np.float64(-121.86),np.float64(0.656)
np.float64(2.0417),np.float64(17.0),np.float64(5.26063829787234),np.float64(1.0833333333333333),np.float64(1387.0),np.float64(2.4592198581560285),np.float64(38.19),np.float64(-120.67),np.float64(0.926)
np.float64(1.9832),np.float64(26.0),np.float64(4.92814371257485),np.float64(1.06187624750499),np.float64(1068.0),np.float64(2.1317365269461077),np.float64(34.16),np.float64(-117.28),np.float64(1.221)
np.float64(3.1786),np.float64(35.0),np.float64(5.293906810035843),np.float64(0.946236559139785),np.float64(852.0),np.float64(3.053763440860215),np.float64(32.7),np.float64(-117.08),np.float64(1.006)
np.float64(4.0298),np.float64(44.0),np.float64(6.0476190476190474),np.float64(0.9166666666666666),np.float64(791.0),np.float64(2.3541666666666665),np.float64(36.32),np.float64(-119.31),np.float64(1.09)
np.float64(3.2028),np.float64(32.0),np.float64(4.217270194986073),np.float64(1.1350974930362117),np.float64(1704.0),np.float64(2.3732590529247912),np.float64(37.78),np.float64(-122.49),np.float64(3.229)
np.float64(3.925),np.float64(35.0),np.float64(5.05668016194332),np.float64(0.9392712550607287),np.float64(556.0),np.float64(2.251012145748988),np.float64(37.35),np.float64(-121.97),np.float64(2.871)
np.float64(3.0685),np.float64(33.0),np.float64(4.155866900175131),np.float64(0.9667250437828371),np.float64(1673.0),np.float64(2.9299474605954465),np.float64(33.87),np.float64(-118.15),np.float64(1.818)
np.float64(4.3438),np.float64(39.0),np.float64(4.1506849315068495),np.float64(0.9452054794520548),np.float64(131.0),np.float64(1.7945205479452055),np.float64(33.98),np.float64(-118.37),np.float64(3.318)
np.float64(4.3083),np.float64(33.0),np.float64(5.643652561247216),np.float64(1.1024498886414253),np.float64(996.0),np.float64(2.2182628062360803),np.float64(37.96),np.float64(-122.54),np.float64(5.00001)
np.float64(3.07),np.float64(39.0),np.float64(4.28),np.float64(1.0019047619047619),np.float64(1670.0),np.float64(3.1809523809523808),np.float64(33.85),np.float64(-118.17),np.float64(1.73)
np.float64(4.1964),np.float64(14.0),np.float64(6.297405189620759),np.float64(1.157684630738523),np.float64(1208.0),np.float64(2.411177644710579),np.float64(38.31),np.float64(-122.7),np.float64(2.581)
np.float64(2.9344),np.float64(36.0),np.float64(3.9867172675521823),np.float64(1.079696394686907),np.float64(1756.0),np.float64(3.332068311195446),np.float64(34.03),np.float64(-118.38),np.float64(2.221)
np.float64(2.4375),np.float64(15.0),np.float64(4.851926977687627),np.float64(1.0537525354969575),np.float64(1810.0),np.float64(1.8356997971602433),np.float64(33.22),np.float64(-117.32),np.float64(1.089)
np.float64(9.267),np.float64(33.0),np.float64(7.741602067183463),np.float64(1.028423772609819),np.float64(1048.0),np.float64(2.708010335917313),np.float64(33.75),np.float64(-118.32),np.float64(5.00001)
np.float64(3.125),np.float64(42.0),np.float64(4.012820512820513),np.float64(0.9166666666666666),np.float64(625.0),np.float64(4.006410256410256),np.float64(33.98),np.float64(-118.22),np.float64(1.663)
np.float64(1.5625),np.float64(25.0),np.float64(5.60655737704918),np.float64(1.2076502732240437),np.float64(789.0),np.float64(4.311475409836065),np.float64(36.71),np.float64(-119.81),np.float64(0.528)
np.float64(4.2421),np.float64(43.0),np.float64(5.8355263157894735),np.float64(0.9978070175438597),np.float64(1384.0),np.float64(3.0350877192982457),np.float64(37.69),np.float64(-122.48),np.float64(2.575)
np.float64(1.681),np.float64(31.0),np.float64(3.9197080291970803),np.float64(1.1070559610705597),np.float64(786.0),np.float64(1.9124087591240877),np.float64(37.94),np.float64(-122.34),np.float64(1.455)
np.float64(10.6514),np.float64(33.0),np.float64(6.981132075471698),np.float64(0.7924528301886793),np.float64(153.0),np.float64(2.8867924528301887),np.float64(37.39),np.float64(-122.25),np.float64(5.00001)
np.float64(4.1116),np.float64(45.0),np.float64(4.108187134502924),np.float64(0.9883040935672515),np.float64(733.0),np.float64(2.1432748538011697),np.float64(37.72),np.float64(-122.48),np.float64(1.875)
np.float64(4.2471),np.float64(4.0),np.float64(5.816950633464395),np.float64(1.0589777195281782),np.float64(6420.0),np.float64(2.8047182175622543),np.float64(37.68),np.float64(-120.94),np.float64(1.621)
np.float64(1.0208),np.float64(38.0),np.float64(3.345890410958904),np.float64(1.0102739726027397),np.float64(1073.0),np.float64(3.6746575342465753),np.float64(33.96),np.float64(-118.27),np.float64(0.864)
np.float64(3.8828),np.float64(34.0),np.float64(6.701492537313433),np.float64(1.054726368159204),np.float64(676.0),np.float64(3.36318407960199),np.float64(33.82),np.float64(-117.94),np.float64(2.154)
np.float64(5.0176),np.float64(19.0),np.float64(6.061538461538461),np.float64(0.9564102564102565),np.float64(1264.0),np.float64(3.241025641025641),np.float64(37.77),np.float64(-121.48),np.float64(2.742)
np.float64(4.125),np.float64(37.0),np.float64(5.109792284866469),np.float64(1.0445103857566767),np.float64(648.0),np.float64(1.9228486646884273),np.float64(37.93),np.float64(-122.53),np.float64(3.103)
np.float64(3.5592),np.float64(36.0),np.float64(4.2844311377245505),np.float64(1.0598802395209581),np.float64(1367.0),np.float64(4.092814371257485),np.float64(34.04),np.float64(-117.94),np.float64(1.602)
np.float64(1.4792),np.float64(34.0),np.float64(3.656429942418426),np.float64(1.0595009596928984),np.float64(2194.0),np.float64(4.211132437619962),np.float64(34.0),np.float64(-118.25),np.float64(0.958)
np.float64(4.1304),np.float64(38.0),np.float64(4.124413145539906),np.float64(1.0892018779342723),np.float64(821.0),np.float64(1.9272300469483568),np.float64(33.55),np.float64(-117.8),np.float64(4.333)
np.float64(4.1719),np.float64(27.0),np.float64(6.8106575963718825),np.float64(1.1315192743764173),np.float64(2680.0),np.float64(3.0385487528344672),np.float64(34.71),np.float64(-118.16),np.float64(1.172)
np.float64(5.9449),np.float64(18.0),np.float64(6.45979020979021),np.float64(1.0524475524475525),np.float64(1779.0),np.float64(3.11013986013986),np.float64(33.71),np.float64(-117.94),np.float64(2.765)
np.float64(5.7858),np.float64(9.0),np.float64(5.498316498316498),np.float64(0.9932659932659933),np.float64(928.0),np.float64(3.1245791245791246),np.float64(33.68),np.float64(-117.79),np.float64(2.659)
np.float64(1.8158),np.float64(33.0),np.float64(5.690721649484536),np.float64(1.2371134020618557),np.float64(347.0),np.float64(3.577319587628866),np.float64(34.75),np.float64(-117.14),np.float64(1.0)
np.float64(6.3088),np.float64(6.0),np.float64(7.038608400509122),np.float64(1.1438268985999152),np.float64(6223.0),np.float64(2.6402206194314806),np.float64(33.48),np.float64(-117.7),np.float64(3.403)
np.float64(3.9688),np.float64(52.0),np.float64(5.167173252279635),np.float64(0.9635258358662614),np.float64(996.0),np.float64(3.027355623100304),np.float64(34.18),np.float64(-118.14),np.float64(1.75)
np.float64(3.5072),np.float64(29.0),np.float64(5.154135338345864),np.float64(0.9172932330827067),np.float64(2477.0),np.float64(4.656015037593985),np.float64(34.1),np.float64(-117.74),np.float64(1.219)
np.float64(4.625),np.float64(21.0),np.float64(6.589164785553048),np.float64(1.1196388261851016),np.float64(984.0),np.float64(2.221218961625282),np.float64(32.78),np.float64(-117.08),np.float64(2.228)
np.float64(2.6012),np.float64(21.0),np.float64(6.0398550724637685),np.float64(1.0978260869565217),np.float64(861.0),np.float64(3.119565217391304),np.float64(36.98),np.float64(-120.21),np.float64(0.922)
np.float64(1.7083),np.float64(33.0),np.float64(20.097826086956523),np.float64(4.173913043478261),np.float64(218.0),np.float64(2.369565217391304),np.float64(39.17),np.float64(-120.1),np.float64(1.438)
