MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(9.0683),np.float64(15.0),np.float64(7.226235741444867),np.float64(1.0304182509505704),np.float64(1992.0),np.float64(3.7870722433460076),np.float64(33.89),np.float64(-117.97),np.float64(3.674)
np.float64(1.6902),np.float64(41.0),np.float64(4.3142292490118574),np.float64(1.1047430830039526),np.float64(1202.0),np.float64(2.375494071146245),np.float64(39.14),np.float64(-121.62),np.float64(0.615)
np.float64(15.0001),np.float64(52.0),np.float64(9.867036011080332),np.float64(1.0914127423822715),np.float64(1163.0),np.float64(3.221606648199446),np.float64(34.07),np.float64(-118.41),np.float64(5.00001)
np.float64(3.765),np.float64(30.0),np.float64(4.181126331811264),np.float64(0.974124809741248),np.float64(3185.0),np.float64(4.84779299847793),np.float64(32.77),np.float64(-117.19),np.float64(2.38)
np.float64(3.23),np.float64(11.0),np.float64(11.90079365079365),np.float64(2.246031746031746),np.float64(1825.0),np.float64(2.414021164021164),np.float64(35.76),np.float64(-120.93),np.float64(1.543)
np.float64(2.4219),np.float64(24.0),np.float64(3.7145969498910674),np.float64(1.0435729847494553),np.float64(2037.0),np.float64(4.437908496732026),np.float64(33.99),np.float64(-118.12),np.float64(1.375)
np.float64(5.4791),np.float64(35.0),np.float64(5.595375722543353),np.float64(0.9913294797687862),np.float64(1008.0),np.float64(2.913294797687861),np.float64(33.86),np.float64(-118.34),np.float64(2.859)
np.float64(4.5329),np.float64(46.0),np.float64(4.872549019607843),np.float64(0.9313725490196079),np.float64(841.0),np.float64(2.7483660130718954),np.float64(37.76),np.float64(-122.5),np.float64(2.788)
np.float64(4.2254),np.float64(15.0),np.float64(5.504065040650406),np.float64(1.0878048780487806),np.float64(1571.0),np.float64(2.5544715447154474),np.float64(36.98),np.float64(-122.06),np.float64(3.209)
np.float64(5.0102),np.float64(25.0),np.float64(5.892580287929126),np.float64(1.070874861572536),np.float64(1969.0),np.float64(2.1805094130675524),np.float64(33.78),np.float64(-118.08),np.float64(3.401)
np.float64(3.5865),np.float64(35.0),np.float64(5.372972972972973),np.float64(1.0972972972972972),np.float64(602.0),np.float64(3.254054054054054),np.float64(33.89),np.float64(-118.1),np.float64(1.78)
np.float64(5.0605),np.float64(32.0),np.float64(5.7352380952380955),np.float64(1.0076190476190476),np.float64(1287.0),np.float64(2.4514285714285715),np.float64(34.18),np.float64(-118.55),np.float64(3.11)
np.float64(2.6466),np.float64(14.0),np.float64(4.893542757417103),np.float64(1.024432809773124),np.float64(1083.0),np.float64(1.8900523560209423),np.float64(38.04),np.float64(-122.15),np.float64(1.685)
np.float64(2.652),np.float64(31.0),np.float64(4.931350114416476),np.float64(1.194508009153318),np.float64(1858.0),np.float64(4.251716247139588),np.float64(37.6),np.float64(-122.02),np.float64(1.598)
np.float64(5.086),np.float64(17.0),np.float64(7.359663865546218),np.float64(1.0571428571428572),np.float64(1720.0),np.float64(2.8907563025210083),np.float64(34.51),np.float64(-117.21),np.float64(1.484)
np.float64(5.399),np.float64(34.0),np.float64(5.35258358662614),np.float64(1.0),np.float64(965.0),np.float64(2.933130699088146),np.float64(33.83),np.float64(-118.34),np.float64(3.585)
np.float64(5.1036),np.float64(4.0),np.float64(5.937673130193906),np.float64(1.0311634349030472),np.float64(4250.0),np.float64(2.943213296398892),np.float64(35.33),np.float64(-119.12),np.float64(1.034)
np.float64(2.3565),np.float64(11.0),np.float64(5.335802469135802),np.float64(1.1061728395061727),np.float64(820.0),np.float64(2.0246913580246915),np.float64(37.32),np.float64(-119.65),np.float64(1.223)
np.float64(5.4787),np.float64(26.0),np.float64(7.068),np.float64(1.06),np.float64(1040.0),np.float64(4.16),np.float64(34.26),np.float64(-118.75),np.float64(1.981)
np.float64(6.9772),np.float64(17.0),np.float64(7.2582236842105265),np.float64(1.105263157894737),np.float64(1674.0),np.float64(2.7532894736842106),np.float64(37.12),np.float64(-122.0),np.float64(3.833)
np.float64(9.7956),np.float64(27.0),np.float64(7.988188976377953),np.float64(0.952755905511811),np.float64(711.0),np.float64(2.7992125984251968),np.float64(33.9),np.float64(-117.94),np.float64(5.00001)
np.float64(4.7944),np.float64(3.0),np.float64(7.497267759562842),np.float64(1.169398907103825),np.float64(1223.0),np.float64(3.341530054644809),np.float64(33.61),np.float64(-117.16),np.float64(2.153)
np.float64(5.1788),np.float64(52.0),np.float64(4.786792452830189),np.float64(1.0547169811320756),np.float64(849.0),np.float64(1.6018867924528302),np.float64(37.77),np.float64(-122.44),np.float64(4.769)
np.float64(5.5),np.float64(18.0),np.float64(6.7439024390243905),np.float64(1.2195121951219512),np.float64(215.0),np.float64(2.6219512195121952),np.float64(34.0),np.float64(-116.91),np.float64(1.938)
np.float64(3.0943),np.float64(10.0),np.float64(5.51970802919708),np.float64(1.0394160583941605),np.float64(2044.0),np.float64(2.983941605839416),np.float64(34.53),np.float64(-117.33),np.float64(0.971)
np.float64(2.4659),np.float64(52.0),np.float64(5.782857142857143),np.float64(1.1171428571428572),np.float64(1030.0),np.float64(2.942857142857143),np.float64(37.76),np.float64(-122.19),np.float64(0.947)
np.float64(4.8594),np.float64(38.0),np.float64(6.363636363636363),np.float64(1.0714285714285714),np.float64(874.0),np.float64(2.8376623376623376),np.float64(34.1),np.float64(-118.06),np.float64(2.659)
np.float64(1.9597),np.float64(52.0),np.float64(2.839160839160839),np.float64(1.097902097902098),np.float64(821.0),np.float64(1.9137529137529137),np.float64(32.73),np.float64(-117.16),np.float64(2.0)
np.float64(5.8623),np.float64(24.0),np.float64(5.972413793103448),np.float64(1.0183908045977013),np.float64(1184.0),np.float64(2.72183908045977),np.float64(33.71),np.float64(-118.02),np.float64(2.878)
np.float64(3.5833),np.float64(16.0),np.float64(6.887179487179488),np.float64(1.235897435897436),np.float64(732.0),np.float64(3.753846153846154),np.float64(37.73),np.float64(-120.76),np.float64(1.875)
np.float64(1.0625),np.float64(20.0),np.float64(4.546511627906977),np.float64(1.0116279069767442),np.float64(523.0),np.float64(2.0271317829457365),np.float64(39.75),np.float64(-121.62),np.float64(0.928)
np.float64(4.0),np.float64(49.0),np.float64(4.361702127659575),np.float64(0.9787234042553191),np.float64(1008.0),np.float64(3.0638297872340425),np.float64(37.73),np.float64(-122.43),np.float64(2.64)
np.float64(3.1821),np.float64(9.0),np.float64(5.675156174915906),np.float64(1.0480538202787122),np.float64(6716.0),np.float64(3.2272945699183087),np.float64(34.44),np.float64(-117.35),np.float64(0.956)
np.float64(1.5727),np.float64(26.0),np.float64(2.1515711645101665),np.float64(1.2458410351201479),np.float64(1685.0),np.float64(3.11460258780037),np.float64(34.05),np.float64(-118.27),np.float64(2.25)
np.float64(1.3713),np.float64(23.0),np.float64(4.329938900203666),np.float64(1.030549898167006),np.float64(2091.0),np.float64(4.258655804480652),np.float64(36.96),np.float64(-120.04),np.float64(0.518)
np.float64(3.575),np.float64(51.0),np.float64(6.060402684563758),np.float64(1.080536912751678),np.float64(709.0),np.float64(2.379194630872483),np.float64(33.96),np.float64(-117.4),np.float64(1.255)
np.float64(1.2206),np.float64(35.0),np.float64(3.2215799614643545),np.float64(1.071290944123314),np.float64(2106.0),np.float64(4.057803468208093),np.float64(34.01),np.float64(-118.27),np.float64(1.292)
np.float64(3.5744),np.float64(20.0),np.float64(5.07037643207856),np.float64(0.9345335515548282),np.float64(1449.0),np.float64(2.3715220949263505),np.float64(35.11),np.float64(-120.59),np.float64(1.978)
np.float64(3.9352),np.float64(25.0),np.float64(5.071492403932083),np.float64(1.093833780160858),np.float64(3317.0),np.float64(2.9642537980339587),np.float64(33.94),np.float64(-118.16),np.float64(2.329)
np.float64(3.0729),np.float64(23.0),np.float64(4.866766467065868),np.float64(1.031437125748503),np.float64(1890.0),np.float64(2.8293413173652695),np.float64(38.02),np.float64(-121.32),np.float64(1.048)
np.float64(4.39),np.float64(27.0),np.float64(4.375288683602771),np.float64(1.0092378752886837),np.float64(2243.0),np.float64(2.5900692840646653),np.float64(37.55),np.float64(-122.29),np.float64(2.701)
np.float64(3.2599),np.float64(47.0),np.float64(4.750825082508251),np.float64(1.0412541254125414),np.float64(2229.0),np.float64(3.6782178217821784),np.float64(37.35),np.float64(-121.89),np.float64(1.831)
np.float64(2.0523),np.float64(44.0),np.float64(4.220779220779221),np.float64(1.122077922077922),np.float64(825.0),np.float64(2.142857142857143),np.float64(38.02),np.float64(-122.14),np.float64(1.339)
np.float64(4.0729),np.float64(38.0),np.float64(5.271875),np.float64(1.0484375),np.float64(1906.0),np.float64(2.978125),np.float64(34.13),np.float64(-118.01),np.float64(2.123)
np.float64(2.0976),np.float64(25.0),np.float64(3.660839160839161),np.float64(0.9440559440559441),np.float64(1505.0),np.float64(5.2622377622377625),np.float64(35.99),np.float64(-119.96),np.float64(0.477)
np.float64(3.9625),np.float64(36.0),np.float64(5.070135746606335),np.float64(0.9886877828054299),np.float64(989.0),np.float64(2.237556561085973),np.float64(37.29),np.float64(-121.93),np.float64(2.882)
np.float64(1.191),np.float64(52.0),np.float64(7.69811320754717),np.float64(1.490566037735849),np.float64(521.0),np.float64(3.2767295597484276),np.float64(37.81),np.float64(-122.3),np.float64(0.761)
np.float64(3.0398),np.float64(5.0),np.float64(5.054385964912281),np.float64(1.024561403508772),np.float64(1490.0),np.float64(2.6140350877192984),np.float64(37.63),np.float64(-121.03),np.float64(1.2)
np.float64(4.2857),np.float64(35.0),np.float64(4.859459459459459),np.float64(0.9675675675675676),np.float64(455.0),np.float64(2.4594594594594597),np.float64(37.62),np.float64(-122.04),np.float64(1.904)
np.float64(3.2583),np.float64(32.0),np.float64(5.226221079691516),np.float64(1.012853470437018),np.float64(989.0),np.float64(2.5424164524421595),np.float64(32.84),np.float64(-117.2),np.float64(1.814)
np.float64(2.16),np.float64(29.0),np.float64(4.958456973293768),np.float64(1.0919881305637982),np.float64(821.0),np.float64(2.43620178041543),np.float64(35.04),np.float64(-118.15),np.float64(0.568)
np.float64(2.3657),np.float64(19.0),np.float64(5.405797101449275),np.float64(1.041407867494824),np.float64(1185.0),np.float64(2.453416149068323),np.float64(40.09),np.float64(-122.08),np.float64(0.94)
np.float64(5.6965),np.float64(25.0),np.float64(6.144244105409154),np.float64(1.0110957004160888),np.float64(2685.0),np.float64(3.723994452149792),np.float64(37.42),np.float64(-121.87),np.float64(2.611)
np.float64(4.1656),np.float64(24.0),np.float64(4.687951807228916),np.float64(1.0433734939759036),np.float64(1568.0),np.float64(1.889156626506024),np.float64(34.15),np.float64(-118.41),np.float64(3.647)
np.float64(4.8438),np.float64(22.0),np.float64(5.490312965722802),np.float64(1.018628912071535),np.float64(4721.0),np.float64(3.5178837555886737),np.float64(33.83),np.float64(-118.24),np.float64(2.131)
np.float64(1.1742),np.float64(25.0),np.float64(3.4881266490765173),np.float64(1.0211081794195251),np.float64(794.0),np.float64(2.094986807387863),np.float64(40.86),np.float64(-124.09),np.float64(0.75)
np.float64(4.4821),np.float64(42.0),np.float64(4.45),np.float64(0.895),np.float64(555.0),np.float64(2.775),np.float64(34.24),np.float64(-118.26),np.float64(2.719)
np.float64(2.2278),np.float64(15.0),np.float64(4.618581907090465),np.float64(0.8997555012224939),np.float64(754.0),np.float64(1.843520782396088),np.float64(33.13),np.float64(-117.21),np.float64(1.328)
np.float64(2.5),np.float64(21.0),np.float64(4.087878787878788),np.float64(1.0666666666666667),np.float64(1188.0),np.float64(3.6),np.float64(34.08),np.float64(-118.1),np.float64(1.821)
np.float64(5.0997),np.float64(27.0),np.float64(7.502608695652174),np.float64(1.0626086956521739),np.float64(1662.0),np.float64(2.8904347826086956),np.float64(38.6),np.float64(-121.35),np.float64(1.701)
np.float64(1.7276),np.float64(50.0),np.float64(4.036363636363636),np.float64(1.075),np.float64(1807.0),np.float64(4.1068181818181815),np.float64(37.78),np.float64(-122.22),np.float64(1.023)
np.float64(6.6813),np.float64(13.0),np.float64(6.140206185567011),np.float64(1.041237113402062),np.float64(1794.0),np.float64(3.6989690721649486),np.float64(37.33),np.float64(-121.79),np.float64(2.778)
np.float64(5.9683),np.float64(33.0),np.float64(6.112980769230769),np.float64(1.0552884615384615),np.float64(1098.0),np.float64(2.639423076923077),np.float64(33.88),np.float64(-118.39),np.float64(4.955)
np.float64(3.1475),np.float64(28.0),np.float64(4.393728222996516),np.float64(1.0731707317073171),np.float64(991.0),np.float64(1.7264808362369337),np.float64(34.06),np.float64(-118.38),np.float64(3.625)
np.float64(4.1597),np.float64(16.0),np.float64(5.214592274678112),np.float64(0.9570815450643777),np.float64(787.0),np.float64(3.3776824034334765),np.float64(38.47),np.float64(-121.44),np.float64(0.959)
np.float64(2.6667),np.float64(42.0),np.float64(4.162241887905605),np.float64(0.8849557522123894),np.float64(1295.0),np.float64(3.8200589970501473),np.float64(34.17),np.float64(-119.17),np.float64(1.649)
np.float64(1.7689),np.float64(30.0),np.float64(3.9565846599131693),np.float64(1.096960926193922),np.float64(2951.0),np.float64(4.270622286541244),np.float64(33.8),np.float64(-118.18),np.float64(1.176)
np.float64(4.1724),np.float64(14.0),np.float64(5.239495798319328),np.float64(1.080672268907563),np.float64(3568.0),np.float64(2.9983193277310924),np.float64(34.32),np.float64(-118.44),np.float64(2.116)
np.float64(3.7614),np.float64(31.0),np.float64(4.145945945945946),np.float64(0.9243243243243243),np.float64(548.0),np.float64(2.962162162162162),np.float64(37.63),np.float64(-122.08),np.float64(1.76)
np.float64(5.0201),np.float64(18.0),np.float64(5.601336302895323),np.float64(0.9866369710467706),np.float64(1442.0),np.float64(3.2115812917594653),np.float64(32.82),np.float64(-116.89),np.float64(1.544)
np.float64(3.6979),np.float64(34.0),np.float64(4.771341463414634),np.float64(0.9024390243902439),np.float64(1142.0),np.float64(3.481707317073171),np.float64(33.95),np.float64(-117.46),np.float64(0.996)
np.float64(2.6465),np.float64(27.0),np.float64(3.44080604534005),np.float64(1.0919395465994963),np.float64(1690.0),np.float64(2.1284634760705288),np.float64(33.86),np.float64(-118.2),np.float64(1.602)
np.float64(3.4028),np.float64(32.0),np.float64(3.075892857142857),np.float64(1.0982142857142858),np.float64(1202.0),np.float64(2.6830357142857144),np.float64(33.84),np.float64(-117.95),np.float64(1.837)
np.float64(4.131),np.float64(24.0),np.float64(5.397163120567376),np.float64(1.0673758865248226),np.float64(2541.0),np.float64(4.50531914893617),np.float64(33.88),np.float64(-117.51),np.float64(1.238)
np.float64(4.1289),np.float64(13.0),np.float64(4.572038420490928),np.float64(1.112059765208111),np.float64(2146.0),np.float64(2.290288153681964),np.float64(38.03),np.float64(-122.44),np.float64(1.792)
np.float64(2.1354),np.float64(29.0),np.float64(3.687218045112782),np.float64(1.0526315789473684),np.float64(3029.0),np.float64(4.5548872180451125),np.float64(34.05),np.float64(-117.74),np.float64(1.107)
np.float64(3.0074),np.float64(10.0),np.float64(3.6805555555555554),np.float64(1.1527777777777777),np.float64(1025.0),np.float64(3.5590277777777777),np.float64(34.14),np.float64(-118.27),np.float64(1.75)
np.float64(3.5905),np.float64(37.0),np.float64(4.007352941176471),np.float64(1.0465686274509804),np.float64(1027.0),np.float64(2.517156862745098),np.float64(34.42),np.float64(-119.72),np.float64(2.647)
np.float64(3.0446),np.float64(32.0),np.float64(4.895074946466809),np.float64(1.0021413276231264),np.float64(1741.0),np.float64(3.728051391862955),np.float64(32.72),np.float64(-117.08),np.float64(1.019)
np.float64(1.9881),np.float64(12.0),np.float64(4.513888888888889),np.float64(0.9988425925925926),np.float64(2145.0),np.float64(2.482638888888889),np.float64(40.56),np.float64(-122.35),np.float64(0.852)
np.float64(5.6683),np.float64(24.0),np.float64(6.080882352941177),np.float64(1.0073529411764706),np.float64(1891.0),np.float64(3.4761029411764706),np.float64(37.41),np.float64(-121.87),np.float64(2.487)
np.float64(6.9935),np.float64(22.0),np.float64(6.9826451226810295),np.float64(1.0353081986834232),np.float64(4054.0),np.float64(2.4260921603830043),np.float64(34.14),np.float64(-118.82),np.float64(3.855)
np.float64(3.9745),np.float64(36.0),np.float64(5.951827242524917),np.float64(1.0664451827242525),np.float64(1711.0),np.float64(2.8421926910299002),np.float64(32.79),np.float64(-117.07),np.float64(1.708)
np.float64(3.3995),np.float64(30.0),np.float64(3.84257602862254),np.float64(1.0679785330948122),np.float64(1341.0),np.float64(2.3989266547406083),np.float64(34.0),np.float64(-118.43),np.float64(3.24)
np.float64(4.8359),np.float64(18.0),np.float64(6.557591623036649),np.float64(0.9842931937172775),np.float64(1162.0),np.float64(3.0418848167539267),np.float64(34.87),np.float64(-120.42),np.float64(1.957)
np.float64(1.0938),np.float64(20.0),np.float64(1.1304347826086956),np.float64(1.0434782608695652),np.float64(120.0),np.float64(1.7391304347826086),np.float64(37.37),np.float64(-121.9),np.float64(1.875)
np.float64(2.0259),np.float64(42.0),np.float64(4.8119891008174385),np.float64(1.1008174386920981),np.float64(1117.0),np.float64(3.043596730245232),np.float64(34.04),np.float64(-118.32),np.float64(1.688)
np.float64(6.6013),np.float64(39.0),np.float64(6.550600343053174),np.float64(1.0188679245283019),np.float64(1361.0),np.float64(2.334476843910806),np.float64(32.72),np.float64(-117.24),np.float64(3.964)
np.float64(2.3295),np.float64(17.0),np.float64(4.095890410958904),np.float64(1.095890410958904),np.float64(715.0),np.float64(4.897260273972603),np.float64(36.16),np.float64(-120.1),np.float64(0.55)
np.float64(8.0074),np.float64(18.0),np.float64(7.993911719939117),np.float64(1.0441400304414004),np.float64(1870.0),np.float64(2.8462709284627095),np.float64(37.85),np.float64(-122.12),np.float64(4.541)
np.float64(2.5551),np.float64(12.0),np.float64(5.676891615541923),np.float64(1.2106339468302658),np.float64(1236.0),np.float64(2.5276073619631902),np.float64(37.43),np.float64(-119.98),np.float64(1.05)
np.float64(5.748),np.float64(16.0),np.float64(6.091358024691358),np.float64(1.0185185185185186),np.float64(2668.0),np.float64(3.293827160493827),np.float64(33.88),np.float64(-118.07),np.float64(2.842)
np.float64(3.8125),np.float64(36.0),np.float64(3.3142857142857145),np.float64(0.8571428571428571),np.float64(193.0),np.float64(5.514285714285714),np.float64(34.0),np.float64(-117.92),np.float64(1.363)
np.float64(5.4842),np.float64(22.0),np.float64(5.1553956834532375),np.float64(1.0906474820143885),np.float64(1792.0),np.float64(2.57841726618705),np.float64(37.3),np.float64(-122.03),np.float64(3.353)
np.float64(2.7794),np.float64(52.0),np.float64(3.490415335463259),np.float64(1.0479233226837061),np.float64(1266.0),np.float64(2.022364217252396),np.float64(37.77),np.float64(-122.42),np.float64(3.5)
np.float64(2.7461),np.float64(17.0),np.float64(5.4261904761904765),np.float64(1.0666666666666667),np.float64(1200.0),np.float64(2.857142857142857),np.float64(36.15),np.float64(-120.38),np.float64(0.7)
np.float64(3.0737),np.float64(45.0),np.float64(4.96983758700696),np.float64(1.0),np.float64(1318.0),np.float64(3.0580046403712298),np.float64(37.95),np.float64(-122.35),np.float64(1.116)
np.float64(2.2222),np.float64(39.0),np.float64(4.233576642335766),np.float64(0.9452554744525548),np.float64(725.0),np.float64(2.645985401459854),np.float64(37.66),np.float64(-122.09),np.float64(1.583)
np.float64(4.6964),np.float64(31.0),np.float64(6.316770186335404),np.float64(1.0403726708074534),np.float64(966.0),np.float64(3.0),np.float64(36.59),np.float64(-121.91),np.float64(2.913)
np.float64(3.5938),np.float64(38.0),np.float64(4.712765957446808),np.float64(0.9361702127659575),np.float64(505.0),np.float64(2.6861702127659575),np.float64(32.72),np.float64(-117.03),np.float64(1.254)
np.float64(2.1587),np.float64(25.0),np.float64(3.193548387096774),np.float64(1.0874363327674024),np.float64(4015.0),np.float64(3.4083191850594226),np.float64(33.95),np.float64(-118.34),np.float64(1.438)
np.float64(2.8),np.float64(37.0),np.float64(4.82051282051282),np.float64(1.1666666666666667),np.float64(931.0),np.float64(3.9786324786324787),np.float64(33.93),np.float64(-117.93),np.float64(1.375)
np.float64(3.139),np.float64(25.0),np.float64(4.240480961923848),np.float64(1.0788243152972612),np.float64(4188.0),np.float64(2.7975951903807617),np.float64(33.87),np.float64(-118.01),np.float64(1.857)
np.float64(1.5089),np.float64(47.0),np.float64(3.9046153846153846),np.float64(0.9938461538461538),np.float64(1628.0),np.float64(5.009230769230769),np.float64(34.01),np.float64(-118.26),np.float64(1.158)
np.float64(3.4643),np.float64(46.0),np.float64(5.26875),np.float64(0.946875),np.float64(870.0),np.float64(2.71875),np.float64(33.96),np.float64(-118.31),np.float64(1.363)
np.float64(3.201),np.float64(44.0),np.float64(4.366720516962843),np.float64(1.0710823909531502),np.float64(1045.0),np.float64(1.6882067851373181),np.float64(34.07),np.float64(-118.37),np.float64(2.875)
np.float64(2.9118),np.float64(38.0),np.float64(4.376358695652174),np.float64(1.0638586956521738),np.float64(2792.0),np.float64(3.7934782608695654),np.float64(34.18),np.float64(-119.17),np.float64(1.724)
np.float64(1.2639),np.float64(16.0),np.float64(7.424242424242424),np.float64(1.7272727272727273),np.float64(81.0),np.float64(2.4545454545454546),np.float64(33.19),np.float64(-116.0),np.float64(0.513)
np.float64(3.0943),np.float64(17.0),np.float64(3.9572133845309927),np.float64(1.0938014262205156),np.float64(4100.0),np.float64(2.249040043883708),np.float64(34.18),np.float64(-118.54),np.float64(1.745)
np.float64(2.9569),np.float64(27.0),np.float64(6.2330827067669174),np.float64(1.1954887218045114),np.float64(2362.0),np.float64(4.43984962406015),np.float64(33.82),np.float64(-116.49),np.float64(0.659)
np.float64(3.6923),np.float64(28.0),np.float64(5.854497354497354),np.float64(1.0317460317460319),np.float64(1096.0),np.float64(2.8994708994708995),np.float64(40.54),np.float64(-122.37),np.float64(0.869)
np.float64(3.125),np.float64(52.0),np.float64(5.252918287937743),np.float64(1.0350194552529184),np.float64(490.0),np.float64(1.906614785992218),np.float64(38.06),np.float64(-122.23),np.float64(1.711)
np.float64(2.1864),np.float64(29.0),np.float64(4.031626506024097),np.float64(1.0406626506024097),np.float64(1880.0),np.float64(2.8313253012048194),np.float64(38.43),np.float64(-122.73),np.float64(1.432)
np.float64(4.2917),np.float64(38.0),np.float64(5.191747572815534),np.float64(1.0339805825242718),np.float64(1138.0),np.float64(2.762135922330097),np.float64(33.95),np.float64(-118.02),np.float64(1.689)
np.float64(3.3472),np.float64(26.0),np.float64(4.338397790055248),np.float64(0.925414364640884),np.float64(1572.0),np.float64(2.1712707182320443),np.float64(33.78),np.float64(-117.88),np.float64(2.374)
np.float64(2.425),np.float64(18.0),np.float64(5.590625),np.float64(1.125),np.float64(1540.0),np.float64(2.40625),np.float64(36.3),np.float64(-119.26),np.float64(0.846)
np.float64(2.7829),np.float64(24.0),np.float64(4.204678362573099),np.float64(1.0263157894736843),np.float64(1294.0),np.float64(3.783625730994152),np.float64(37.93),np.float64(-121.29),np.float64(0.618)
np.float64(3.8171),np.float64(18.0),np.float64(5.119732785200411),np.float64(1.0436793422404933),np.float64(5613.0),np.float64(2.8843782117163412),np.float64(37.63),np.float64(-122.1),np.float64(1.872)
np.float64(2.8036),np.float64(24.0),np.float64(4.399759903961584),np.float64(1.0444177671068426),np.float64(1954.0),np.float64(2.345738295318127),np.float64(36.97),np.float64(-121.97),np.float64(2.285)
np.float64(3.2708),np.float64(43.0),np.float64(5.330409356725146),np.float64(1.0467836257309941),np.float64(1065.0),np.float64(3.1140350877192984),np.float64(33.95),np.float64(-118.31),np.float64(1.31)
np.float64(2.6974),np.float64(31.0),np.float64(4.614906832298137),np.float64(1.0714285714285714),np.float64(823.0),np.float64(2.5559006211180124),np.float64(35.12),np.float64(-120.61),np.float64(1.654)
np.float64(6.1275),np.float64(33.0),np.float64(6.252830188679245),np.float64(1.0515723270440251),np.float64(1907.0),np.float64(2.39874213836478),np.float64(37.89),np.float64(-122.54),np.float64(4.244)
np.float64(4.2386),np.float64(18.0),np.float64(9.119158878504672),np.float64(1.6705607476635513),np.float64(1388.0),np.float64(3.2429906542056073),np.float64(34.28),np.float64(-117.36),np.float64(1.572)
np.float64(4.1098),np.float64(21.0),np.float64(4.89532293986637),np.float64(1.0289532293986636),np.float64(1100.0),np.float64(2.4498886414253898),np.float64(38.0),np.float64(-122.6),np.float64(2.466)
np.float64(3.6389),np.float64(29.0),np.float64(4.186588921282799),np.float64(1.1690962099125364),np.float64(674.0),np.float64(1.9650145772594751),np.float64(33.92),np.float64(-118.41),np.float64(2.75)
