MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(5.623),np.float64(34.0),np.float64(6.239754098360656),np.float64(1.1680327868852458),np.float64(1002.0),np.float64(2.05327868852459),np.float64(34.43),np.float64(-119.64),np.float64(5.00001)
np.float64(2.4757),np.float64(26.0),np.float64(5.9),np.float64(1.1178571428571429),np.float64(762.0),np.float64(2.7214285714285715),np.float64(40.38),np.float64(-120.42),np.float64(0.856)
np.float64(4.0451),np.float64(27.0),np.float64(5.03595206391478),np.float64(1.0266311584553929),np.float64(1742.0),np.float64(2.3195739014647137),np.float64(34.4),np.float64(-119.71),np.float64(3.951)
np.float64(2.0337),np.float64(11.0),np.float64(4.210280373831775),np.float64(1.02803738317757),np.float64(630.0),np.float64(1.47196261682243),np.float64(32.8),np.float64(-117.04),np.float64(1.467)
np.float64(5.9009),np.float64(52.0),np.float64(7.2877551020408164),np.float64(1.0408163265306123),np.float64(1434.0),np.float64(2.926530612244898),np.float64(34.18),np.float64(-118.11),np.float64(3.76)
np.float64(1.6955),np.float64(24.0),np.float64(4.353383458646617),np.float64(1.1259398496240602),np.float64(1829.0),np.float64(3.43796992481203),np.float64(34.0),np.float64(-117.4),np.float64(0.868)
np.float64(4.1033),np.float64(28.0),np.float64(4.702331961591221),np.float64(1.0329218106995885),np.float64(1753.0),np.float64(2.404663923182442),np.float64(37.27),np.float64(-121.93),np.float64(2.81)
np.float64(3.3393),np.float64(15.0),np.float64(6.6022727272727275),np.float64(1.3863636363636365),np.float64(655.0),np.float64(2.481060606060606),np.float64(38.49),np.float64(-122.18),np.float64(1.469)
np.float64(15.0001),np.float64(27.0),np.float64(7.651923076923077),np.float64(0.9807692307692307),np.float64(1351.0),np.float64(2.598076923076923),np.float64(34.1),np.float64(-118.4),np.float64(5.00001)
np.float64(6.6204),np.float64(16.0),np.float64(6.729303547963206),np.float64(0.9658344283837057),np.float64(2464.0),np.float64(3.23784494086728),np.float64(37.75),np.float64(-121.94),np.float64(2.961)
np.float64(3.7237),np.float64(15.0),np.float64(4.695906432748538),np.float64(1.0964912280701755),np.float64(784.0),np.float64(2.2923976608187133),np.float64(32.8),np.float64(-117.13),np.float64(1.083)
np.float64(2.442),np.float64(30.0),np.float64(5.102915951972555),np.float64(1.0874785591766725),np.float64(1367.0),np.float64(2.3447684391080617),np.float64(40.77),np.float64(-124.19),np.float64(0.69)
np.float64(4.0686),np.float64(18.0),np.float64(3.433333333333333),np.float64(0.9383333333333334),np.float64(1144.0),np.float64(1.9066666666666667),np.float64(37.43),np.float64(-122.14),np.float64(3.786)
np.float64(2.1889),np.float64(29.0),np.float64(4.548654244306419),np.float64(1.0766045548654244),np.float64(1374.0),np.float64(2.8447204968944098),np.float64(38.63),np.float64(-121.47),np.float64(0.693)
np.float64(7.0671),np.float64(11.0),np.float64(7.643540669856459),np.float64(0.9808612440191388),np.float64(1774.0),np.float64(4.244019138755981),np.float64(37.34),np.float64(-121.78),np.float64(3.782)
np.float64(2.1429),np.float64(38.0),np.float64(3.740406320541761),np.float64(1.054176072234763),np.float64(2033.0),np.float64(4.589164785553048),np.float64(33.97),np.float64(-118.24),np.float64(1.185)
np.float64(4.049),np.float64(19.0),np.float64(6.121731289449955),np.float64(1.0820559062218214),np.float64(2325.0),np.float64(2.096483318304779),np.float64(36.83),np.float64(-119.81),np.float64(1.26)
np.float64(3.7697),np.float64(13.0),np.float64(5.528662420382165),np.float64(0.9968152866242038),np.float64(993.0),np.float64(3.162420382165605),np.float64(36.79),np.float64(-119.69),np.float64(0.836)
np.float64(3.2375),np.float64(25.0),np.float64(3.392523364485981),np.float64(1.280373831775701),np.float64(411.0),np.float64(1.9205607476635513),np.float64(36.14),np.float64(-121.62),np.float64(4.5)
np.float64(2.8833),np.float64(29.0),np.float64(5.793911007025761),np.float64(1.0608899297423888),np.float64(1130.0),np.float64(2.6463700234192036),np.float64(40.79),np.float64(-124.13),np.float64(0.83)
np.float64(2.6535),np.float64(26.0),np.float64(3.1676470588235293),np.float64(1.0676470588235294),np.float64(3193.0),np.float64(3.130392156862745),np.float64(33.95),np.float64(-118.36),np.float64(1.772)
np.float64(3.1755),np.float64(15.0),np.float64(5.332579185520362),np.float64(1.0950226244343892),np.float64(1110.0),np.float64(2.51131221719457),np.float64(35.65),np.float64(-117.74),np.float64(0.817)
np.float64(4.5),np.float64(23.0),np.float64(4.835734870317003),np.float64(1.063400576368876),np.float64(912.0),np.float64(2.628242074927954),np.float64(33.84),np.float64(-117.87),np.float64(2.373)
np.float64(3.2031),np.float64(43.0),np.float64(4.326704545454546),np.float64(1.0738636363636365),np.float64(1338.0),np.float64(3.8011363636363638),np.float64(34.08),np.float64(-118.16),np.float64(1.446)
np.float64(4.433),np.float64(34.0),np.float64(4.988394584139265),np.float64(1.0851063829787233),np.float64(1237.0),np.float64(2.392649903288201),np.float64(34.19),np.float64(-118.56),np.float64(2.351)
np.float64(8.6718),np.float64(32.0),np.float64(7.073943661971831),np.float64(0.9929577464788732),np.float64(1400.0),np.float64(2.464788732394366),np.float64(33.99),np.float64(-118.37),np.float64(4.391)
np.float64(3.6094),np.float64(52.0),np.float64(5.171014492753623),np.float64(1.0666666666666667),np.float64(966.0),np.float64(2.8),np.float64(34.17),np.float64(-118.13),np.float64(2.615)
np.float64(2.3352),np.float64(34.0),np.float64(3.4571428571428573),np.float64(0.8825396825396825),np.float64(995.0),np.float64(3.1587301587301586),np.float64(33.94),np.float64(-118.29),np.float64(1.077)
np.float64(2.6673),np.float64(25.0),np.float64(3.192039800995025),np.float64(1.1054726368159205),np.float64(2843.0),np.float64(2.828855721393035),np.float64(34.13),np.float64(-118.26),np.float64(2.181)
np.float64(1.5812),np.float64(39.0),np.float64(3.837920489296636),np.float64(0.9877675840978594),np.float64(902.0),np.float64(2.758409785932722),np.float64(33.96),np.float64(-118.26),np.float64(0.94)
np.float64(4.8542),np.float64(31.0),np.float64(4.868804664723032),np.float64(1.0714285714285714),np.float64(1891.0),np.float64(2.7565597667638486),np.float64(37.3),np.float64(-121.97),np.float64(2.75)
np.float64(2.9688),np.float64(42.0),np.float64(4.536931818181818),np.float64(1.0596590909090908),np.float64(1311.0),np.float64(3.7244318181818183),np.float64(34.08),np.float64(-118.03),np.float64(1.628)
np.float64(4.7891),np.float64(20.0),np.float64(5.493827160493828),np.float64(1.1934156378600822),np.float64(717.0),np.float64(2.950617283950617),np.float64(36.43),np.float64(-121.62),np.float64(2.306)
np.float64(5.3307),np.float64(25.0),np.float64(5.12037037037037),np.float64(0.9583333333333334),np.float64(888.0),np.float64(4.111111111111111),np.float64(33.84),np.float64(-118.23),np.float64(2.07)
np.float64(2.1101),np.float64(34.0),np.float64(5.607329842931938),np.float64(1.0994764397905759),np.float64(1056.0),np.float64(2.764397905759162),np.float64(40.78),np.float64(-124.13),np.float64(0.869)
np.float64(5.0),np.float64(43.0),np.float64(5.313131313131313),np.float64(0.9646464646464646),np.float64(1071.0),np.float64(2.7045454545454546),np.float64(33.86),np.float64(-118.14),np.float64(2.089)
np.float64(2.1141),np.float64(27.0),np.float64(3.8552036199095023),np.float64(1.0723981900452488),np.float64(1024.0),np.float64(4.633484162895928),np.float64(34.05),np.float64(-117.74),np.float64(1.109)
np.float64(5.8151),np.float64(6.0),np.float64(6.402616279069767),np.float64(1.0421511627906976),np.float64(2071.0),np.float64(3.010174418604651),np.float64(37.58),np.float64(-122.0),np.float64(2.956)
np.float64(1.4615),np.float64(20.0),np.float64(4.210982658959537),np.float64(1.0751445086705202),np.float64(1000.0),np.float64(2.8901734104046244),np.float64(37.35),np.float64(-120.62),np.float64(0.692)
np.float64(4.0529),np.float64(17.0),np.float64(5.643026004728132),np.float64(1.033096926713948),np.float64(1204.0),np.float64(2.8463356973995273),np.float64(35.34),np.float64(-119.05),np.float64(1.062)
np.float64(1.975),np.float64(24.0),np.float64(4.032418952618454),np.float64(0.912718204488778),np.float64(1416.0),np.float64(3.5311720698254363),np.float64(32.97),np.float64(-115.52),np.float64(0.664)
np.float64(2.7799),np.float64(36.0),np.float64(3.964114832535885),np.float64(1.0167464114832536),np.float64(1689.0),np.float64(4.04066985645933),np.float64(34.01),np.float64(-118.17),np.float64(1.493)
np.float64(3.7177),np.float64(32.0),np.float64(5.52928870292887),np.float64(1.0794979079497908),np.float64(1862.0),np.float64(3.8953974895397487),np.float64(34.09),np.float64(-117.78),np.float64(1.772)
np.float64(2.4632),np.float64(24.0),np.float64(2.7470389170896783),np.float64(1.083756345177665),np.float64(2642.0),np.float64(2.2351945854483923),np.float64(34.07),np.float64(-118.28),np.float64(2.167)
np.float64(4.4545),np.float64(21.0),np.float64(5.8375),np.float64(1.153125),np.float64(2021.0),np.float64(3.1578125),np.float64(34.02),np.float64(-117.49),np.float64(1.424)
np.float64(1.4107),np.float64(29.0),np.float64(4.247443762781186),np.float64(1.0715746421267893),np.float64(1887.0),np.float64(3.8588957055214723),np.float64(36.76),np.float64(-119.75),np.float64(0.598)
np.float64(5.4091),np.float64(22.0),np.float64(6.819182389937107),np.float64(1.0581761006289307),np.float64(2347.0),np.float64(3.690251572327044),np.float64(34.26),np.float64(-118.74),np.float64(2.224)
np.float64(6.6766),np.float64(26.0),np.float64(5.8940677966101696),np.float64(1.021186440677966),np.float64(700.0),np.float64(2.9661016949152543),np.float64(37.31),np.float64(-122.01),np.float64(3.327)
np.float64(4.5746),np.float64(13.0),np.float64(5.500819672131148),np.float64(1.0295081967213116),np.float64(3683.0),np.float64(3.0188524590163937),np.float64(32.97),np.float64(-117.04),np.float64(1.757)
np.float64(7.1262),np.float64(27.0),np.float64(7.012727272727273),np.float64(1.029090909090909),np.float64(3199.0),np.float64(2.908181818181818),np.float64(34.22),np.float64(-118.31),np.float64(4.462)
np.float64(8.7397),np.float64(19.0),np.float64(7.091370558375634),np.float64(1.3756345177664975),np.float64(491.0),np.float64(2.4923857868020303),np.float64(33.71),np.float64(-118.09),np.float64(5.00001)
np.float64(3.375),np.float64(9.0),np.float64(5.654468085106383),np.float64(1.1608510638297873),np.float64(7235.0),np.float64(3.078723404255319),np.float64(33.67),np.float64(-117.38),np.float64(1.318)
np.float64(10.0757),np.float64(16.0),np.float64(6.147826086956521),np.float64(0.8304347826086956),np.float64(635.0),np.float64(2.760869565217391),np.float64(33.66),np.float64(-117.81),np.float64(3.839)
np.float64(3.9408),np.float64(49.0),np.float64(4.444794952681388),np.float64(0.9873817034700315),np.float64(1268.0),np.float64(4.0),np.float64(33.97),np.float64(-118.21),np.float64(1.706)
np.float64(3.9063),np.float64(15.0),np.float64(4.74306269270298),np.float64(1.0359712230215827),np.float64(2549.0),np.float64(2.6197327852004113),np.float64(34.22),np.float64(-119.18),np.float64(1.987)
np.float64(10.1357),np.float64(24.0),np.float64(7.564516129032258),np.float64(0.9851116625310173),np.float64(2248.0),np.float64(2.7890818858560795),np.float64(33.74),np.float64(-118.32),np.float64(5.00001)
np.float64(5.3813),np.float64(23.0),np.float64(6.924558587479936),np.float64(1.0850722311396468),np.float64(1972.0),np.float64(3.1653290529695024),np.float64(37.48),np.float64(-121.92),np.float64(2.644)
np.float64(2.5455),np.float64(32.0),np.float64(3.878787878787879),np.float64(1.0389610389610389),np.float64(548.0),np.float64(2.3722943722943723),np.float64(35.28),np.float64(-120.65),np.float64(1.659)
np.float64(5.8243),np.float64(13.0),np.float64(5.838420107719928),np.float64(1.0466786355475763),np.float64(1546.0),np.float64(2.7755834829443446),np.float64(33.89),np.float64(-117.81),np.float64(2.979)
np.float64(4.0),np.float64(52.0),np.float64(4.647058823529412),np.float64(1.0484429065743945),np.float64(1392.0),np.float64(2.4083044982698962),np.float64(37.78),np.float64(-122.45),np.float64(3.553)
np.float64(3.5625),np.float64(24.0),np.float64(5.424920127795527),np.float64(1.099041533546326),np.float64(927.0),np.float64(2.961661341853035),np.float64(37.8),np.float64(-121.2),np.float64(1.308)
np.float64(5.9838),np.float64(21.0),np.float64(6.646840148698884),np.float64(1.029739776951673),np.float64(1846.0),np.float64(3.4312267657992566),np.float64(33.74),np.float64(-117.95),np.float64(2.719)
np.float64(1.9066),np.float64(31.0),np.float64(4.217570350034317),np.float64(1.0240219629375429),np.float64(5666.0),np.float64(3.888812628689087),np.float64(35.26),np.float64(-118.9),np.float64(0.546)
np.float64(5.0206),np.float64(8.0),np.float64(6.5),np.float64(0.9862068965517241),np.float64(835.0),np.float64(2.8793103448275863),np.float64(34.95),np.float64(-120.4),np.float64(2.61)
np.float64(4.7679),np.float64(25.0),np.float64(4.275132275132275),np.float64(0.8624338624338624),np.float64(1066.0),np.float64(5.64021164021164),np.float64(33.74),np.float64(-117.9),np.float64(1.731)
np.float64(5.6652),np.float64(17.0),np.float64(6.07514450867052),np.float64(0.9942196531791907),np.float64(446.0),np.float64(2.578034682080925),np.float64(37.26),np.float64(-121.87),np.float64(2.345)
np.float64(5.363),np.float64(17.0),np.float64(7.29700272479564),np.float64(1.0735694822888284),np.float64(1225.0),np.float64(3.337874659400545),np.float64(33.89),np.float64(-117.34),np.float64(2.113)
np.float64(2.875),np.float64(34.0),np.float64(5.218354430379747),np.float64(1.0221518987341771),np.float64(919.0),np.float64(2.9082278481012658),np.float64(36.76),np.float64(-119.87),np.float64(0.745)
np.float64(2.3769),np.float64(36.0),np.float64(4.897155361050328),np.float64(1.048140043763676),np.float64(1949.0),np.float64(4.264770240700219),np.float64(37.48),np.float64(-122.16),np.float64(1.573)
np.float64(4.1742),np.float64(17.0),np.float64(5.082224909310762),np.float64(0.9866989117291415),np.float64(2900.0),np.float64(3.506650544135429),np.float64(36.72),np.float64(-121.64),np.float64(1.599)
np.float64(3.3724),np.float64(15.0),np.float64(5.4078711985688726),np.float64(1.114490161001789),np.float64(1283.0),np.float64(2.295169946332737),np.float64(33.03),np.float64(-117.08),np.float64(1.379)
np.float64(1.7225),np.float64(50.0),np.float64(3.6004098360655736),np.float64(1.069672131147541),np.float64(2080.0),np.float64(4.262295081967213),np.float64(34.04),np.float64(-118.3),np.float64(1.8)
np.float64(3.8582),np.float64(15.0),np.float64(4.7941653160453805),np.float64(1.1183144246353323),np.float64(1348.0),np.float64(2.184764991896272),np.float64(34.61),np.float64(-120.2),np.float64(2.152)
np.float64(3.8824),np.float64(37.0),np.float64(5.04927536231884),np.float64(0.9826086956521739),np.float64(1128.0),np.float64(3.2695652173913046),np.float64(38.02),np.float64(-122.09),np.float64(1.137)
np.float64(2.7628),np.float64(39.0),np.float64(4.332844574780059),np.float64(1.0205278592375366),np.float64(1417.0),np.float64(2.0777126099706744),np.float64(37.91),np.float64(-122.31),np.float64(1.678)
np.float64(3.1838),np.float64(32.0),np.float64(5.689655172413793),np.float64(1.1310344827586207),np.float64(1124.0),np.float64(3.8758620689655174),np.float64(34.09),np.float64(-117.48),np.float64(0.986)
np.float64(5.5321),np.float64(43.0),np.float64(5.153766769865841),np.float64(1.0908152734778123),np.float64(1830.0),np.float64(1.888544891640867),np.float64(34.06),np.float64(-118.41),np.float64(5.00001)
np.float64(1.7679),np.float64(20.0),np.float64(4.883052527254708),np.float64(1.0327056491575817),np.float64(4205.0),np.float64(4.167492566897919),np.float64(37.29),np.float64(-120.51),np.float64(0.798)
np.float64(1.7199),np.float64(17.0),np.float64(2.518),np.float64(1.196),np.float64(3051.0),np.float64(3.051),np.float64(34.06),np.float64(-118.28),np.float64(1.75)
np.float64(1.78),np.float64(38.0),np.float64(3.9756944444444446),np.float64(1.125),np.float64(596.0),np.float64(2.0694444444444446),np.float64(38.57),np.float64(-121.48),np.float64(1.143)
np.float64(2.5238),np.float64(22.0),np.float64(4.6184),np.float64(1.056),np.float64(2607.0),np.float64(2.0856),np.float64(38.6),np.float64(-121.39),np.float64(1.188)
np.float64(3.0491),np.float64(34.0),np.float64(4.498721227621483),np.float64(1.10230179028133),np.float64(1282.0),np.float64(3.278772378516624),np.float64(33.97),np.float64(-118.04),np.float64(1.582)
np.float64(2.6176),np.float64(17.0),np.float64(5.361344537815126),np.float64(1.0168067226890756),np.float64(927.0),np.float64(3.8949579831932772),np.float64(36.72),np.float64(-119.82),np.float64(0.541)
np.float64(2.9085),np.float64(21.0),np.float64(3.9629225736095965),np.float64(1.1025081788440567),np.float64(1985.0),np.float64(2.1646673936750274),np.float64(36.6),np.float64(-121.86),np.float64(1.563)
np.float64(3.0179),np.float64(42.0),np.float64(3.7574626865671643),np.float64(1.0335820895522387),np.float64(1060.0),np.float64(3.955223880597015),np.float64(34.01),np.float64(-118.14),np.float64(1.537)
np.float64(4.8304),np.float64(25.0),np.float64(6.46455223880597),np.float64(1.0559701492537314),np.float64(1722.0),np.float64(3.212686567164179),np.float64(34.12),np.float64(-117.84),np.float64(2.289)
np.float64(2.5833),np.float64(37.0),np.float64(3.606164383561644),np.float64(0.9006849315068494),np.float64(1354.0),np.float64(4.636986301369863),np.float64(33.97),np.float64(-118.24),np.float64(1.125)
np.float64(3.7361),np.float64(5.0),np.float64(6.202150537634409),np.float64(1.2193548387096773),np.float64(1396.0),np.float64(3.0021505376344084),np.float64(34.41),np.float64(-117.51),np.float64(1.196)
np.float64(5.0012),np.float64(8.0),np.float64(5.528095238095238),np.float64(1.0195238095238095),np.float64(5696.0),np.float64(2.7123809523809523),np.float64(35.32),np.float64(-119.08),np.float64(1.063)
np.float64(1.4005),np.float64(43.0),np.float64(2.5077639751552794),np.float64(1.139751552795031),np.float64(1460.0),np.float64(2.267080745341615),np.float64(34.1),np.float64(-118.32),np.float64(1.938)
np.float64(3.8235),np.float64(47.0),np.float64(5.896713615023474),np.float64(1.0821596244131455),np.float64(1082.0),np.float64(2.539906103286385),np.float64(33.98),np.float64(-118.35),np.float64(2.076)
np.float64(3.3239),np.float64(52.0),np.float64(5.292328042328043),np.float64(1.07010582010582),np.float64(1886.0),np.float64(2.494708994708995),np.float64(37.76),np.float64(-122.47),np.float64(3.5)
np.float64(6.5861),np.float64(26.0),np.float64(5.954206602768903),np.float64(0.9946751863684771),np.float64(2824.0),np.float64(3.007454739084132),np.float64(33.82),np.float64(-118.33),np.float64(4.178)
