MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
np.float64(2.5486),np.float64(23.0),np.float64(5.604081632653061),np.float64(1.0775510204081633),np.float64(677.0),np.float64(2.763265306122449),np.float64(37.72),np.float64(-121.01),np.float64(1.611)
np.float64(7.9393),np.float64(8.0),np.float64(6.870503597122302),np.float64(0.9328537170263789),np.float64(1376.0),np.float64(3.2997601918465227),np.float64(37.74),np.float64(-121.98),np.float64(3.993)
np.float64(5.749),np.float64(36.0),np.float64(5.822368421052632),np.float64(0.9736842105263158),np.float64(938.0),np.float64(3.085526315789474),np.float64(34.26),np.float64(-118.48),np.float64(2.38)
np.float64(1.2321),np.float64(35.0),np.float64(3.062256809338521),np.float64(1.1731517509727627),np.float64(820.0),np.float64(1.595330739299611),np.float64(33.77),np.float64(-118.19),np.float64(1.375)
np.float64(0.4999),np.float64(52.0),np.float64(2.870967741935484),np.float64(0.8548387096774194),np.float64(152.0),np.float64(2.4516129032258065),np.float64(37.65),np.float64(-121.01),np.float64(0.825)
np.float64(5.0923),np.float64(16.0),np.float64(7.176351351351351),np.float64(1.204054054054054),np.float64(3836.0),np.float64(2.591891891891892),np.float64(33.91),np.float64(-117.98),np.float64(2.572)
np.float64(2.918),np.float64(39.0),np.float64(3.8917378917378915),np.float64(1.0446343779677112),np.float64(2054.0),np.float64(1.9506172839506173),np.float64(34.0),np.float64(-118.46),np.float64(3.456)
np.float64(7.0309),np.float64(29.0),np.float64(5.436781609195402),np.float64(1.1839080459770115),np.float64(359.0),np.float64(4.126436781609195),np.float64(37.41),np.float64(-122.15),np.float64(4.75)
np.float64(3.8147),np.float64(19.0),np.float64(5.024813895781637),np.float64(1.0272952853598014),np.float64(1663.0),np.float64(4.126550868486352),np.float64(33.14),np.float64(-117.2),np.float64(1.392)
np.float64(5.6798),np.float64(4.0),np.float64(6.395640930919837),np.float64(1.1909863317325453),np.float64(6902.0),np.float64(2.549685999261175),np.float64(34.41),np.float64(-118.56),np.float64(3.209)
np.float64(2.0702),np.float64(30.0),np.float64(3.277158774373259),np.float64(1.0139275766016713),np.float64(1365.0),np.float64(1.9011142061281336),np.float64(34.09),np.float64(-118.36),np.float64(2.833)
np.float64(2.5735),np.float64(20.0),np.float64(4.742203742203742),np.float64(0.9230769230769231),np.float64(1545.0),np.float64(3.212058212058212),np.float64(34.05),np.float64(-117.71),np.float64(1.305)
np.float64(2.0708),np.float64(28.0),np.float64(6.3710407239819),np.float64(1.411764705882353),np.float64(522.0),np.float64(2.3619909502262444),np.float64(38.92),np.float64(-119.98),np.float64(0.896)
np.float64(2.7058),np.float64(28.0),np.float64(3.3763085399449038),np.float64(1.0815426997245179),np.float64(3586.0),np.float64(1.9757575757575758),np.float64(34.0),np.float64(-118.43),np.float64(3.109)
np.float64(2.4598),np.float64(36.0),np.float64(5.358381502890174),np.float64(1.1059730250481696),np.float64(1438.0),np.float64(2.770712909441233),np.float64(37.76),np.float64(-122.16),np.float64(1.555)
np.float64(3.1607),np.float64(20.0),np.float64(5.223168654173765),np.float64(1.1277683134582623),np.float64(2595.0),np.float64(2.2103918228279387),np.float64(38.51),np.float64(-121.53),np.float64(1.789)
np.float64(3.8897),np.float64(14.0),np.float64(6.097222222222222),np.float64(1.0717592592592593),np.float64(1402.0),np.float64(3.2453703703703702),np.float64(38.36),np.float64(-121.2),np.float64(1.757)
np.float64(4.061),np.float64(52.0),np.float64(5.8431372549019605),np.float64(1.0529411764705883),np.float64(1128.0),np.float64(2.211764705882353),np.float64(37.97),np.float64(-121.3),np.float64(1.136)
np.float64(2.2372),np.float64(19.0),np.float64(4.052459016393443),np.float64(1.0131147540983607),np.float64(2143.0),np.float64(3.5131147540983605),np.float64(33.88),np.float64(-117.55),np.float64(1.088)
np.float64(4.2262),np.float64(14.0),np.float64(6.540913921360255),np.float64(1.0988310308182785),np.float64(2407.0),np.float64(2.5579171094580233),np.float64(38.67),np.float64(-121.25),np.float64(2.443)
np.float64(4.7357),np.float64(24.0),np.float64(6.016985138004246),np.float64(0.9978768577494692),np.float64(1815.0),np.float64(3.8535031847133756),np.float64(34.05),np.float64(-117.7),np.float64(1.625)
np.float64(5.8239),np.float64(17.0),np.float64(6.887323943661972),np.float64(1.0250391236306728),np.float64(1970.0),np.float64(3.082942097026604),np.float64(38.41),np.float64(-121.32),np.float64(2.475)
np.float64(4.1818),np.float64(34.0),np.float64(5.5565610859728505),np.float64(0.9276018099547512),np.float64(1289.0),np.float64(2.916289592760181),np.float64(33.79),np.float64(-117.97),np.float64(2.242)
np.float64(5.2661),np.float64(37.0),np.float64(6.7018867924528305),np.float64(1.1358490566037736),np.float64(702.0),np.float64(2.6490566037735848),np.float64(34.26),np.float64(-118.34),np.float64(3.149)
np.float64(2.5917),np.float64(43.0),np.float64(4.548821548821548),np.float64(0.9326599326599326),np.float64(1011.0),np.float64(3.404040404040404),np.float64(38.41),np.float64(-122.78),np.float64(1.44)
np.float64(5.244),np.float64(35.0),np.float64(5.488970588235294),np.float64(0.9816176470588235),np.float64(811.0),np.float64(2.9816176470588234),np.float64(33.8),np.float64(-117.96),np.float64(2.18)
np.float64(2.4135),np.float64(36.0),np.float64(5.364795918367347),np.float64(0.9948979591836735),np.float64(1279.0),np.float64(3.2627551020408165),np.float64(32.7),np.float64(-117.08),np.float64(0.97)
np.float64(6.0265),np.float64(32.0),np.float64(6.4066985645933014),np.float64(1.0),np.float64(601.0),np.float64(2.875598086124402),np.float64(37.95),np.float64(-122.09),np.float64(2.479)
np.float64(2.0),np.float64(32.0),np.float64(3.7413333333333334),np.float64(1.064),np.float64(1506.0),np.float64(4.016),np.float64(33.98),np.float64(-118.2),np.float64(1.727)
np.float64(4.7275),np.float64(26.0),np.float64(5.367901234567901),np.float64(1.0049382716049382),np.float64(2347.0),np.float64(2.897530864197531),np.float64(37.3),np.float64(-121.94),np.float64(2.93)
np.float64(2.0536),np.float64(44.0),np.float64(2.7660550458715596),np.float64(0.9495412844036697),np.float64(588.0),np.float64(2.697247706422018),np.float64(34.03),np.float64(-118.15),np.float64(1.864)
np.float64(3.22),np.float64(52.0),np.float64(5.956639566395664),np.float64(1.075880758807588),np.float64(984.0),np.float64(2.6666666666666665),np.float64(37.78),np.float64(-122.19),np.float64(1.565)
np.float64(3.9688),np.float64(30.0),np.float64(6.60431654676259),np.float64(1.1079136690647482),np.float64(469.0),np.float64(3.3741007194244603),np.float64(37.61),np.float64(-120.8),np.float64(1.75)
np.float64(3.4005),np.float64(34.0),np.float64(5.099773242630386),np.float64(1.0430839002267573),np.float64(1544.0),np.float64(3.5011337868480727),np.float64(34.1),np.float64(-118.0),np.float64(1.763)
np.float64(1.7031),np.float64(16.0),np.float64(3.500770416024653),np.float64(0.9691833590138675),np.float64(1689.0),np.float64(2.6024653312788906),np.float64(35.29),np.float64(-120.66),np.float64(1.95)
np.float64(4.5987),np.float64(32.0),np.float64(5.295880149812734),np.float64(1.1779026217228465),np.float64(1313.0),np.float64(2.458801498127341),np.float64(33.92),np.float64(-118.4),np.float64(3.638)
np.float64(10.7058),np.float64(52.0),np.float64(8.433898305084746),np.float64(0.9525423728813559),np.float64(805.0),np.float64(2.7288135593220337),np.float64(37.79),np.float64(-122.49),np.float64(5.00001)
np.float64(5.2987),np.float64(18.0),np.float64(6.159325210871603),np.float64(1.035613870665417),np.float64(3473.0),np.float64(3.254920337394564),np.float64(34.32),np.float64(-118.41),np.float64(2.034)
np.float64(3.48),np.float64(26.0),np.float64(5.610619469026549),np.float64(1.0123893805309734),np.float64(1524.0),np.float64(2.697345132743363),np.float64(37.31),np.float64(-120.46),np.float64(0.953)
np.float64(2.2791),np.float64(23.0),np.float64(5.394944707740916),np.float64(1.2290679304897314),np.float64(1492.0),np.float64(2.3570300157977884),np.float64(34.86),np.float64(-120.45),np.float64(1.148)
np.float64(2.2083),np.float64(52.0),np.float64(4.8561872909699),np.float64(1.0334448160535117),np.float64(637.0),np.float64(2.130434782608696),np.float64(39.21),np.float64(-121.06),np.float64(1.039)
np.float64(2.2188),np.float64(38.0),np.float64(3.5743073047858944),np.float64(1.035264483627204),np.float64(1226.0),np.float64(3.08816120906801),np.float64(38.13),np.float64(-121.26),np.float64(0.688)
np.float64(2.75),np.float64(19.0),np.float64(3.735632183908046),np.float64(0.8505747126436781),np.float64(354.0),np.float64(4.068965517241379),np.float64(33.93),np.float64(-118.24),np.float64(0.906)
np.float64(2.1083),np.float64(20.0),np.float64(4.2041467304625195),np.float64(1.10207336523126),np.float64(1142.0),np.float64(1.821371610845295),np.float64(37.96),np.float64(-122.03),np.float64(1.625)
np.float64(6.2838),np.float64(34.0),np.float64(6.948717948717949),np.float64(1.0),np.float64(442.0),np.float64(2.2666666666666666),np.float64(37.8),np.float64(-122.18),np.float64(3.182)
np.float64(1.7875),np.float64(18.0),np.float64(5.270440251572327),np.float64(1.0440251572327044),np.float64(733.0),np.float64(2.3050314465408803),np.float64(39.76),np.float64(-121.58),np.float64(1.038)
np.float64(1.4871),np.float64(27.0),np.float64(3.9380952380952383),np.float64(1.138095238095238),np.float64(1141.0),np.float64(2.716666666666667),np.float64(38.03),np.float64(-121.94),np.float64(0.871)
np.float64(6.6756),np.float64(52.0),np.float64(7.403800475059382),np.float64(1.1116389548693586),np.float64(1114.0),np.float64(2.646080760095012),np.float64(37.44),np.float64(-122.14),np.float64(5.00001)
np.float64(2.9576),np.float64(25.0),np.float64(4.566765578635015),np.float64(1.0346191889218594),np.float64(2685.0),np.float64(2.655786350148368),np.float64(38.26),np.float64(-122.03),np.float64(1.085)
np.float64(5.5198),np.float64(14.0),np.float64(6.559751037344398),np.float64(1.0311203319502074),np.float64(7363.0),np.float64(3.055186721991701),np.float64(34.14),np.float64(-117.61),np.float64(2.456)
np.float64(2.3182),np.float64(25.0),np.float64(4.136054421768708),np.float64(1.1306122448979592),np.float64(1580.0),np.float64(2.1496598639455784),np.float64(33.98),np.float64(-118.04),np.float64(1.821)
np.float64(3.4306),np.float64(18.0),np.float64(4.826996197718631),np.float64(1.1711026615969582),np.float64(964.0),np.float64(1.832699619771863),np.float64(32.79),np.float64(-117.24),np.float64(2.75)
np.float64(2.5437),np.float64(43.0),np.float64(4.6626139817629175),np.float64(1.1671732522796352),np.float64(1231.0),np.float64(3.7416413373860182),np.float64(33.99),np.float64(-118.3),np.float64(0.945)
np.float64(2.6833),np.float64(8.0),np.float64(5.439024390243903),np.float64(1.1280487804878048),np.float64(427.0),np.float64(2.6036585365853657),np.float64(38.57),np.float64(-120.72),np.float64(1.188)
np.float64(4.6554),np.float64(11.0),np.float64(5.975945017182131),np.float64(1.0103092783505154),np.float64(1693.0),np.float64(2.90893470790378),np.float64(34.62),np.float64(-120.08),np.float64(2.723)
np.float64(1.7448),np.float64(23.0),np.float64(5.384615384615385),np.float64(1.1775147928994083),np.float64(370.0),np.float64(2.1893491124260356),np.float64(41.41),np.float64(-122.39),np.float64(0.801)
np.float64(3.6346),np.float64(22.0),np.float64(6.052132701421801),np.float64(1.0592417061611374),np.float64(1147.0),np.float64(2.7180094786729856),np.float64(33.19),np.float64(-117.23),np.float64(1.925)
np.float64(5.0),np.float64(34.0),np.float64(6.474708171206226),np.float64(1.1361867704280155),np.float64(705.0),np.float64(2.7431906614785992),np.float64(34.35),np.float64(-119.74),np.float64(3.294)
np.float64(0.7286),np.float64(46.0),np.float64(3.375451263537906),np.float64(1.0722021660649819),np.float64(582.0),np.float64(2.101083032490975),np.float64(37.81),np.float64(-122.29),np.float64(0.952)
np.float64(1.75),np.float64(43.0),np.float64(4.053571428571429),np.float64(1.0357142857142858),np.float64(1005.0),np.float64(4.486607142857143),np.float64(34.04),np.float64(-118.17),np.float64(1.34)
np.float64(5.6306),np.float64(5.0),np.float64(5.958393113342898),np.float64(1.0315638450502151),np.float64(2435.0),np.float64(3.4935437589670015),np.float64(37.33),np.float64(-121.76),np.float64(2.862)
np.float64(2.7436),np.float64(27.0),np.float64(4.159169550173011),np.float64(1.0602076124567474),np.float64(3620.0),np.float64(2.5051903114186853),np.float64(34.1),np.float64(-118.09),np.float64(2.017)
np.float64(2.163),np.float64(18.0),np.float64(4.383399209486166),np.float64(1.1185770750988142),np.float64(1006.0),np.float64(3.9762845849802373),np.float64(33.13),np.float64(-115.52),np.float64(0.534)
np.float64(3.0147),np.float64(52.0),np.float64(6.7407407407407405),np.float64(1.1111111111111112),np.float64(806.0),np.float64(2.9851851851851854),np.float64(40.54),np.float64(-124.35),np.float64(0.946)
np.float64(2.2895),np.float64(10.0),np.float64(4.345454545454546),np.float64(0.9136363636363637),np.float64(693.0),np.float64(3.15),np.float64(36.3),np.float64(-119.7),np.float64(0.62)
np.float64(2.6429),np.float64(24.0),np.float64(3.981958762886598),np.float64(1.0077319587628866),np.float64(1807.0),np.float64(4.657216494845361),np.float64(33.91),np.float64(-118.21),np.float64(1.053)
np.float64(5.1583),np.float64(8.0),np.float64(4.83743842364532),np.float64(1.0172413793103448),np.float64(913.0),np.float64(2.248768472906404),np.float64(33.68),np.float64(-117.81),np.float64(1.922)
np.float64(3.1979),np.float64(43.0),np.float64(3.79155672823219),np.float64(1.071240105540897),np.float64(692.0),np.float64(1.8258575197889182),np.float64(32.74),np.float64(-117.16),np.float64(4.667)
np.float64(4.2227),np.float64(28.0),np.float64(4.899532710280374),np.float64(0.947429906542056),np.float64(2556.0),np.float64(2.985981308411215),np.float64(34.21),np.float64(-119.19),np.float64(2.354)
np.float64(4.5739),np.float64(35.0),np.float64(6.01010101010101),np.float64(0.9696969696969697),np.float64(1033.0),np.float64(3.478114478114478),np.float64(33.79),np.float64(-117.92),np.float64(1.905)
np.float64(6.8194),np.float64(16.0),np.float64(7.760683760683761),np.float64(1.0299145299145298),np.float64(793.0),np.float64(3.388888888888889),np.float64(37.26),np.float64(-121.85),np.float64(2.912)
np.float64(3.0083),np.float64(25.0),np.float64(3.3438661710037176),np.float64(1.0353159851301115),np.float64(3416.0),np.float64(6.349442379182156),np.float64(33.74),np.float64(-117.88),np.float64(1.635)
np.float64(3.67),np.float64(14.0),np.float64(5.93950177935943),np.float64(1.0818505338078293),np.float64(1373.0),np.float64(2.4430604982206408),np.float64(39.27),np.float64(-120.83),np.float64(1.601)
np.float64(4.3472),np.float64(15.0),np.float64(5.923832923832924),np.float64(1.095823095823096),np.float64(1144.0),np.float64(2.810810810810811),np.float64(38.34),np.float64(-122.47),np.float64(2.61)
np.float64(3.5781),np.float64(37.0),np.float64(4.8281750266808965),np.float64(1.0725720384204909),np.float64(2099.0),np.float64(2.240128068303095),np.float64(34.17),np.float64(-118.23),np.float64(3.667)
np.float64(0.9705),np.float64(42.0),np.float64(3.8),np.float64(1.06),np.float64(411.0),np.float64(4.11),np.float64(33.94),np.float64(-118.24),np.float64(0.9)
np.float64(8.5842),np.float64(42.0),np.float64(5.765935214211076),np.float64(1.0229885057471264),np.float64(1863.0),np.float64(1.9467084639498433),np.float64(34.11),np.float64(-118.37),np.float64(5.00001)
np.float64(2.9334),np.float64(22.0),np.float64(4.334478021978022),np.float64(1.0796703296703296),np.float64(6666.0),np.float64(4.5782967032967035),np.float64(34.07),np.float64(-118.01),np.float64(1.826)
np.float64(1.3844),np.float64(29.0),np.float64(3.4564643799472297),np.float64(0.9604221635883905),np.float64(1009.0),np.float64(2.662269129287599),np.float64(37.78),np.float64(-122.43),np.float64(1.775)
np.float64(2.2138),np.float64(47.0),np.float64(5.3003003003003),np.float64(0.978978978978979),np.float64(796.0),np.float64(2.3903903903903903),np.float64(40.87),np.float64(-124.07),np.float64(0.992)
np.float64(4.8409),np.float64(29.0),np.float64(5.105809128630705),np.float64(1.1099585062240664),np.float64(1236.0),np.float64(2.5643153526970957),np.float64(33.91),np.float64(-118.35),np.float64(2.44)
np.float64(7.0544),np.float64(25.0),np.float64(6.801089918256131),np.float64(0.9564032697547684),np.float64(1034.0),np.float64(2.8174386920980927),np.float64(37.41),np.float64(-121.81),np.float64(3.207)
np.float64(2.7857),np.float64(8.0),np.float64(5.680733944954128),np.float64(1.255045871559633),np.float64(1454.0),np.float64(2.6678899082568805),np.float64(36.78),np.float64(-119.85),np.float64(0.797)
np.float64(3.2875),np.float64(52.0),np.float64(4.052631578947368),np.float64(0.868421052631579),np.float64(89.0),np.float64(2.3421052631578947),np.float64(37.94),np.float64(-122.41),np.float64(2.75)
np.float64(2.1571),np.float64(48.0),np.float64(6.118483412322274),np.float64(1.1753554502369667),np.float64(580.0),np.float64(2.748815165876777),np.float64(34.84),np.float64(-114.61),np.float64(0.486)
np.float64(10.0595),np.float64(26.0),np.float64(8.692307692307692),np.float64(1.0769230769230769),np.float64(573.0),np.float64(3.1483516483516483),np.float64(34.19),np.float64(-118.9),np.float64(5.00001)
np.float64(4.4875),np.float64(8.0),np.float64(6.087227414330218),np.float64(1.02803738317757),np.float64(973.0),np.float64(3.0311526479750777),np.float64(33.76),np.float64(-117.4),np.float64(2.491)
np.float64(4.7019),np.float64(14.0),np.float64(6.143631436314363),np.float64(0.962059620596206),np.float64(1140.0),np.float64(3.089430894308943),np.float64(38.98),np.float64(-121.06),np.float64(2.128)
np.float64(3.2405),np.float64(16.0),np.float64(6.11377245508982),np.float64(1.215568862275449),np.float64(2033.0),np.float64(3.0434131736526946),np.float64(35.12),np.float64(-118.46),np.float64(0.855)
np.float64(6.8872),np.float64(2.0),np.float64(10.27217125382263),np.float64(1.311926605504587),np.float64(2012.0),np.float64(3.076452599388379),np.float64(38.3),np.float64(-122.08),np.float64(3.052)
np.float64(1.1875),np.float64(48.0),np.float64(5.492063492063492),np.float64(1.4603174603174602),np.float64(129.0),np.float64(2.0476190476190474),np.float64(35.38),np.float64(-119.02),np.float64(0.638)
np.float64(2.6994),np.float64(16.0),np.float64(4.303411131059246),np.float64(0.8994614003590664),np.float64(1053.0),np.float64(1.8904847396768403),np.float64(38.01),np.float64(-121.25),np.float64(1.125)
np.float64(4.6111),np.float64(36.0),np.float64(5.4576271186440675),np.float64(0.8135593220338984),np.float64(133.0),np.float64(2.2542372881355934),np.float64(38.64),np.float64(-121.37),np.float64(1.393)
np.float64(2.4271),np.float64(42.0),np.float64(4.344827586206897),np.float64(1.0031347962382444),np.float64(1163.0),np.float64(3.64576802507837),np.float64(33.9),np.float64(-118.25),np.float64(0.895)
np.float64(4.9531),np.float64(47.0),np.float64(5.884097035040432),np.float64(1.0242587601078168),np.float64(927.0),np.float64(2.498652291105121),np.float64(33.99),np.float64(-118.35),np.float64(1.801)
np.float64(3.0952),np.float64(23.0),np.float64(5.801324503311259),np.float64(1.1015452538631347),np.float64(1210.0),np.float64(2.671081677704194),np.float64(38.65),np.float64(-121.32),np.float64(1.577)
np.float64(2.0571),np.float64(24.0),np.float64(3.5036086607858863),np.float64(1.0850040096230955),np.float64(3123.0),np.float64(2.504410585404972),np.float64(32.61),np.float64(-117.06),np.float64(1.523)
np.float64(3.0877),np.float64(27.0),np.float64(3.596100278551532),np.float64(1.001392757660167),np.float64(2038.0),np.float64(2.838440111420613),np.float64(34.18),np.float64(-118.46),np.float64(1.742)
np.float64(4.7515),np.float64(18.0),np.float64(5.260416666666667),np.float64(1.0873397435897436),np.float64(3079.0),np.float64(2.4671474358974357),np.float64(33.71),np.float64(-118.01),np.float64(2.956)
np.float64(4.3783),np.float64(16.0),np.float64(6.028612303290415),np.float64(1.0643776824034334),np.float64(1820.0),np.float64(2.603719599427754),np.float64(32.83),np.float64(-117.1),np.float64(1.795)
np.float64(7.9234),np.float64(29.0),np.float64(8.017699115044248),np.float64(1.0766961651917404),np.float64(982.0),np.float64(2.896755162241888),np.float64(37.26),np.float64(-121.99),np.float64(5.00001)
np.float64(2.5652),np.float64(17.0),np.float64(3.1608040201005023),np.float64(1.1122278056951425),np.float64(1906.0),np.float64(3.1926298157453936),np.float64(37.32),np.float64(-121.83),np.float64(1.653)
np.float64(1.5729),np.float64(36.0),np.float64(4.553956834532374),np.float64(1.064748201438849),np.float64(557.0),np.float64(4.0071942446043165),np.float64(32.7),np.float64(-117.14),np.float64(0.827)
np.float64(5.5),np.float64(35.0),np.float64(5.981060606060606),np.float64(0.9204545454545454),np.float64(734.0),np.float64(2.7803030303030303),np.float64(37.96),np.float64(-122.28),np.float64(2.01)
np.float64(2.8102),np.float64(17.0),np.float64(5.560581583198708),np.float64(1.1389337641357027),np.float64(1693.0),np.float64(2.7350565428109856),np.float64(39.31),np.float64(-121.13),np.float64(1.289)
np.float64(2.5),np.float64(15.0),np.float64(4.581967213114754),np.float64(1.1055327868852458),np.float64(1837.0),np.float64(1.882172131147541),np.float64(37.99),np.float64(-121.33),np.float64(1.759)
np.float64(4.9196),np.float64(37.0),np.float64(4.866666666666666),np.float64(0.8862745098039215),np.float64(621.0),np.float64(2.4352941176470586),np.float64(33.84),np.float64(-118.3),np.float64(2.324)
np.float64(15.0001),np.float64(52.0),np.float64(8.907582938388625),np.float64(1.099526066350711),np.float64(1407.0),np.float64(3.3341232227488153),np.float64(34.08),np.float64(-118.39),np.float64(5.00001)
np.float64(4.5943),np.float64(10.0),np.float64(4.469437652811736),np.float64(1.1075794621026895),np.float64(1356.0),np.float64(3.315403422982885),np.float64(37.29),np.float64(-121.83),np.float64(1.235)
np.float64(3.3571),np.float64(14.0),np.float64(5.227941176470588),np.float64(1.1066176470588236),np.float64(1613.0),np.float64(2.9650735294117645),np.float64(38.3),np.float64(-122.49),np.float64(1.936)
np.float64(6.6178),np.float64(44.0),np.float64(6.83955223880597),np.float64(1.2350746268656716),np.float64(515.0),np.float64(1.921641791044776),np.float64(33.51),np.float64(-117.78),np.float64(5.00001)
np.float64(3.4009),np.float64(22.0),np.float64(6.2148337595907925),np.float64(1.0664961636828645),np.float64(1292.0),np.float64(3.3043478260869565),np.float64(37.76),np.float64(-121.25),np.float64(1.824)
np.float64(3.0417),np.float64(41.0),np.float64(6.0092879256965945),np.float64(1.1362229102167183),np.float64(1204.0),np.float64(3.7275541795665634),np.float64(33.88),np.float64(-118.23),np.float64(1.137)
np.float64(2.9844),np.float64(32.0),np.float64(5.322033898305085),np.float64(0.8983050847457628),np.float64(682.0),np.float64(2.889830508474576),np.float64(37.48),np.float64(-120.96),np.float64(1.359)
np.float64(3.9722),np.float64(17.0),np.float64(20.900783289817234),np.float64(3.608355091383812),np.float64(999.0),np.float64(2.608355091383812),np.float64(38.93),np.float64(-120.0),np.float64(3.134)
np.float64(4.6333),np.float64(27.0),np.float64(5.177152317880795),np.float64(1.009933774834437),np.float64(3257.0),np.float64(5.392384105960265),np.float64(37.33),np.float64(-121.83),np.float64(1.736)
np.float64(3.0729),np.float64(12.0),np.float64(6.214432989690722),np.float64(1.1546391752577319),np.float64(1424.0),np.float64(2.936082474226804),np.float64(38.01),np.float64(-120.29),np.float64(1.051)
np.float64(4.4844),np.float64(31.0),np.float64(5.945205479452055),np.float64(0.9486301369863014),np.float64(801.0),np.float64(2.743150684931507),np.float64(33.2),np.float64(-117.22),np.float64(2.055)
np.float64(2.5806),np.float64(20.0),np.float64(5.568438003220612),np.float64(1.0483091787439613),np.float64(1465.0),np.float64(2.359098228663446),np.float64(35.44),np.float64(-119.01),np.float64(0.825)
np.float64(0.9675),np.float64(36.0),np.float64(4.7477203647416415),np.float64(1.209726443768997),np.float64(1223.0),np.float64(3.717325227963526),np.float64(35.37),np.float64(-118.98),np.float64(0.471)
np.float64(4.5878),np.float64(34.0),np.float64(5.59794776119403),np.float64(1.0363805970149254),np.float64(2654.0),np.float64(2.4757462686567164),np.float64(32.75),np.float64(-117.22),np.float64(2.91)
np.float64(1.9132),np.float64(31.0),np.float64(2.899755501222494),np.float64(0.9462102689486552),np.float64(2087.0),np.float64(5.102689486552567),np.float64(33.99),np.float64(-118.2),np.float64(1.546)
